KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
4500,72000,29455,18.000,530182,0.429,18,2013,12,Mucho
4105,156000,63818,8.667,553091,0.000,39,2014,1,Mucho
4400,132000,54000,3.300,178200,0.380,33,2014,2,Mucho
4308,56000,22364,1.647,36834,0.367,14,2014,3,Mucho
4000,52000,20091,2.889,58040,0.209,13,2014,4,Mucho
4000,48000,18545,6.000,111273,0.150,12,2014,5,Mucho
4571,32000,12364,2.000,24727,0.077,8,2014,6,Mucho
4235,72000,27818,3.273,91041,0.636,18,2014,7,Medio
4400,88000,34000,7.333,249333,0.316,22,2014,8,Mucho
4000,64000,24727,4.000,98909,0.125,16,2014,9,Mucho
4190,88000,34000,3.143,106857,0.321,22,2014,10,Mucho
4148,112000,43273,5.600,242327,0.400,28,2014,11,Mucho
4182,92000,35545,4.600,163509,0.091,23,2014,12,Mucho
4000,120000,46364,12.000,556364,0.329,30,2015,1,Mucho
4182,92000,35545,-15.333,-545030,-0.111,23,2015,2,Nada
5111,92000,35545,0.000,0,0.000,23,2015,3,Nada
4364,48000,18545,4.000,74182,0.000,12,2015,4,Mucho
4000,20000,7727,1.000,7727,0.310,5,2015,5,Mucho
4000,52000,20091,2.600,52236,0.300,13,2015,6,Mucho
4667,56000,21636,2.545,55074,0.600,14,2015,7,Medio
6400,32000,12364,1.600,19782,0.469,8,2015,8,Mucho
4000,52000,20091,2.000,40182,0.429,13,2015,9,Mucho
4667,112000,43273,3.733,161552,0.686,28,2015,10,Medio
4000,68000,26273,4.250,111659,0.429,17,2015,11,Mucho
4480,112000,43273,56.000,2423273,0.052,28,2015,12,Mucho
4160,104000,40182,0.000,0,0.000,26,2016,1,Nada
4296,116000,44818,0.000,0,0.000,29,2016,2,Mucho
5200,52000,20091,3.250,65295,0.000,13,2016,3,Mucho
4000,84000,32455,3.000,97364,0.353,21,2016,4,Mucho
4444,40000,15455,1.250,19318,0.286,10,2016,5,Mucho
4571,64000,24727,3.200,79127,0.682,16,2016,6,Medio
4615,60000,23182,5.000,115909,0.000,15,2016,7,Mucho
4842,92000,33364,6.571,219247,0.439,23,2016,8,Mucho
4000,64000,22545,4.000,90182,0.056,16,2016,9,Mucho
