KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3700,22200,7062,0.000,0,0.000,6,2013,12,Nada
3700,3700,1185,0.400,474,0.000,1,2014,1,Medio
3700,7400,2369,0.286,677,2.143,2,2014,2,Nada
3700,25900,8292,1.273,10553,3.000,7,2014,3,Medio
3700,29600,9476,8.000,75811,0.600,8,2014,4,Medio
3700,3700,1185,0.222,263,0.000,1,2014,5,Nada
3700,14800,4738,0.571,2708,1.688,4,2014,6,Medio
3700,14800,4738,1.333,6318,1.154,4,2014,7,Mucho
3700,29600,9476,2.667,25270,0.333,8,2014,8,Mucho
3700,18500,5923,2.000,11845,0.938,5,2014,9,Mucho
0,0,0,0.000,0,0.000,0,2014,10,Nada
3700,7400,2369,1.000,2369,0.000,2,2014,11,Mucho
3700,22200,7107,1.500,10661,1.714,6,2014,12,Nada
3700,18500,5923,1.111,6581,1.500,5,2015,1,Mucho
3700,7400,2369,0.500,1185,1.154,2,2015,2,Mucho
0,0,0,0.000,0,0.692,0,2015,3,Nada
3700,29600,8849,5.333,47195,1.286,8,2015,4,Medio
0,0,0,0.000,0,0.000,0,2015,5,Nada
3700,3700,1059,0.400,424,0.000,1,2015,6,Medio
3700,14800,4236,0.800,3389,1.667,4,2015,7,Medio
4625,18500,5295,1.111,5884,3.000,5,2015,8,Nada
3700,7400,2118,0.667,1412,1.200,2,2015,9,Mucho
3700,11100,3177,3.000,9532,0.545,3,2015,10,Mucho
3700,25900,5575,7.000,39022,0.000,7,2015,11,Mucho
3700,18500,3982,2.500,9955,0.500,5,2015,12,Mucho
3700,7400,1593,2.000,3185,0.400,2,2016,1,Mucho
3700,22200,4778,3.000,14335,0.000,6,2016,2,Mucho
4440,22200,4776,1.000,4776,0.923,6,2016,3,Mucho
3700,18500,3978,0.909,3616,1.714,5,2016,4,Nada
3700,11100,2387,0.462,1102,0.529,3,2016,5,Medio
5000,30000,12578,0.857,10781,2.143,6,2016,6,Medio
5000,30000,12574,1.333,16766,0.857,6,2016,7,Medio
5000,35000,14224,1.077,15318,1.000,7,2016,8,Medio
5000,20000,6600,0.471,3106,1.263,4,2016,9,Nada
