KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
5741,155000,39414,2.296,90507,2.684,31,2013,12,Medio
5000,125000,31786,3.333,105952,0.600,25,2014,1,Mucho
5000,120000,30514,1.412,43079,0.200,24,2014,2,Mucho
5000,55000,13986,0.185,2586,1.088,11,2014,3,Nada
5000,100000,25429,0.250,6357,4.500,20,2014,4,Nada
5278,95000,23995,0.262,6288,3.818,19,2014,5,Nada
5000,80000,19048,0.239,4549,4.500,16,2014,6,Nada
5000,60000,14286,0.226,3235,3.218,12,2014,7,Nada
5000,100000,23810,0.541,12870,3.000,20,2014,8,Medio
5000,115000,27381,1.484,40630,1.688,23,2014,9,Medio
5000,55000,13095,0.489,6402,0.218,11,2014,10,Medio
5000,65000,15476,0.377,5832,2.278,13,2014,11,Nada
5000,150000,35714,2.222,79365,1.787,30,2014,12,Medio
5000,65000,15476,0.788,12193,-0.056,13,2015,1,Medio
5000,75000,17857,0.556,9921,1.821,15,2015,2,Nada
5000,50000,11905,0.370,4409,1.034,10,2015,3,Nada
5000,80000,19048,0.615,11722,2.684,16,2015,4,Medio
5000,75000,16190,0.667,10794,1.317,15,2015,5,Mucho
5000,105000,20000,1.273,25455,1.976,21,2015,6,Nada
5000,45000,8571,0.667,5714,0.346,9,2015,7,Medio
5000,85000,16190,1.308,21172,1.400,17,2015,8,Mucho
5000,30000,5714,0.231,1319,0.319,6,2015,9,Nada
5000,60000,11429,0.293,3345,4.406,12,2015,10,Nada
5000,50000,9524,0.333,3175,3.000,10,2015,11,Nada
5000,65000,12381,0.703,8700,2.679,13,2015,12,Nada
5000,75000,14286,0.370,5291,1.029,15,2016,1,Nada
5000,35000,6667,0.107,712,5.447,7,2016,2,Nada
5000,85000,16190,0.262,4234,5.314,17,2016,3,Nada
5000,85000,16190,0.286,4626,5.231,17,2016,4,Nada
5000,30000,5714,0.124,707,3.732,6,2016,5,Nada
5833,35000,6667,0.152,1014,3.450,7,2016,6,Nada
5000,40000,7619,0.190,1451,4.600,8,2016,7,Nada
5000,45000,8571,0.269,2303,5.429,9,2016,8,Nada
5455,60000,11429,0.522,5963,3.625,12,2016,9,Nada
