KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
4085,192000,72132,-9.600,-692467,-0.353,48,2013,12,Nada
4369,284000,103274,7.100,733246,-0.369,71,2014,1,Mucho
4138,240000,87275,1.765,154014,0.618,60,2014,2,Medio
4182,184000,66911,1.769,118380,0.670,46,2014,3,Mucho
4000,160000,58183,2.500,145458,0.203,40,2014,4,Mucho
4229,148000,53820,2.741,147506,0.411,37,2014,5,Mucho
4000,120000,43637,2.400,104729,0.171,30,2014,6,Mucho
4160,104000,37818,1.130,42751,0.505,26,2014,7,Mucho
4432,164000,59634,1.608,95882,0.903,41,2014,8,Medio
3897,152000,55270,2.452,135501,0.711,38,2014,9,Medio
4148,112000,40725,2.333,95025,0.229,28,2014,10,Mucho
4205,164000,59635,1.439,85791,0.449,41,2014,11,Mucho
4435,204000,74183,1.522,112935,1.150,51,2014,12,Mucho
4410,172000,62547,2.606,163001,0.650,43,2015,1,Medio
5071,284000,91637,7.474,684869,0.156,71,2015,2,Mucho
4455,196000,53455,4.083,218273,0.218,49,2015,3,Mucho
4444,160000,43636,1.404,61244,0.221,40,2015,4,Mucho
5259,284000,77451,2.088,161736,0.844,71,2015,5,Medio
4125,132000,35997,1.535,55252,0.431,33,2015,6,Mucho
4000,120000,32725,1.765,57749,0.417,30,2015,7,Mucho
4170,196000,53451,2.579,137847,0.313,49,2015,8,Mucho
4222,152000,41452,1.652,68485,0.643,38,2015,9,Medio
4100,164000,44724,1.783,79726,0.564,41,2015,10,Mucho
4444,160000,43633,1.290,56301,0.563,40,2015,11,Mucho
4136,244000,66545,2.392,159187,0.958,61,2015,12,Medio
4545,300000,81818,3.191,261122,0.275,75,2016,1,Mucho
4174,192000,52364,1.412,73925,0.580,48,2016,2,Mucho
4500,180000,49091,1.957,96047,0.554,45,2016,3,Mucho
4333,156000,42545,1.902,80940,0.214,39,2016,4,Mucho
4286,180000,49088,1.500,73632,0.659,45,2016,5,Medio
4296,232000,63268,2.071,131055,0.721,58,2016,6,Medio
4255,200000,54542,2.857,155833,0.528,50,2016,7,Mucho
4154,216000,58905,2.919,171939,0.196,54,2016,8,Mucho
4457,156000,42542,1.660,70602,0.500,39,2016,9,Mucho
