KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
5111,46000,17309,0.000,0,0.000,10,2014,1,Nada
4600,23000,8695,2.000,17389,0.000,5,2014,2,Mucho
4600,23000,8705,2.000,17409,1.000,5,2014,3,Medio
5060,50600,15623,-22.000,-343700,0.000,11,2014,4,Nada
4600,96600,26989,6.000,161935,-0.143,21,2014,5,Mucho
5038,105800,29524,6.571,194012,0.649,23,2014,6,Medio
4600,64400,19157,4.667,89401,-0.055,14,2014,7,Mucho
5060,101200,31930,11.000,351230,0.362,22,2014,8,Mucho
5704,142600,39793,8.857,352450,-0.153,31,2014,9,Mucho
5336,133400,37225,3.867,143938,0.448,29,2014,10,Mucho
4809,105800,29524,6.571,194012,0.183,23,2014,11,Mucho
4739,156400,43644,11.333,494628,0.072,34,2014,12,Mucho
4888,156400,43644,13.600,593553,0.140,34,2015,1,Mucho
4600,119600,33375,7.429,247925,0.033,26,2015,2,Mucho
4960,99200,32873,2.222,73051,0.191,20,2015,3,Mucho
5238,110000,36676,2.444,89653,0.450,22,2015,4,Mucho
5000,65000,21415,2.167,46398,0.265,13,2015,5,Mucho
5000,25000,8236,0.588,4845,0.327,5,2015,6,Medio
5313,85000,28004,1.619,45339,0.825,17,2015,7,Mucho
5000,110000,36240,4.000,144960,0.857,22,2015,8,Medio
5227,115000,37887,11.500,435704,0.068,23,2015,9,Mucho
5263,100000,32945,5.714,188260,0.145,20,2015,10,Mucho
5000,30000,9884,0.857,8472,0.185,6,2015,11,Mucho
6071,85000,28004,1.478,41397,0.612,17,2015,12,Mucho
5000,115000,37887,2.706,102519,0.907,23,2016,1,Medio
5263,100000,26982,2.857,77091,0.261,20,2016,2,Mucho
5238,110000,28040,3.143,88126,0.500,22,2016,3,Mucho
5370,145000,36962,11.600,428757,0.185,29,2016,4,Mucho
5417,130000,33138,4.000,132553,0.042,26,2016,5,Mucho
5400,135000,34413,3.000,103238,0.468,27,2016,6,Mucho
5161,160000,40785,4.923,200790,0.220,32,2016,7,Mucho
5556,100000,25491,2.857,72831,0.247,20,2016,8,Mucho
5000,105000,26765,3.818,102195,0.266,21,2016,9,Mucho
