KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
25641,1000000,490826,1.316,645824,2.571,50,2013,12,Medio
27692,1080000,530227,1.000,530227,2.451,54,2014,1,Medio
29286,820000,403788,0.921,372029,1.200,41,2014,2,Medio
23721,1020000,491818,1.172,576614,0.807,51,2014,3,Medio
25116,1080000,507273,2.571,1304416,0.986,54,2014,4,Medio
28158,2140000,1029730,3.891,4006585,-0.123,107,2014,5,Mucho
28276,1640000,799022,1.562,1247996,0.863,82,2014,6,Medio
25652,1180000,581818,1.815,1056224,0.543,59,2014,7,Mucho
22927,940000,471212,0.648,305475,0.254,47,2014,8,Medio
27742,860000,436515,0.432,188645,1.979,43,2014,9,Nada
28000,840000,426364,0.778,331616,1.510,42,2014,10,Nada
22439,920000,474545,1.643,779610,0.750,46,2014,11,Medio
25217,1160000,606364,2.762,1674719,0.527,58,2014,12,Mucho
26429,740000,386818,74.000,28624545,0.390,37,2015,1,Mucho
22222,600000,315354,2.609,822661,-0.383,30,2015,2,Mucho
25517,740000,390556,1.644,642247,0.984,37,2015,3,Medio
29677,920000,485556,-2.421,-1175556,0.115,46,2015,4,Nada
25854,1060000,530227,2.465,1307072,-1.115,53,2015,5,Mucho
24000,840000,416182,0.689,286551,1.875,42,2015,6,Nada
28125,900000,445909,3.103,1383856,0.787,45,2015,7,Medio
24800,620000,309667,2.583,799972,-0.171,31,2015,8,Mucho
27222,980000,481515,0.933,449414,0.814,49,2015,9,Medio
25405,940000,470000,0.734,345156,1.752,47,2015,10,Nada
24545,540000,270000,0.651,175663,1.299,27,2015,11,Mucho
30588,1040000,594182,1.793,1065429,0.683,52,2015,12,Medio
23810,1000000,552273,0.909,502066,0.714,50,2016,1,Medio
23000,460000,248121,0.336,83311,1.860,23,2016,2,Nada
20000,460000,248121,0.505,125424,1.368,23,2016,3,Mucho
25556,460000,232994,0.438,102074,1.063,23,2016,4,Mucho
26286,920000,437188,0.582,254565,3.087,46,2016,5,Nada
23571,660000,310000,0.468,145106,2.837,33,2016,6,Nada
32121,1060000,497879,1.927,959548,1.588,53,2016,7,Medio
26471,900000,431709,1.915,826677,0.023,45,2016,8,Mucho
25000,700000,311699,0.598,186487,1.053,35,2016,9,Mucho
