KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
0,0,0,0.000,0,0.000,0,2014,2,Nada
0,0,0,0.000,0,0.000,0,2014,3,Nada
0,0,0,0.000,0,0.000,0,2014,4,Nada
0,0,0,0.000,0,0.000,0,2014,5,Nada
53000,106000,27839,0.400,11136,0.000,2,2014,6,Medio
45429,318000,83517,0.857,71586,15.000,6,2014,7,Medio
0,0,0,0.000,0,1.500,0,2014,8,Nada
53000,53000,13920,0.286,3977,1.500,1,2014,9,Nada
53000,159000,41759,2.000,83517,1.286,3,2014,10,Mucho
0,0,0,0.000,0,0.000,0,2014,11,Nada
0,0,0,0.000,0,0.000,0,2014,12,Nada
0,0,0,0.000,0,0.000,0,2015,1,Nada
0,0,0,0.000,0,0.000,0,2015,2,Nada
0,0,0,0.000,0,0.000,0,2015,3,Nada
0,0,0,0.000,0,0.000,0,2015,4,Nada
35333,106000,27839,-2.000,-55678,0.000,2,2015,5,Nada
53000,53000,13920,0.047,647,-3.000,1,2015,6,Nada
53000,53000,13920,0.022,313,45.000,1,2015,7,Nada
53000,53000,13920,0.023,320,33.000,1,2015,8,Nada
53000,53000,13920,0.024,328,43.000,1,2015,9,Nada
53000,159000,41759,0.074,3093,42.000,3,2015,10,Nada
53000,53000,13920,0.026,362,23.400,1,2015,11,Nada
53000,159000,41759,0.082,3432,22.800,3,2015,12,Nada
0,0,0,0.000,0,15.000,0,2016,1,Nada
0,0,0,0.000,0,26.250,0,2016,2,Nada
0,0,0,0.000,0,35.000,0,2016,3,Nada
53000,159000,41759,0.090,3740,1.000,3,2016,4,Nada
26500,53000,13920,0.032,442,32.000,1,2016,5,Nada
35000,140000,61839,0.063,3926,23.250,2,2016,6,Nada
55000,165000,47759,0.098,4698,16.000,3,2016,7,Nada
0,0,0,0.000,0,14.500,0,2016,8,Nada
55000,110000,31839,0.071,2274,17.400,2,2016,9,Nada
