KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
2000,8000,2518,2.000,5036,0.000,4,2013,12,Mucho
3600,18000,5666,2.571,14569,3.000,9,2014,1,Nada
2500,10000,3778,1.111,4198,0.692,5,2014,2,Medio
2500,20000,6800,1.333,9067,1.000,10,2014,3,Mucho
2000,16000,5036,1.600,8058,1.125,8,2014,4,Mucho
2333,28000,8814,7.000,61695,0.130,14,2014,5,Mucho
2500,40000,12591,1.176,14813,0.281,20,2014,6,Mucho
2286,32000,10073,0.696,7007,2.214,16,2014,7,Mucho
2667,24000,7555,1.333,10073,0.900,12,2014,8,Mucho
0,0,0,0.000,0,0.188,0,2014,9,Nada
2000,8000,3670,0.286,1049,0.000,4,2014,10,Nada
2182,24000,12161,0.545,6633,5.250,12,2014,11,Medio
2143,30000,15201,1.765,26826,3.000,15,2014,12,Medio
2000,12000,4138,1.000,4138,0.097,6,2015,1,Mucho
2286,16000,5000,1.231,6154,1.000,8,2015,2,Mucho
2400,24000,7500,3.000,22500,0.207,12,2015,3,Mucho
2000,22000,6875,1.294,8897,0.692,11,2015,4,Mucho
1833,22000,6875,2.000,13750,1.065,11,2015,5,Mucho
1714,12000,4968,0.667,3312,0.000,6,2015,6,Medio
2118,36000,14904,2.000,29808,1.929,18,2015,7,Medio
2667,8000,2642,2.667,7045,0.000,4,2015,8,Mucho
3429,24000,7926,2.400,19022,0.321,12,2015,9,Mucho
2200,22000,7267,1.158,8414,0.618,11,2015,10,Mucho
2750,22000,7269,1.692,12301,1.333,11,2015,11,Mucho
2250,18000,5947,2.000,11894,0.088,9,2015,12,Mucho
3429,24000,7930,1.333,10573,0.774,12,2016,1,Mucho
2000,16000,5286,0.571,3021,0.937,8,2016,2,Nada
2500,30000,9912,1.667,16520,1.862,15,2016,3,Medio
0,0,0,0.000,0,0.000,0,2016,4,Nada
2143,30000,9912,30.000,297358,0.000,15,2016,5,Mucho
2222,20000,6608,1.000,6608,0.100,10,2016,6,Mucho
3091,34000,11234,1.789,20102,2.280,17,2016,7,Medio
0,0,0,0.000,0,0.000,0,2016,8,Nada
0,0,0,0.000,0,0.000,0,2016,9,Nada
