KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
9846,512000,115200,3.368,388042,0.485,64,2013,12,Mucho
9339,551000,122855,1.600,196567,0.614,68,2014,1,Medio
11547,612000,134182,1.161,155824,0.870,72,2014,2,Medio
10755,527000,115545,1.127,130251,0.971,62,2014,3,Medio
11703,807500,177045,3.016,533947,0.653,95,2014,4,Mucho
11237,663000,145364,1.733,251964,0.249,78,2014,5,Mucho
8827,688500,150955,1.604,242125,0.906,81,2014,6,Medio
9125,620500,136045,2.179,296457,0.354,73,2014,7,Mucho
10250,574000,119964,2.203,264327,0.478,65,2014,8,Mucho
10286,792000,173600,3.826,664209,0.301,88,2014,9,Mucho
12077,1413000,309718,5.148,1594287,0.319,157,2014,10,Mucho
12654,1683000,368900,13.852,5109948,0.358,187,2014,11,Mucho
11064,1206000,264345,3.526,932166,-0.069,134,2014,12,Mucho
12176,1242000,272236,2.654,722473,0.540,138,2015,1,Mucho
11571,567000,124282,2.000,248564,0.118,63,2015,2,Mucho
9509,504000,110473,0.836,92335,0.403,56,2015,3,Mucho
10000,630000,136527,1.014,138506,1.039,70,2015,4,Medio
9273,306000,53782,0.548,29493,0.778,34,2015,5,Mucho
12130,279000,49036,0.416,20404,1.406,31,2015,6,Mucho
12960,324000,56945,0.545,31061,1.644,36,2015,7,Nada
13390,549000,96491,1.017,98099,1.723,61,2015,8,Medio
13385,522000,91745,1.000,91745,1.453,58,2015,9,Medio
10969,351000,61691,0.605,37301,1.045,39,2015,10,Mucho
9265,315000,55364,0.609,33700,1.424,35,2015,11,Mucho
10200,306000,53782,0.642,34502,0.909,34,2015,12,Mucho
9871,306000,52036,0.459,23909,1.833,34,2016,1,Nada
10636,117000,14891,0.172,2564,2.388,13,2016,2,Nada
9000,153000,19473,0.281,5472,2.556,17,2016,3,Nada
11625,279000,35509,0.660,23421,2.438,31,2016,4,Nada
14211,270000,34364,0.638,21934,2.066,30,2016,5,Nada
14613,453000,91691,0.989,90705,2.000,46,2016,6,Medio
11500,230000,49345,0.667,32897,1.150,23,2016,7,Mucho
11304,260000,55782,0.867,48344,0.848,26,2016,8,Medio
10000,230000,49345,0.754,37211,1.011,23,2016,9,Mucho
