KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
0,0,0,0.000,0,0.000,0,2014,2,Nada
0,0,0,0.000,0,0.000,0,2014,3,Nada
0,0,0,0.000,0,0.000,0,2014,4,Nada
0,0,0,0.000,0,0.000,0,2014,5,Nada
6000,60000,14455,0.000,0,0.000,10,2014,6,Mucho
0,0,0,0.000,0,0.000,0,2014,7,Nada
6000,6000,1445,0.105,152,0.000,1,2014,8,Nada
6000,18000,4336,0.171,743,5.182,3,2014,9,Nada
6000,24000,5782,0.286,1652,12.000,4,2014,10,Nada
6000,12000,2891,0.182,526,4.500,2,2014,11,Nada
4500,18000,4336,0.353,1530,3.333,3,2014,12,Nada
6000,6000,1445,0.087,126,2.333,1,2015,1,Nada
6000,6000,1445,0.065,93,8.000,1,2015,2,Nada
6000,18000,4336,0.222,964,9.000,3,2015,3,Nada
3000,6000,1445,0.087,126,7.200,1,2015,4,Nada
6000,6000,1445,0.095,138,6.600,1,2015,5,Nada
0,0,0,0.000,0,6.000,0,2015,6,Nada
6000,6000,1445,0.105,152,15.000,1,2015,7,Nada
6000,6000,1445,0.080,116,13.500,1,2015,8,Nada
0,0,0,0.000,0,24.000,0,2015,9,Nada
6000,6000,1445,0.065,93,24.000,1,2015,10,Nada
0,0,0,0.000,0,22.500,0,2015,11,Nada
6000,12000,2891,0.143,413,45.000,2,2015,12,Nada
0,0,0,0.000,0,13.000,0,2016,1,Nada
6000,6000,1445,0.080,116,19.500,1,2016,2,Nada
6000,12000,2891,0.174,503,12.000,2,2016,3,Nada
6000,6000,1445,0.095,138,11.000,1,2016,4,Nada
0,0,0,0.000,0,7.500,0,2016,5,Nada
60000,60000,14455,1.111,16061,10.000,10,2016,6,Medio
6000,12000,2891,0.286,826,2.182,2,2016,7,Nada
0,0,0,0.000,0,1.500,0,2016,8,Nada
0,0,0,0.000,0,1.500,0,2016,9,Nada
