KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
536,25200,12959,9.333,120950,3.923,84,2013,12,Medio
785,10200,5245,-5.667,-29723,-0.805,34,2014,1,Nada
0,0,0,0.000,0,0.401,0,2014,2,Nada
600,4800,2468,0.941,2323,0.534,16,2014,3,Mucho
1400,16800,8639,11.200,96760,0.780,56,2014,4,Mucho
743,17100,8792,-4.957,-43580,-0.125,57,2014,5,Nada
882,15000,7713,-2.941,-22684,-0.465,50,2014,6,Nada
833,7500,3856,-3.846,-14832,-0.258,25,2014,7,Nada
1200,2400,1234,-2.667,-3291,0.023,8,2014,8,Nada
912,23700,12186,6.077,74052,-0.253,79,2014,9,Mucho
804,20100,10335,1.696,17530,0.884,67,2014,10,Medio
1171,24600,12649,3.280,41487,0.896,82,2014,11,Medio
996,24900,12803,3.689,47228,0.053,83,2014,12,Mucho
814,17100,8792,1.754,15420,0.530,57,2015,1,Mucho
1600,4800,2468,0.500,1234,0.324,16,2015,2,Medio
675,8100,4165,1.019,4243,0.769,27,2015,3,Medio
3900,3900,2005,2.000,4011,0.390,13,2015,4,Mucho
635,10800,5398,18.000,97162,0.000,36,2015,5,Mucho
657,13800,6744,1.122,7566,0.158,46,2015,6,Mucho
619,19200,8012,0.970,7769,2.463,64,2015,7,Medio
682,15000,6259,1.852,11591,1.110,50,2015,8,Mucho
867,23400,9764,78.000,761606,0.000,78,2015,9,Mucho
831,21600,9013,13.091,117990,0.031,72,2015,10,Mucho
828,24000,10015,2.759,27626,0.135,80,2015,11,Mucho
795,29400,12268,4.900,60112,0.639,98,2015,12,Medio
714,20700,8638,2.000,17275,-0.108,69,2016,1,Mucho
1062,27600,11517,1.769,20376,0.947,92,2016,2,Medio
632,17700,7386,1.788,13205,0.301,59,2016,3,Mucho
770,17700,7386,1.168,8629,0.545,59,2016,4,Mucho
660,13200,5508,0.772,4252,0.871,44,2016,5,Nada
717,12900,5383,0.835,4494,0.981,43,2016,6,Mucho
588,14700,6134,1.324,8123,1.027,49,2016,7,Mucho
732,18300,7636,1.821,13905,0.529,61,2016,8,Mucho
600,14400,6009,0.857,5150,0.843,48,2016,9,Mucho
