KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
0,0,0,0.000,0,0.000,0,2014,2,Nada
0,0,0,0.000,0,0.000,0,2014,3,Nada
0,0,0,0.000,0,0.000,0,2014,4,Nada
105000,315000,135455,6.000,812727,0.000,3,2014,5,Mucho
92500,555000,154091,1.714,264156,1.000,6,2014,6,Medio
90000,90000,23182,0.182,4215,2.000,1,2014,7,Nada
0,0,0,0.000,0,1.500,0,2014,8,Nada
45000,90000,23182,0.061,1405,7.286,1,2014,9,Nada
90000,90000,23182,0.065,1496,24.000,1,2014,10,Nada
0,0,0,0.000,0,22.500,0,2014,11,Nada
90000,90000,23182,0.069,1599,22.500,1,2014,12,Nada
90000,90000,23182,0.074,1717,21.000,1,2015,1,Nada
90000,90000,23182,0.080,1855,19.500,1,2015,2,Nada
0,0,0,0.000,0,12.000,0,2015,3,Nada
0,0,0,0.000,0,18.000,0,2015,4,Nada
90000,270000,69545,0.286,19870,36.000,3,2015,5,Nada
90000,90000,23182,0.111,2576,9.000,1,2015,6,Nada
90000,90000,23182,0.118,2727,6.750,1,2015,7,Nada
0,0,0,0.000,0,4.800,0,2015,8,Nada
0,0,0,0.000,0,12.000,0,2015,9,Nada
0,0,0,0.000,0,24.000,0,2015,10,Nada
0,0,0,0.000,0,1.000,0,2015,11,Nada
0,0,0,0.000,0,1.000,0,2015,12,Nada
90000,90000,23182,0.133,3091,1.000,1,2016,1,Nada
90000,90000,23182,0.154,3566,21.000,1,2016,2,Nada
90000,90000,23182,0.182,4215,9.000,1,2016,3,Nada
112500,450000,115909,2.000,231818,5.000,5,2016,4,Medio
0,0,0,0.000,0,0.000,0,2016,5,Nada
0,0,0,0.000,0,0.000,0,2016,6,Nada
0,0,0,0.000,0,1.200,0,2016,7,Nada
0,0,0,0.000,0,1.000,0,2016,8,Nada
0,0,0,0.000,0,1.000,0,2016,9,Nada
