KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3800,22800,6600,1.091,7200,0.333,6,2013,12,Mucho
3800,26600,7700,1.077,8292,2.000,7,2014,1,Medio
4180,41800,12100,3.667,44367,0.409,11,2014,2,Mucho
3800,30400,8800,2.000,17600,0.375,8,2014,3,Mucho
3800,41800,12100,3.667,44367,0.577,11,2014,4,Mucho
3800,19000,5500,2.500,13750,0.100,5,2014,5,Mucho
3800,11400,3300,2.000,6600,0.375,3,2014,6,Mucho
4644,41800,12100,3.667,44367,0.000,11,2014,7,Mucho
3800,34200,8600,1.636,14073,0.947,9,2014,8,Mucho
3800,34200,4050,3.000,12150,0.652,9,2014,9,Mucho
3800,22800,2700,12.000,32400,0.103,6,2014,10,Mucho
16500,49500,19350,18.000,348300,0.000,9,2014,11,Mucho
5500,16500,6450,1.000,6450,0.125,3,2014,12,Mucho
5500,27500,10750,1.111,11944,0.833,5,2015,1,Medio
6875,27500,10750,0.769,8269,0.706,5,2015,2,Mucho
5500,22000,8600,0.400,3440,2.077,4,2015,3,Nada
7700,77000,32020,1.750,56035,2.357,14,2015,4,Medio
11000,44000,21040,2.000,42080,0.652,8,2015,5,Mucho
5500,11000,5261,0.444,2338,0.346,2,2015,6,Medio
5500,22000,10524,1.000,10524,0.750,4,2015,7,Medio
5500,11000,5262,0.667,3508,0.429,2,2015,8,Medio
22000,22000,10524,0.727,7654,1.500,4,2015,9,Mucho
5500,11000,5264,0.333,1755,2.100,2,2015,10,Nada
5500,5500,2632,0.222,585,1.875,1,2015,11,Nada
6600,33000,15793,0.857,13537,1.714,6,2015,12,Medio
6875,27500,13161,0.667,8774,3.333,5,2016,1,Nada
5500,22000,10529,0.500,5265,1.250,4,2016,2,Mucho
5500,44000,21058,1.143,24066,2.200,8,2016,3,Nada
5500,11000,5265,1.000,5265,0.529,2,2016,4,Mucho
5500,22000,10529,1.000,10529,0.214,4,2016,5,Mucho
5500,22000,10529,0.571,6017,1.500,4,2016,6,Mucho
5500,5500,2632,0.143,376,2.100,1,2016,7,Nada
5500,16500,7897,0.545,4307,2.333,3,2016,8,Nada
8250,16500,7897,1.500,11845,1.500,3,2016,9,Medio
