KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3000,9000,2195,0.222,488,5.000,3,2013,12,Nada
3000,21000,5123,0.378,1938,3.000,7,2014,1,Nada
3000,6000,1464,0.083,122,3.947,2,2014,2,Nada
3000,15000,3659,0.244,892,5.750,5,2014,3,Nada
3000,3000,732,0.044,33,3.857,1,2014,4,Nada
2400,12000,2927,0.160,468,10.125,4,2014,5,Nada
3000,24000,5855,0.421,2465,6.900,8,2014,6,Nada
3500,21000,5123,0.609,3118,3.462,7,2014,7,Nada
3000,30000,7318,1.250,9148,1.263,10,2014,8,Medio
3000,33000,8050,0.880,7084,0.960,11,2014,9,Medio
3000,33000,8050,0.667,5367,1.821,11,2014,10,Nada
3000,21000,5123,0.560,2869,1.500,7,2014,11,Mucho
3000,30000,7318,1.111,8131,0.931,10,2014,12,Medio
3000,27000,6586,0.947,6240,0.964,9,2015,1,Medio
3000,21000,5123,0.609,3118,1.154,7,2015,2,Mucho
3000,18000,4391,0.400,1756,1.500,6,2015,3,Mucho
3000,39000,9514,1.238,11779,2.318,13,2015,4,Medio
3000,21000,5123,0.667,3415,0.462,7,2015,5,Medio
3000,30000,7318,0.588,4305,1.962,10,2015,6,Nada
3000,48000,11709,1.143,13382,1.700,16,2015,7,Nada
3000,33000,8050,0.710,5713,1.000,11,2015,8,Mucho
2800,42000,10245,0.778,7969,1.622,14,2015,9,Medio
3000,54000,13173,1.500,19759,1.171,18,2015,10,Mucho
3000,60000,14636,1.538,22517,0.558,20,2015,11,Mucho
3000,63000,15368,1.200,18442,1.038,21,2015,12,Mucho
3000,96000,23418,2.000,46836,0.864,32,2016,1,Medio
3000,42000,10245,1.077,11034,0.616,14,2016,2,Mucho
2750,33000,8050,0.733,5903,0.493,11,2016,3,Medio
3000,48000,11709,1.000,11709,1.000,16,2016,4,Mucho
3000,15000,3659,0.323,1180,0.951,5,2016,5,Nada
3318,36500,11173,0.489,5462,1.688,11,2016,6,Nada
3500,17500,4273,0.204,872,2.531,5,2016,7,Nada
3500,24500,5982,0.378,2263,3.143,7,2016,8,Nada
3500,28000,6836,0.727,4972,1.957,8,2016,9,Nada
