KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
137500,275000,85630,2.000,171260,6.000,5,2013,12,Medio
55000,110000,34545,1.333,46061,1.500,2,2014,1,Mucho
0,0,0,0.000,0,0.000,0,2014,2,Nada
0,0,0,0.000,0,0.000,0,2014,3,Nada
0,0,0,0.000,0,0.000,0,2014,4,Nada
55000,55000,17273,0.400,6909,0.000,1,2014,5,Medio
0,0,0,0.000,0,15.000,0,2014,6,Nada
55000,55000,17273,0.222,3838,15.000,1,2014,7,Nada
0,0,0,0.000,0,6.000,0,2014,8,Nada
110000,110000,34545,0.667,23030,12.000,2,2014,9,Medio
0,0,0,0.000,0,2.000,0,2014,10,Nada
0,0,0,0.000,0,3.000,0,2014,11,Nada
55000,110000,34545,2.000,69091,3.000,2,2014,12,Nada
0,0,0,0.000,0,0.000,0,2015,1,Nada
0,0,0,0.000,0,0.000,0,2015,2,Nada
0,0,0,0.000,0,0.000,0,2015,3,Nada
0,0,0,0.000,0,0.000,0,2015,4,Nada
55000,55000,17273,0.182,3140,1.000,1,2015,5,Nada
0,0,0,0.000,0,15.000,0,2015,6,Nada
0,0,0,0.000,0,15.000,0,2015,7,Nada
55000,220000,69091,1.333,92121,15.000,4,2015,8,Medio
55000,55000,17273,2.000,34545,0.750,1,2015,9,Medio
0,0,0,0.000,0,0.000,0,2015,10,Nada
0,0,0,0.000,0,0.000,0,2015,11,Nada
82500,165000,58364,2.000,116727,0.000,3,2015,12,Mucho
55000,165000,58364,2.000,116727,3.000,3,2016,1,Nada
0,0,0,0.000,0,0.000,0,2016,2,Nada
55000,55000,14091,0.182,2562,3.000,1,2016,3,Nada
0,0,0,0.000,0,3.750,0,2016,4,Nada
0,0,0,0.000,0,15.000,0,2016,5,Nada
0,0,0,0.000,0,15.000,0,2016,6,Nada
0,0,0,0.000,0,1.000,0,2016,7,Nada
55000,55000,14091,0.222,3131,1.000,1,2016,8,Nada
0,0,0,0.000,0,12.000,0,2016,9,Nada
