KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
5250,157500,71177,1.429,101682,2.727,35,2013,12,Medio
4500,99000,44740,0.620,27726,0.838,22,2014,1,Nada
4875,117000,34698,0.667,23132,1.733,26,2014,2,Medio
4875,117000,34698,1.677,58203,0.940,26,2014,3,Mucho
5143,108000,32029,1.412,45218,0.203,24,2014,4,Mucho
4800,72000,21353,0.762,16269,1.145,16,2014,5,Mucho
4219,67500,20018,0.508,10179,0.591,15,2014,6,Medio
4500,112500,33364,0.746,24898,2.509,25,2014,7,Medio
5538,72000,21353,0.640,13666,1.125,16,2014,8,Mucho
4974,94500,28025,1.273,35669,1.554,21,2014,9,Nada
4500,76500,22687,0.791,17939,0.194,17,2014,10,Medio
4500,76500,22687,0.557,12645,2.167,17,2014,11,Nada
5175,103500,30695,1.000,30695,1.200,23,2014,12,Mucho
4333,117000,34698,1.040,36086,1.263,26,2015,1,Mucho
5625,112500,33364,0.909,30331,1.182,25,2015,2,Mucho
5278,95000,34856,0.974,33963,1.176,19,2015,3,Mucho
5227,115000,42195,2.190,92427,0.429,23,2015,4,Mucho
5588,95000,43685,1.226,53549,0.493,19,2015,5,Mucho
6176,105000,52786,2.211,116686,0.984,21,2015,6,Mucho
5263,100000,36691,6.667,244606,-0.048,20,2015,7,Mucho
5500,110000,40360,2.200,88792,0.350,22,2015,8,Mucho
5000,80000,32366,0.941,30462,0.619,16,2015,9,Medio
5000,95000,45103,0.792,35706,1.086,19,2015,10,Nada
5000,115000,48222,0.582,28079,1.421,23,2015,11,Nada
5345,155000,75555,0.849,64170,2.690,31,2015,12,Medio
5000,110000,53620,2.000,107240,0.863,22,2016,1,Mucho
5000,100000,44572,1.053,46918,0.039,20,2016,2,Mucho
5714,120000,45974,0.960,44135,1.521,24,2016,3,Medio
5556,50000,19156,1.250,23945,0.591,10,2016,4,Mucho
6071,85000,24113,1.000,24113,0.167,17,2016,5,Mucho
5000,150000,53219,0.682,36285,1.824,30,2016,6,Mucho
5000,135000,62296,0.651,40530,3.000,27,2016,7,Mucho
5278,95000,43838,1.152,50480,1.054,19,2016,8,Mucho
5217,120000,41217,1.116,46010,0.276,24,2016,9,Mucho
