KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3175,200000,87273,2.807,244976,2.797,80,2013,12,Nada
3017,175000,76364,3.415,260754,0.043,70,2014,1,Mucho
3115,202500,88364,3.176,280684,0.560,81,2014,2,Mucho
2865,137500,60000,2.292,137500,0.156,55,2014,3,Mucho
2778,150000,65455,1.818,119008,0.524,60,2014,4,Mucho
2865,137500,58045,1.864,108220,0.459,55,2014,5,Mucho
2885,112500,47045,1.406,66158,0.512,45,2014,6,Mucho
2955,130000,54364,1.444,78525,0.656,52,2014,7,Medio
3125,175000,73182,2.414,176646,0.730,70,2014,8,Medio
2833,127500,53318,2.372,126476,0.377,51,2014,9,Mucho
3010,147500,61682,1.788,110280,0.382,59,2014,10,Mucho
3192,207500,86773,2.814,244140,0.733,83,2014,11,Mucho
2951,180000,75273,2.182,164231,0.233,72,2014,12,Mucho
3190,277500,116045,3.083,357807,0.715,111,2015,1,Medio
2885,187500,78409,3.125,245028,0.237,75,2015,2,Mucho
3038,197500,82591,2.724,224989,0.314,79,2015,3,Mucho
3015,205000,85727,2.689,230480,0.351,82,2015,4,Mucho
3125,187500,78409,2.273,178202,0.381,75,2015,5,Mucho
3256,140000,58545,2.605,152490,0.458,56,2015,6,Mucho
3430,147500,61682,3.278,202179,0.099,59,2015,7,Mucho
3449,272500,115773,7.517,870292,0.458,109,2015,8,Mucho
3177,152500,63773,5.083,324178,0.000,61,2015,9,Mucho
2993,227500,95136,4.919,467968,0.314,91,2015,10,Mucho
3135,197500,82591,2.633,217489,0.149,79,2015,11,Mucho
3150,315000,131727,5.040,663905,0.610,126,2015,12,Medio
3452,217500,90955,7.565,688091,0.030,87,2016,1,Mucho
3214,292500,122318,7.548,923305,0.205,117,2016,2,Mucho
3043,140000,58545,3.111,182141,0.100,56,2016,3,Mucho
3125,175000,73182,4.118,301337,0.288,70,2016,4,Mucho
2917,122500,51227,4.083,209178,0.111,49,2016,5,Mucho
2866,117500,49136,3.481,171067,0.257,47,2016,6,Mucho
3185,197500,82591,2.873,237261,0.217,79,2016,7,Mucho
2944,182500,71318,1.553,110771,0.737,73,2016,8,Medio
2930,187500,71591,1.442,103256,0.769,75,2016,9,Medio
