KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
5786,324000,133925,-12.000,-1607105,0.000,72,2013,12,Nada
5715,571500,248221,10.583,2627007,-0.350,127,2014,1,Mucho
5382,549000,238448,2.568,612436,0.470,122,2014,2,Mucho
5778,508500,220858,2.194,484601,0.551,113,2014,3,Mucho
5639,468000,203268,4.727,960902,0.365,104,2014,4,Mucho
5710,531000,230631,3.806,877886,0.000,118,2014,5,Mucho
6450,387000,168086,2.688,451732,0.555,86,2014,6,Mucho
5357,337500,146587,7.895,1157265,0.019,75,2014,7,Mucho
5642,378000,164178,4.941,811232,0.183,84,2014,8,Mucho
5482,301500,130953,3.829,501362,0.208,67,2014,9,Mucho
5114,337500,146588,2.632,385759,0.239,75,2014,10,Mucho
5135,436500,189586,4.732,897067,0.518,97,2014,11,Mucho
4888,283500,123134,2.066,254341,0.025,63,2014,12,Mucho
6750,432000,187631,3.692,692791,0.753,96,2015,1,Medio
5011,220500,95770,4.455,426611,-0.082,49,2015,2,Mucho
5304,297000,108631,4.000,434524,0.418,66,2015,3,Mucho
5776,387000,136811,2.389,326826,0.057,86,2015,4,Mucho
5071,319500,112949,1.084,122433,1.015,71,2015,5,Medio
5625,337500,119311,1.786,213056,0.848,75,2015,6,Mucho
5571,351000,124084,8.667,1075396,0.272,78,2015,7,Mucho
5455,180000,63633,3.478,221333,-0.040,40,2015,8,Mucho
5318,175500,62042,1.592,98762,0.404,39,2015,9,Mucho
6802,292500,103404,1.831,189331,0.439,65,2015,10,Mucho
5083,274500,97040,1.470,142637,1.000,61,2015,11,Medio
5838,432000,152719,3.000,458158,0.636,96,2015,12,Medio
6715,436500,154311,2.658,410086,0.392,97,2016,1,Mucho
4986,369000,130448,1.864,243107,0.520,82,2016,2,Mucho
5353,310500,109767,3.136,344270,0.480,69,2016,3,Mucho
5250,157500,55679,1.628,90640,0.000,35,2016,4,Mucho
5500,346500,122493,2.110,258411,0.694,77,2016,5,Mucho
6667,360000,127267,2.162,275171,0.497,80,2016,6,Mucho
6700,301500,106585,1.811,193006,0.688,67,2016,7,Medio
5965,256500,90677,1.520,137829,0.402,57,2016,8,Mucho
6667,180000,63633,1.778,113125,0.662,40,2016,9,Medio
