KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
5500,16500,6300,3.000,18900,0.000,3,2013,12,Mucho
5500,22000,8400,2.000,16800,1.500,4,2014,1,Medio
0,0,0,0.000,0,0.750,0,2014,2,Nada
6600,33000,12600,2.000,25200,2.571,6,2014,3,Nada
5500,16500,6300,2.000,12600,0.000,3,2014,4,Mucho
6286,44000,16800,2.000,33600,1.000,8,2014,5,Medio
4950,49500,18900,3.000,56700,0.882,9,2014,6,Medio
5500,22000,8400,2.000,16800,0.150,4,2014,7,Mucho
5500,22000,8400,1.143,9600,0.429,4,2014,8,Mucho
5500,11000,4200,0.667,2800,0.706,2,2014,9,Mucho
5500,11000,4200,2.000,8400,0.600,2,2014,10,Medio
5500,5500,2100,-2.000,-4200,0.000,1,2014,11,Nada
6875,27500,10500,-10.000,-105000,-0.600,5,2014,12,Nada
5500,44000,16800,8.000,134400,0.000,8,2015,1,Mucho
5500,11000,4200,2.000,8400,0.429,2,2015,2,Mucho
0,0,0,0.000,0,0.000,0,2015,3,Nada
0,0,0,0.000,0,0.000,0,2015,4,Nada
0,0,0,0.000,0,0.000,0,2015,5,Nada
5500,38500,12282,4.667,57315,0.000,7,2015,6,Mucho
5500,16500,5264,2.000,10527,1.286,3,2015,7,Medio
6875,27500,8773,2.000,17545,0.000,5,2015,8,Mucho
5500,22000,7018,1.333,9358,1.000,4,2015,9,Medio
5500,11000,3509,0.444,1560,0.250,2,2015,10,Medio
5500,16500,5264,0.462,2429,2.182,3,2015,11,Nada
3667,11000,3509,0.500,1755,1.667,2,2015,12,Nada
5500,38500,11227,1.556,17465,1.286,7,2016,1,Mucho
5500,22000,5964,1.000,5964,1.500,4,2016,2,Medio
5500,27500,7455,2.000,14909,0.462,5,2016,3,Mucho
5500,16500,4473,0.667,2982,0.563,3,2016,4,Medio
5500,33000,8945,2.000,17891,1.500,6,2016,5,Mucho
5500,11000,2982,0.500,1491,0.000,2,2016,6,Medio
5500,60500,16400,1.833,30067,2.182,11,2016,7,Medio
5500,27500,7455,0.909,6777,0.632,5,2016,8,Mucho
6600,33000,8945,1.500,13418,1.167,6,2016,9,Mucho
