KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
14500,43500,14864,0.667,9909,0.000,3,2013,12,Medio
14500,43500,14864,0.400,5945,4.500,3,2014,1,Nada
18125,72500,24773,0.526,13038,2.000,5,2014,2,Nada
26929,188500,64409,2.000,128818,3.545,13,2014,3,Medio
0,0,0,0.000,0,0.000,0,2014,4,Nada
10875,43500,15682,0.286,4481,2.000,3,2014,5,Nada
14500,87000,31364,1.000,31364,1.688,6,2014,6,Nada
12889,116000,40182,1.600,64291,1.000,8,2014,7,Mucho
14500,72500,24773,0.455,11260,1.235,5,2014,8,Mucho
14500,87000,29727,0.500,14864,2.368,6,2014,9,Medio
14500,14500,4955,0.118,583,1.421,1,2014,10,Nada
14500,58000,19818,0.667,13212,2.000,4,2014,11,Nada
14500,14500,4955,0.105,522,1.091,1,2014,12,Nada
14500,14500,4955,0.069,342,7.500,1,2015,1,Nada
0,0,0,0.000,0,7.000,0,2015,2,Nada
14500,43500,14864,0.286,4247,18.000,3,2015,3,Nada
14500,14500,4955,0.069,342,6.750,1,2015,4,Nada
0,0,0,0.000,0,15.000,0,2015,5,Nada
14500,72500,24773,0.286,7078,15.000,5,2015,6,Nada
16313,130500,44591,0.857,38221,7.500,9,2015,7,Medio
14500,43500,14864,0.353,5246,1.286,3,2015,8,Nada
21750,43500,14864,0.316,4694,1.941,3,2015,9,Nada
19333,58000,19818,0.333,6606,1.600,4,2015,10,Nada
14500,29000,9909,0.133,1321,4.800,2,2015,11,Nada
14500,29000,9909,0.154,1524,4.667,2,2015,12,Nada
14500,29000,9909,0.118,1166,4.500,2,2016,1,Nada
14500,58000,19818,0.200,3964,11.000,4,2016,2,Nada
14500,29000,9909,0.118,1166,6.750,2,2016,3,Nada
16313,130500,44591,0.783,34897,6.000,9,2016,4,Mucho
14500,58000,19818,0.381,7550,1.400,4,2016,5,Nada
16111,145000,49545,1.111,55051,2.800,10,2016,6,Medio
21750,87000,29727,1.714,50961,0.522,6,2016,7,Mucho
14500,43500,15682,0.400,6273,0.450,3,2016,8,Medio
18125,72500,26136,0.526,13756,1.895,5,2016,9,Nada
