modelo;NINS;PACI;PDES;KSTA;MAERR;RAERR;RMSERR;RRSERR;Nada_TPRA;Nada_FPRA;Nada_TNRA;Nada_FNRA;Nada_PREC;Nada_RCALL;Nada_FMEA;Nada_MCC;Nada_ROCA;Nada_PRCA;Poco_TPRA;Poco_FPRA;Poco_TNRA;Poco_FNRA;Poco_PREC;Poco_RCALL;Poco_FMEA;Poco_MCC;Poco_ROCA;Poco_PRCA;Medio_TPRA;Medio_FPRA;Medio_TNRA;Medio_FNRA;Medio_PREC;Medio_RCALL;Medio_FMEA;Medio_MCC;Medio_ROCA;Medio_PRCA;Mucho_TPRA;Mucho_FPRA;Mucho_TNRA;Mucho_FNRA;Mucho_PREC;Mucho_RCALL;Mucho_FMEA;Mucho_MCC;Mucho_ROCA;Mucho_PRCA;tipo_evaluacion;producto_evaluado;modelo;NINS;PACI;PDES;KSTA;MAERR;RAERR;RMSERR;RRSERR;Nada_TPRA;Nada_FPRA;Nada_TNRA;Nada_FNRA;Nada_PREC;Nada_RCALL;Nada_FMEA;Nada_MCC;Nada_ROCA;Nada_PRCA;Poco_TPRA;Poco_FPRA;Poco_TNRA;Poco_FNRA;Poco_PREC;Poco_RCALL;Poco_FMEA;Poco_MCC;Poco_ROCA;Poco_PRCA;Medio_TPRA;Medio_FPRA;Medio_TNRA;Medio_FNRA;Medio_PREC;Medio_RCALL;Medio_FMEA;Medio_MCC;Medio_ROCA;Medio_PRCA;Mucho_TPRA;Mucho_FPRA;Mucho_TNRA;Mucho_FNRA;Mucho_PREC;Mucho_RCALL;Mucho_FMEA;Mucho_MCC;Mucho_ROCA;Mucho_PRCA;tipo_evaluacion;producto_evaluado;
weka.classifiers.trees.RandomForest;150.00;100.00;0.00;1.00;0.01;2.24;0.02;5.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/1829.csv;
weka.classifiers.trees.RandomTree;150.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/1829.csv;
weka.classifiers.trees.REPTree;150.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/1829.csv;
weka.classifiers.bayes.BayesNet;149.00;97.99;2.01;0.96;0.02;8.89;0.09;25.44;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.98;0.00;1.00;0.02;1.00;0.98;0.99;0.98;1.00;1.00;0.98;0.02;0.98;0.02;0.99;0.98;0.98;0.96;1.00;1.00;1.00;0.01;0.99;0.00;0.67;1.00;0.80;0.81;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.bayes.NaiveBayes;149.00;75.84;24.16;0.57;0.12;48.20;0.32;89.92;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.93;0.32;0.68;0.07;0.56;0.93;0.70;0.57;0.95;0.93;0.66;0.06;0.94;0.34;0.95;0.66;0.78;0.58;0.95;0.97;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.bayes.NaiveBayesUpdateable;149.00;75.84;24.16;0.57;0.12;48.20;0.32;89.92;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.93;0.32;0.68;0.07;0.56;0.93;0.70;0.57;0.95;0.93;0.66;0.06;0.94;0.34;0.95;0.66;0.78;0.58;0.95;0.97;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.functions.Logistic;149.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.functions.MultilayerPerceptron;149.00;93.96;6.04;0.87;0.04;14.34;0.15;41.50;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;0.98;0.04;0.96;0.02;0.92;0.98;0.95;0.92;0.99;0.99;1.00;0.09;0.91;0.00;0.95;1.00;0.97;0.93;0.92;0.89;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.02;0.02;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.functions.SimpleLogistic;149.00;97.99;2.01;0.96;0.03;10.42;0.10;27.94;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.03;0.97;0.00;0.94;1.00;0.97;0.95;1.00;1.00;0.97;0.00;1.00;0.03;1.00;0.97;0.98;0.96;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.functions.SMO;149.00;81.88;18.12;0.59;0.27;106.90;0.34;96.37;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.58;0.03;0.64;0.07;0.93;0.36;0.81;0.64;0.72;0.62;0.83;0.65;0.97;0.38;0.62;0.03;0.82;0.97;0.89;0.66;0.80;0.82;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.93;0.17;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.rules.OneR;149.00;91.28;8.72;0.81;0.04;17.44;0.21;59.47;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.03;1.00;0.05;0.95;0.00;0.90;1.00;0.95;0.93;0.98;0.90;0.95;0.15;0.85;0.05;0.92;0.95;0.93;0.81;0.90;0.90;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.03;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.rules.DecisionTable;149.00;98.66;1.34;0.97;0.09;34.07;0.14;39.55;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.96;0.00;1.00;0.04;1.00;0.96;0.98;0.97;1.00;1.00;1.00;0.04;0.96;0.00;0.98;1.00;0.99;0.97;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.rules.JRip;149.00;99.33;0.67;0.99;0.00;1.34;0.06;16.49;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.98;0.00;1.00;0.02;1.00;0.98;0.99;0.98;0.99;0.98;1.00;0.02;0.98;0.00;0.99;1.00;0.99;0.99;0.99;0.99;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.rules.PART;149.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.rules.ZeroR;149.00;64.43;35.57;0.00;0.25;100.00;0.35;100.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.19;0.03;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.46;0.28;1.00;1.00;0.00;0.00;0.64;1.00;0.78;0.00;0.47;0.63;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.19;0.03;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.trees.DecisionStump;149.00;85.91;14.09;0.72;0.11;45.89;0.24;68.60;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.68;0.06;1.00;0.16;0.84;0.00;0.73;1.00;0.84;0.78;0.89;0.66;0.86;0.08;0.92;0.14;0.95;0.86;0.91;0.77;0.85;0.89;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.53;0.03;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.trees.J48;149.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.trees.LMT;149.00;97.99;2.01;0.96;0.03;10.42;0.10;27.94;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.03;0.97;0.00;0.94;1.00;0.97;0.95;1.00;1.00;0.97;0.00;1.00;0.03;1.00;0.97;0.98;0.96;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.trees.RandomForest;149.00;99.33;0.67;0.99;0.01;3.23;0.04;11.01;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.98;0.00;1.00;0.02;1.00;0.98;0.99;0.98;1.00;1.00;1.00;0.02;0.98;0.00;0.99;1.00;0.99;0.99;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.trees.RandomTree;149.00;99.33;0.67;0.99;0.00;1.34;0.06;16.49;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.98;0.00;1.00;0.02;1.00;0.98;0.99;0.98;0.99;0.98;1.00;0.02;0.98;0.00;0.99;1.00;0.99;0.99;0.99;0.99;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.trees.REPTree;149.00;98.66;1.34;0.97;0.01;2.98;0.08;21.86;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.02;0.98;0.00;0.96;1.00;0.98;0.97;1.00;1.00;0.98;0.00;1.00;0.02;1.00;0.98;0.99;0.97;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/MENSUAL/18600.csv;
weka.classifiers.bayes.BayesNet;149.00;95.30;4.70;0.89;0.03;10.66;0.17;45.88;0.93;0.00;1.00;0.07;1.00;0.93;0.97;0.90;1.00;1.00;1.00;0.06;0.94;0.00;0.85;1.00;0.92;0.89;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.bayes.NaiveBayes;149.00;95.30;4.70;0.89;0.03;10.98;0.18;47.00;0.93;0.00;1.00;0.07;1.00;0.93;0.97;0.90;0.96;0.99;1.00;0.06;0.94;0.00;0.85;1.00;0.92;0.89;0.96;0.87;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.bayes.NaiveBayesUpdateable;149.00;95.30;4.70;0.89;0.03;10.98;0.18;47.00;0.93;0.00;1.00;0.07;1.00;0.93;0.97;0.90;0.96;0.99;1.00;0.06;0.94;0.00;0.85;1.00;0.92;0.89;0.96;0.87;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.functions.Logistic;149.00;99.33;0.67;0.98;0.00;1.56;0.07;17.76;1.00;0.02;0.98;0.00;0.99;1.00;1.00;0.98;1.00;1.00;0.97;0.00;1.00;0.03;1.00;0.97;0.99;0.98;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.functions.MultilayerPerceptron;149.00;100.00;0.00;1.00;0.01;2.55;0.01;3.24;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.functions.SimpleLogistic;149.00;100.00;0.00;1.00;0.02;5.83;0.04;10.27;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.functions.SMO;149.00;95.30;4.70;0.89;0.23;81.12;0.29;77.21;0.93;0.00;1.00;0.07;1.00;0.93;0.97;0.90;0.97;0.98;1.00;0.06;0.94;0.00;0.85;1.00;0.92;0.89;0.97;0.85;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.rules.OneR;149.00;99.33;0.67;0.98;0.00;1.56;0.07;17.76;1.00;0.02;0.98;0.00;0.99;1.00;1.00;0.98;0.99;0.99;0.97;0.00;1.00;0.03;1.00;0.97;0.99;0.98;0.99;0.98;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.rules.DecisionTable;149.00;100.00;0.00;1.00;0.06;20.02;0.10;25.44;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.rules.JRip;149.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.rules.PART;149.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.rules.ZeroR;149.00;71.14;28.86;0.00;0.29;100.00;0.38;100.00;1.00;1.00;0.00;0.00;0.71;1.00;0.83;0.00;0.46;0.70;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.48;0.25;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.19;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.trees.DecisionStump;149.00;85.91;14.09;0.70;0.13;44.48;0.26;69.68;0.84;0.00;1.00;0.16;1.00;0.84;0.91;0.78;0.89;0.96;1.00;0.19;0.81;0.00;0.65;1.00;0.79;0.73;0.87;0.57;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.68;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.trees.J48;149.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.trees.LMT;149.00;100.00;0.00;1.00;0.02;5.83;0.04;10.27;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.trees.RandomForest;149.00;100.00;0.00;1.00;0.00;1.53;0.03;8.36;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.trees.RandomTree;149.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.trees.REPTree;149.00;99.33;0.67;0.98;0.01;3.76;0.06;17.05;0.99;0.00;1.00;0.01;1.00;0.99;1.00;0.98;1.00;1.00;1.00;0.01;0.99;0.00;0.98;1.00;0.99;0.98;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/18943.csv;
weka.classifiers.bayes.BayesNet;150.00;89.33;10.67;0.70;0.10;27.25;0.30;70.87;0.94;0.26;0.74;0.06;0.92;0.94;0.93;0.70;0.98;0.99;0.74;0.06;0.94;0.26;0.79;0.74;0.76;0.70;0.98;0.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.bayes.NaiveBayes;150.00;87.33;12.67;0.65;0.12;34.47;0.35;81.55;0.91;0.26;0.74;0.09;0.92;0.91;0.92;0.65;0.95;0.98;0.74;0.09;0.91;0.26;0.72;0.74;0.73;0.65;0.95;0.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.bayes.NaiveBayesUpdateable;150.00;87.33;12.67;0.65;0.12;34.47;0.35;81.55;0.91;0.26;0.74;0.09;0.92;0.91;0.92;0.65;0.95;0.98;0.74;0.09;0.91;0.26;0.72;0.74;0.73;0.65;0.95;0.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.functions.Logistic;150.00;99.33;0.67;0.98;0.01;1.85;0.08;19.29;1.00;0.03;0.97;0.00;0.99;1.00;1.00;0.98;1.00;1.00;0.97;0.00;1.00;0.03;1.00;0.97;0.99;0.98;1.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.functions.MultilayerPerceptron;150.00;99.33;0.67;0.98;0.01;2.59;0.05;12.77;1.00;0.03;0.97;0.00;0.99;1.00;1.00;0.98;1.00;1.00;0.97;0.00;1.00;0.03;1.00;0.97;0.99;0.98;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.functions.SimpleLogistic;150.00;100.00;0.00;1.00;0.07;18.52;0.12;28.85;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.functions.SMO;150.00;94.67;5.33;0.84;0.05;14.81;0.23;54.56;1.00;0.23;0.77;0.00;0.93;1.00;0.97;0.85;0.89;0.93;0.77;0.00;1.00;0.23;1.00;0.77;0.87;0.85;0.89;0.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.rules.OneR;150.00;91.33;8.67;0.77;0.09;24.07;0.29;69.55;0.92;0.11;0.89;0.08;0.96;0.92;0.94;0.77;0.90;0.95;0.89;0.08;0.92;0.11;0.78;0.89;0.83;0.77;0.90;0.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.rules.DecisionTable;150.00;98.67;1.33;0.96;0.09;24.83;0.14;32.91;1.00;0.06;0.94;0.00;0.98;1.00;0.99;0.96;0.99;1.00;0.94;0.00;1.00;0.06;1.00;0.94;0.97;0.96;0.99;0.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.rules.JRip;150.00;100.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.rules.PART;150.00;99.33;0.67;0.98;0.01;3.25;0.08;19.37;1.00;0.03;0.97;0.00;0.99;1.00;1.00;0.98;0.98;0.98;0.97;0.00;1.00;0.03;1.00;0.97;0.99;0.98;0.98;0.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.rules.ZeroR;150.00;76.67;23.33;0.00;0.36;100.00;0.42;100.00;1.00;1.00;0.00;0.00;0.77;1.00;0.87;0.00;0.45;0.75;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.45;0.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.trees.DecisionStump;150.00;92.00;8.00;0.75;0.15;40.43;0.27;64.12;1.00;0.34;0.66;0.00;0.91;1.00;0.95;0.77;0.74;0.86;0.66;0.00;1.00;0.34;1.00;0.66;0.79;0.77;0.74;0.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.trees.J48;150.00;99.33;0.67;0.98;0.01;3.25;0.08;19.37;1.00;0.03;0.97;0.00;0.99;1.00;1.00;0.98;0.98;0.98;0.97;0.00;1.00;0.03;1.00;0.97;0.99;0.98;0.98;0.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.trees.LMT;150.00;100.00;0.00;1.00;0.07;18.52;0.12;28.85;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
weka.classifiers.trees.RandomForest;150.00;99.33;0.67;0.98;0.02;5.05;0.06;14.52;1.00;0.03;0.97;0.00;0.99;1.00;1.00;0.98;1.00;1.00;0.97;0.00;1.00;0.03;1.00;0.97;0.99;0.98;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/MENSUAL/19002.csv;
