KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
4000,20000,5455,0.345,1881,5.667,5,2013,12,23,Nada
3429,24000,6545,0.667,4364,2.571,6,2013,12,24,Nada
4000,28000,7636,0.311,2376,1.286,7,2014,1,1,Nada
4000,28000,7955,0.197,1569,6.500,7,2014,1,2,Nada
4000,60000,16909,0.435,7352,4.800,15,2014,2,3,Nada
4000,32000,8727,0.186,1624,3.828,8,2014,2,4,Nada
4000,12000,3273,0.063,207,4.900,3,2014,3,5,Nada
4800,24000,6545,0.140,913,5.308,6,2014,3,6,Nada
4800,24000,6545,0.162,1061,7.059,6,2014,4,7,Nada
3333,20000,5455,0.159,866,6.800,5,2014,4,8,Nada
4000,44000,12227,0.253,3092,5.118,11,2014,5,9,Nada
3600,36000,10227,0.168,1720,7.909,9,2014,5,10,Nada
4000,56000,15909,0.333,5303,5.880,14,2014,6,11,Nada
4000,52000,14773,0.456,6738,3.088,13,2014,6,12,Nada
5286,148000,38864,2.741,106515,1.833,37,2014,7,13,Medio
6333,152000,40455,0.927,37494,0.234,38,2014,7,14,Mucho
5920,148000,40364,0.632,25529,2.625,37,2014,8,15,Mucho
5067,152000,41455,0.826,34245,1.071,38,2014,8,16,Medio
3826,88000,24000,0.431,10353,1.381,22,2014,9,17,Nada
4000,120000,32727,0.750,24545,1.546,30,2014,9,18,Mucho
4174,96000,26182,0.632,16536,1.000,24,2014,10,19,Nada
5882,100000,27273,0.746,20353,1.816,25,2014,10,20,Medio
4000,108000,29455,0.720,21207,0.797,27,2014,11,21,Nada
4000,72000,19636,0.400,7855,2.132,18,2014,11,22,Nada
4000,56000,15273,0.359,5483,1.543,14,2014,12,23,Nada
4235,72000,19636,0.419,8220,2.136,18,2014,12,24,Nada
3778,68000,18545,0.479,8881,2.640,17,2015,1,1,Nada
4286,120000,32727,0.938,30682,1.653,30,2015,1,2,Medio
4000,48000,13091,0.333,4364,1.708,12,2015,2,3,Nada
4632,88000,24000,0.500,12000,1.780,22,2015,2,4,Medio
4727,104000,28364,0.650,18436,2.484,26,2015,3,5,Medio
6118,104000,28364,1.083,30727,1.350,26,2015,3,6,Mucho
6000,96000,26182,0.706,18481,0.851,24,2015,4,7,Nada
6476,136000,37182,0.618,22985,1.855,34,2015,4,8,Mucho
5067,76000,21591,0.355,7668,2.250,19,2015,5,9,Nada
6571,92000,26136,0.708,18497,1.714,23,2015,5,10,Medio
6462,84000,23045,1.024,23608,0.829,21,2015,6,11,Mucho
5846,76000,21409,0.623,13337,0.952,19,2015,6,12,Mucho
4000,40000,11364,0.278,3157,1.952,10,2015,7,13,Nada
4571,64000,17500,0.485,8485,1.860,16,2015,7,14,Nada
4727,104000,28364,0.413,11706,2.333,26,2015,8,15,Medio
4190,88000,24000,0.275,6600,5.250,22,2015,8,16,Nada
5474,104000,28364,0.464,13169,3.234,26,2015,9,17,Medio
5412,92000,25091,0.407,10214,1.743,23,2015,9,18,Medio
6526,124000,48364,0.456,22061,2.958,26,2015,10,19,Mucho
6786,95000,30564,0.349,10655,1.760,19,2015,10,20,Nada
7308,95000,25218,0.342,8633,2.868,19,2015,11,21,Nada
9286,65000,17255,0.329,5679,2.156,13,2015,11,22,Nada
7381,155000,42509,0.827,35141,1.941,31,2015,12,23,Medio
8333,175000,48364,1.014,49065,2.000,35,2015,12,24,Medio
9643,135000,36600,0.614,22459,1.025,27,2016,1,1,Medio
7143,100000,26545,0.392,10410,1.968,20,2016,1,2,Nada
7813,125000,33182,0.649,21547,1.500,25,2016,2,3,Medio
8571,120000,31855,0.545,17375,1.500,24,2016,2,4,Medio
6786,95000,25218,0.447,11274,2.261,19,2016,3,5,Medio
7105,135000,35836,0.783,28046,1.456,27,2016,3,6,Medio
9500,95000,25218,0.447,11274,1.543,19,2016,4,7,Medio
8421,160000,43836,0.744,32622,2.262,32,2016,4,8,Mucho
8667,130000,35382,0.531,18774,1.423,26,2016,5,9,Medio
8750,70000,18582,0.259,4818,2.377,14,2016,5,10,Nada
9444,85000,22564,0.442,9963,1.958,17,2016,6,11,Medio
7857,110000,29200,0.579,16905,1.579,22,2016,6,12,Medio
8235,140000,37164,0.491,18256,2.604,28,2016,7,13,Mucho
7778,140000,37164,0.519,19270,3.045,28,2016,7,14,Mucho
7727,85000,22564,0.540,12177,1.538,17,2016,8,15,Medio
7308,95000,25218,0.567,14303,0.945,19,2016,8,16,Nada
5909,65000,17255,0.347,5982,2.063,13,2016,9,17,Nada
5000,60000,15927,0.480,7645,1.898,12,2016,9,18,Nada
