KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,23,Nada
3542,255000,70195,-170.000,-11933086,0.000,85,2013,12,24,Nada
3100,186000,51202,2.480,126980,-0.035,62,2014,1,1,Mucho
3522,81000,22297,0.720,16054,1.041,27,2014,1,2,Mucho
3000,60000,16517,0.339,5599,0.414,20,2014,2,3,Nada
3261,150000,41291,0.505,20854,2.587,50,2014,2,4,Nada
3525,141000,38813,0.588,22803,3.216,47,2014,3,5,Nada
3672,117500,38911,0.507,19737,1.436,35,2014,3,6,Mucho
3606,119000,32970,0.523,17246,1.864,34,2014,4,7,Nada
3756,154000,42667,1.692,72205,1.241,44,2014,4,8,Medio
3792,91000,34116,1.238,42238,0.106,26,2014,5,9,Mucho
4136,91000,28417,0.605,17182,1.096,26,2014,5,10,Mucho
3750,105000,29090,0.667,19393,1.500,30,2014,6,11,Mucho
4030,133000,36847,1.689,62231,1.537,38,2014,6,12,Medio
3712,122500,33938,1.148,38945,0.096,35,2014,7,13,Mucho
3907,168000,46544,0.750,34908,1.689,48,2014,7,14,Nada
3938,157500,43635,0.947,41338,1.736,45,2014,8,15,Medio
3714,182000,50423,1.268,63951,0.586,52,2014,8,16,Mucho
3750,210000,58180,0.833,48483,1.179,60,2014,9,17,Medio
3706,126000,34908,0.369,12889,1.662,36,2014,9,18,Nada
3813,255500,70786,1.050,74350,2.189,73,2014,10,19,Nada
4110,353500,97936,2.494,244236,0.550,101,2014,10,20,Mucho
3540,308000,85331,14.667,1251516,0.714,88,2014,11,21,Mucho
4044,416500,115390,5.289,610287,-0.435,119,2014,11,22,Mucho
4359,479500,132844,1.839,244291,0.808,137,2014,12,23,Medio
3832,364000,100845,1.000,100845,0.576,104,2014,12,24,Mucho
3807,217000,60119,0.559,33580,1.183,62,2015,1,1,Mucho
3909,301000,83391,2.356,196484,0.792,86,2015,1,2,Mucho
3777,381500,105694,2.506,264842,-0.083,109,2015,2,3,Mucho
3644,266000,73695,0.655,48283,1.097,76,2015,2,4,Nada
3823,248500,68846,0.693,47689,1.528,71,2015,3,5,Medio
3990,199500,55271,0.826,45659,0.785,57,2015,3,6,Medio
3595,133000,36847,0.463,17076,1.044,38,2015,4,7,Mucho
3765,248500,68846,0.811,55864,1.681,71,2015,4,8,Nada
3967,178500,49453,0.502,24848,1.482,51,2015,5,9,Mucho
3632,192500,53332,0.588,31372,2.269,55,2015,5,10,Nada
4240,220500,61089,0.977,59668,1.119,63,2015,6,11,Medio
3912,133000,36847,0.514,18922,1.118,38,2015,6,12,Mucho
3837,199500,55271,1.009,55760,1.635,57,2015,7,13,Medio
3675,220500,61089,1.938,118419,0.532,63,2015,7,14,Mucho
4480,224000,62059,0.901,55940,0.703,64,2015,8,15,Medio
4244,339500,94058,1.732,162921,1.712,97,2015,8,16,Nada
3859,150500,41696,0.577,24066,0.094,43,2015,9,17,Medio
3623,206500,57210,0.432,24728,2.088,59,2015,9,18,Nada
3920,196000,54301,0.424,23037,1.975,56,2015,10,19,Nada
3759,203000,56241,0.558,31365,2.525,58,2015,10,20,Nada
3603,122500,33938,0.400,13575,1.301,35,2015,11,21,Mucho
3883,248500,68846,0.743,51184,2.013,71,2015,11,22,Medio
3922,227500,63031,0.553,34868,1.665,65,2015,12,23,Nada
4218,329000,91149,0.740,67464,2.526,94,2015,12,24,Medio
4026,616000,170661,1.923,328267,1.435,176,2016,1,1,Medio
3883,497000,137693,1.327,182732,0.654,142,2016,1,2,Medio
4044,416500,115390,0.941,108549,1.027,119,2016,2,3,Medio
3761,252000,69816,0.595,41543,0.769,72,2016,2,4,Nada
3500,150500,41696,0.415,17323,1.171,43,2016,3,5,Mucho
3900,136500,37817,0.380,14389,0.987,39,2016,3,6,Nada
3566,189000,52362,0.411,21502,2.494,54,2016,4,7,Nada
3500,196000,54301,0.523,28419,2.978,56,2016,4,8,Nada
4000,168000,46544,0.480,22341,1.591,48,2016,5,9,Nada
3826,164500,45574,0.482,21969,2.297,47,2016,5,10,Nada
3792,182000,50423,0.667,33615,1.470,52,2016,6,11,Mucho
4314,185500,51392,0.564,28977,1.673,53,2016,6,12,Nada
3782,234500,64968,0.657,42675,2.092,67,2016,7,13,Nada
3904,304500,84361,0.874,73763,1.709,87,2016,7,14,Nada
3815,339500,94058,0.995,93575,1.464,97,2016,8,15,Mucho
3664,234500,64968,0.887,57653,1.124,67,2016,8,16,Medio
3823,248500,68846,1.379,94914,0.681,71,2016,9,17,Mucho
4030,266000,73695,1.299,95740,0.587,76,2016,9,18,Mucho
