KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
2000,2000,545,0.025,14,1.000,1,2013,12,23,Nada
2000,12000,3273,0.167,545,117.000,6,2013,12,24,Nada
2000,22000,6000,0.400,2400,14.143,11,2014,1,1,Nada
2000,16000,4364,0.444,1939,3.667,8,2014,1,2,Nada
2000,4000,1091,0.087,95,1.680,2,2014,2,3,Nada
2000,12000,3273,0.207,677,4.571,6,2014,2,4,Nada
2000,20000,5455,0.476,2597,4.875,10,2014,3,5,Nada
1800,18000,4909,0.419,2055,2.667,9,2014,3,6,Nada
2000,28000,7636,0.467,3564,3.240,14,2014,4,7,Nada
2000,26000,7091,0.491,3479,3.000,13,2014,4,8,Nada
2000,22000,6114,0.449,2745,1.667,11,2014,5,9,Nada
2143,30000,8523,0.698,5946,2.289,15,2014,5,10,Nada
2000,28000,7795,0.519,4042,1.077,14,2014,6,11,Mucho
2000,48000,13091,0.857,11221,3.000,24,2014,6,12,Nada
2000,32000,8727,2.000,17455,0.906,16,2014,7,13,Medio
2000,52000,14568,3.714,54110,0.000,26,2014,7,14,Mucho
2000,52000,14318,1.238,17727,0.636,26,2014,8,15,Mucho
2000,68000,18545,1.097,20340,1.235,34,2014,8,16,Medio
2054,76000,20727,1.086,22504,1.186,38,2014,9,17,Medio
1938,62000,16909,1.016,17186,1.102,31,2014,9,18,Medio
2045,90000,24545,2.000,49091,0.728,45,2014,10,19,Medio
2000,80000,21818,1.333,29091,0.526,40,2014,10,20,Mucho
2000,56000,15273,0.778,11879,1.034,28,2014,11,21,Nada
2000,38000,10364,0.585,6059,0.850,19,2014,11,22,Nada
2100,42000,11455,0.646,7401,1.138,21,2014,12,23,Nada
2000,34000,9273,0.507,4706,1.412,17,2014,12,24,Mucho
2000,36000,9818,0.500,4909,1.842,18,2015,1,1,Nada
2000,42000,11455,0.575,6590,1.982,21,2015,1,2,Medio
2000,38000,10364,0.521,5395,1.929,19,2015,2,3,Medio
2000,46000,12545,0.648,8128,1.914,23,2015,2,4,Medio
2000,46000,12545,0.708,8878,1.619,23,2015,3,5,Medio
2000,46000,12545,0.767,9618,1.431,23,2015,3,6,Nada
2000,40000,10909,0.690,7524,1.261,20,2015,4,7,Nada
2080,52000,14295,0.722,10324,1.318,26,2015,4,8,Nada
2000,24000,6818,0.324,2211,1.870,12,2015,5,9,Nada
2000,36000,10227,0.563,5753,1.603,18,2015,5,10,Nada
2000,34000,9386,0.493,4625,1.768,17,2015,6,11,Nada
2000,28000,7636,0.483,3687,2.298,14,2015,6,12,Nada
2143,30000,8182,0.612,5009,1.347,15,2015,7,13,Mucho
2000,12000,3273,0.250,818,1.761,6,2015,7,14,Nada
2000,28000,7636,0.596,4549,1.800,14,2015,8,15,Nada
2000,42000,11455,0.824,9433,2.229,21,2015,8,16,Nada
2000,40000,11250,0.800,9000,1.829,20,2015,9,17,Medio
2000,48000,13295,0.727,9669,1.364,24,2015,9,18,Nada
2237,42500,16318,0.563,9179,1.892,18,2015,10,19,Medio
2321,32500,9773,0.491,4794,1.113,13,2015,10,20,Mucho
2500,25000,6636,0.286,1896,1.636,10,2015,11,21,Nada
2188,17500,4645,0.192,891,2.927,7,2015,11,22,Nada
2500,15000,3982,0.200,796,3.300,6,2015,12,23,Nada
2500,7500,2045,0.085,173,3.522,3,2015,12,24,Nada
2500,7500,2073,0.071,146,8.250,3,2016,1,1,Nada
2500,22500,6218,0.247,1533,10.250,9,2016,1,2,Nada
2500,20000,5527,0.286,1579,6.400,8,2016,2,3,Nada
2500,32500,8873,0.347,3076,3.600,13,2016,2,4,Nada
2500,20000,5309,0.170,904,5.100,8,2016,3,5,Nada
2250,22500,5973,0.234,1396,4.448,9,2016,3,6,Nada
2500,15000,3982,0.194,771,3.400,6,2016,4,7,Nada
2500,12500,3427,0.141,483,3.652,5,2016,4,8,Nada
2500,2500,691,0.024,16,6.450,1,2016,5,9,Nada
2500,7500,2073,0.074,154,10.500,3,2016,5,10,Nada
2500,10000,2764,0.108,299,13.000,4,2016,6,11,Nada
2500,12500,3455,0.116,402,13.125,5,2016,6,12,Nada
2500,30000,8291,0.267,2211,12.750,12,2016,7,13,Nada
2500,30000,8291,0.364,3015,5.571,12,2016,7,14,Nada
2500,20000,5527,0.348,1923,2.793,8,2016,8,15,Nada
2500,15000,4064,0.167,677,1.781,6,2016,8,16,Nada
2500,15000,3982,0.120,478,6.115,6,2016,9,17,Nada
2500,20000,5309,0.186,988,7.050,8,2016,9,18,Nada
