KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1500,13500,3805,0.254,965,6.000,9,2013,12,23,Nada
1583,28500,8032,0.864,6937,3.207,19,2013,12,24,Nada
1350,13500,3823,0.237,905,1.219,9,2014,1,1,Nada
1500,15000,4318,0.172,745,5.108,10,2014,1,2,Nada
1393,19500,5614,0.280,1569,4.184,13,2014,2,3,Nada
1500,16500,4750,0.319,1514,3.750,11,2014,2,4,Nada
1500,28500,8205,0.974,7994,2.559,19,2014,3,5,Nada
1500,24000,6791,0.727,4939,0.698,16,2014,3,6,Nada
1500,16500,4650,0.286,1329,2.217,11,2014,4,7,Nada
1500,22500,6341,0.423,2679,2.804,15,2014,4,8,Nada
1734,55500,15750,1.897,29885,2.000,37,2014,5,9,Medio
1588,27000,7627,0.818,6240,0.524,18,2014,5,10,Mucho
1500,42000,11836,0.718,8498,1.414,28,2014,6,11,Medio
1541,57000,16064,1.056,16956,1.627,38,2014,6,12,Medio
1385,36000,10145,1.600,16233,0.964,24,2014,7,13,Mucho
1500,19500,5586,0.788,4401,0.100,13,2014,7,14,Medio
1500,39000,11073,0.703,7781,1.200,26,2014,8,15,Medio
1500,24000,6764,0.348,2353,2.095,16,2014,8,16,Nada
1500,31500,8877,0.442,3925,2.618,21,2014,9,17,Medio
1500,36000,10145,0.533,5411,2.238,24,2014,9,18,Medio
1500,31500,8877,0.494,4386,2.115,21,2014,10,19,Medio
1500,28500,8032,0.585,4696,1.909,19,2014,10,20,Medio
1500,43500,12259,1.568,19217,1.078,29,2014,11,21,Medio
1500,30000,8455,0.833,7045,0.609,20,2014,11,22,Mucho
1500,31500,8877,0.627,5565,1.500,21,2014,12,23,Nada
1500,33000,9300,0.688,6394,1.414,22,2014,12,24,Nada
1385,18000,5073,0.343,1739,1.476,12,2015,1,1,Nada
1563,37500,10568,0.685,7238,2.127,25,2015,1,2,Medio
1500,36000,10145,0.571,5797,1.729,24,2015,2,3,Medio
1409,46500,13105,0.697,9129,2.459,31,2015,2,4,Mucho
1500,36000,10145,0.649,6581,1.463,24,2015,3,5,Nada
1442,37500,10568,0.769,8129,1.329,25,2015,3,6,Nada
1500,27000,7609,0.581,4418,1.125,18,2015,4,7,Nada
1500,27000,7609,0.545,4150,1.433,18,2015,4,8,Nada
1500,12000,3382,0.267,902,1.672,8,2015,5,9,Nada
1500,16500,4741,0.361,1710,1.773,11,2015,5,10,Nada
1286,9000,2591,0.188,486,2.838,6,2015,6,11,Nada
1500,15000,4318,0.294,1270,3.480,10,2015,6,12,Nada
1500,6000,1727,0.108,187,4.333,4,2015,7,13,Nada
1313,10500,3023,0.222,672,5.250,7,2015,7,14,Nada
1500,1500,432,0.030,13,4.000,1,2015,8,15,Nada
1500,7500,2159,0.141,304,9.500,5,2015,8,16,Nada
1500,7500,2159,0.164,354,7.615,5,2015,9,17,Nada
1500,10500,2995,0.203,608,7.636,7,2015,9,18,Nada
1833,16500,6805,0.247,1678,7.235,9,2015,10,19,Nada
2000,16000,5855,0.211,1233,4.571,8,2015,10,20,Nada
1833,22000,5950,0.286,1700,5.500,11,2015,11,21,Nada
3600,18000,4868,0.316,1537,3.536,9,2015,11,22,Nada
2632,50000,13850,0.794,10992,2.571,25,2015,12,23,Mucho
2000,16000,4473,0.178,795,2.600,8,2015,12,24,Nada
2200,22000,6150,0.242,1487,3.643,11,2016,1,1,Nada
2000,18000,5032,0.254,1276,2.727,9,2016,1,2,Nada
2000,20000,5591,0.385,2150,3.321,10,2016,2,3,Nada
2000,28000,7573,0.571,4327,2.100,14,2016,2,4,Medio
2000,16000,4327,0.235,1018,2.545,8,2016,3,5,Nada
2000,8000,2164,0.105,228,3.750,4,2016,3,6,Nada
2000,14000,3786,0.215,816,4.154,7,2016,4,7,Nada
2000,28000,7736,0.438,3385,4.579,14,2016,4,8,Medio
2105,40000,11127,0.444,4945,4.200,20,2016,5,9,Mucho
2100,42000,11359,0.472,5360,4.024,21,2016,5,10,Mucho
2000,36000,9736,0.514,5007,1.855,18,2016,6,11,Medio
2200,22000,5950,0.278,1657,1.831,11,2016,6,12,Nada
2000,8000,2164,0.098,211,2.580,4,2016,7,13,Nada
2000,38000,10277,0.644,6619,3.545,19,2016,7,14,Mucho
2000,26000,7032,0.553,3890,1.765,13,2016,8,15,Medio
2000,18000,4868,0.277,1348,2.250,9,2016,8,16,Nada
2000,20000,5409,0.303,1639,2.780,10,2016,9,17,Nada
2000,12000,3245,0.240,779,2.625,6,2016,9,18,Nada
