KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
49256,4433000,1294250,2.018,2611475,0.954,682,2013,12,23,Mucho
52492,6929000,2022977,1.956,3956869,0.639,1066,2013,12,24,Medio
36862,2801500,817920,0.849,694628,0.958,431,2014,1,1,Medio
28028,3055000,891932,1.152,1027470,0.390,470,2014,1,2,Mucho
42089,4251000,1241114,1.155,1434078,0.813,654,2014,2,3,Mucho
44225,2255500,658511,0.442,290902,1.156,347,2014,2,4,Mucho
42396,2840500,829307,0.580,480965,1.982,437,2014,3,5,Nada
37676,2034500,593989,0.817,485427,1.116,313,2014,3,6,Medio
37853,1930500,563625,0.667,375750,0.632,297,2014,4,7,Mucho
34167,1332500,389034,0.368,143053,1.891,205,2014,4,8,Nada
28194,2255500,658511,1.233,811735,1.675,347,2014,5,9,Medio
38567,1157000,337795,0.470,158648,0.382,178,2014,5,10,Medio
41726,1293500,377648,0.361,136516,2.671,199,2014,6,11,Nada
40368,767000,223932,0.301,67408,1.869,118,2014,6,12,Nada
37375,1345500,392830,0.902,354317,2.018,207,2014,7,13,Medio
34273,1131000,330205,0.436,143999,0.721,174,2014,7,14,Mucho
30716,1566500,457352,0.435,198777,4.040,241,2014,8,15,Nada
34966,2028000,592091,0.526,311522,2.108,312,2014,8,16,Nada
44552,2138500,624352,0.575,358798,3.091,329,2014,9,17,Nada
47970,2398500,700261,0.646,452137,1.347,369,2014,9,18,Mucho
35843,1254500,366261,0.327,119709,2.219,193,2014,10,19,Nada
40373,2866500,836898,0.769,643543,1.461,441,2014,10,20,Mucho
34568,1521000,444068,0.393,174349,2.133,234,2014,11,21,Nada
34200,2223000,609443,0.512,312020,1.656,342,2014,11,22,Nada
48020,2353000,631443,0.264,166605,2.528,362,2014,12,23,Nada
48148,3900000,1046591,0.381,398701,6.035,600,2014,12,24,Nada
36282,1995500,535506,0.277,148175,2.906,307,2015,1,1,Nada
38698,1664000,446545,0.303,135125,2.260,256,2015,1,2,Nada
64500,3354000,900068,1.165,1048386,1.899,516,2015,2,3,Nada
45717,1371500,310349,0.522,161888,0.417,211,2015,2,4,Medio
33990,1631500,358245,0.470,168547,2.011,251,2015,3,5,Nada
38000,988000,216945,0.220,47687,1.252,152,2015,3,6,Nada
42632,1449500,318282,0.258,82197,4.764,223,2015,4,7,Nada
52000,1612000,353964,0.437,154548,3.604,248,2015,4,8,Nada
34938,838500,184118,0.404,74339,1.849,129,2015,5,9,Nada
38409,845000,185545,0.236,43856,1.275,130,2015,5,10,Nada
34667,936000,205527,0.186,38287,5.000,144,2015,6,11,Nada
45500,1956500,429609,0.629,270245,5.218,301,2015,6,12,Nada
63556,2288000,502400,2.750,1381600,1.336,352,2015,7,13,Medio
79857,3913000,859218,10.203,8766938,0.000,602,2015,7,14,Mucho
40225,2775500,609445,1.844,1124118,0.282,427,2015,8,15,Mucho
46381,2736500,600882,0.851,511570,0.749,421,2015,8,16,Medio
44363,1774500,389645,0.538,209602,1.332,273,2015,9,17,Mucho
43206,2938000,645127,0.895,577421,0.993,452,2015,9,18,Medio
42586,2470000,542364,0.846,459016,1.673,380,2015,10,19,Medio
42167,3289000,722200,1.480,1068518,0.703,506,2015,10,20,Mucho
45842,2613000,573764,0.703,403592,0.953,402,2015,11,21,Mucho
38859,1787500,392500,0.447,175508,1.672,275,2015,11,22,Nada
41921,3731000,819255,0.966,791670,1.298,574,2015,12,23,Mucho
55722,6909500,1517191,2.107,3196777,1.621,1063,2015,12,24,Medio
42946,4810000,1056182,2.942,3107652,0.522,740,2016,1,1,Mucho
49400,3458000,799455,0.258,206061,0.215,532,2016,1,2,Nada
40720,4357000,991000,0.202,200660,5.085,726,2016,2,3,Nada
39123,2856000,649091,0.160,103628,4.824,476,2016,2,4,Nada
35400,2124000,482727,0.138,66415,4.758,354,2016,3,5,Nada
42265,2874000,653182,0.222,144682,4.620,479,2016,3,6,Nada
35710,2214000,503182,0.212,106434,4.421,369,2016,4,7,Nada
39304,2712000,616364,0.335,206521,3.894,452,2016,4,8,Nada
39623,2100000,477273,0.363,173464,2.626,350,2016,5,9,Nada
39053,3710000,367182,1.675,614955,2.019,721,2016,5,10,Nada
32667,980000,253722,0.576,146177,0.144,140,2016,6,11,Medio
49275,2513000,649192,0.954,619017,1.023,359,2016,6,12,Medio
36892,2730000,705250,1.017,717203,0.836,390,2016,7,13,Medio
44395,3374000,776417,1.193,926319,1.441,482,2016,7,14,Mucho
36705,2863000,596458,0.982,585718,0.929,409,2016,8,15,Medio
42100,2947000,613958,0.874,536815,1.059,421,2016,8,16,Medio
62576,4130000,860417,1.024,881330,1.168,590,2016,9,17,Mucho
40209,1729000,360208,0.475,170935,1.354,247,2016,9,18,Mucho
