KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
9500,28500,9246,0.162,1499,0.000,3,2013,12,23,Nada
9500,19000,6048,0.056,336,22.200,2,2013,12,24,Nada
9500,47500,15119,0.156,2362,21.000,5,2014,1,1,Nada
9500,57000,18143,0.231,4187,8.700,6,2014,1,2,Nada
8444,76000,24190,0.421,10185,5.308,8,2014,2,3,Medio
9500,66500,21167,0.326,6891,2.368,7,2014,2,4,Nada
10857,76000,48571,0.333,16190,4.000,8,2014,3,5,Nada
9500,47500,30357,0.278,8433,2.609,5,2014,3,6,Nada
9500,57000,36429,0.462,16813,2.400,6,2014,4,7,Nada
9500,85500,44929,0.581,26088,1.579,9,2014,4,8,Medio
8313,66500,19833,0.400,7933,3.150,7,2014,5,9,Nada
9500,85500,25500,0.462,11769,1.909,9,2014,5,10,Medio
9500,28500,8500,0.128,1085,3.000,3,2014,6,11,Nada
9500,19000,5667,0.095,540,3.474,2,2014,6,12,Nada
9500,38000,11333,0.222,2519,4.286,4,2014,7,13,Nada
9500,66500,19833,0.560,11107,5.333,7,2014,7,14,Nada
9500,47500,14452,0.303,4380,2.077,5,2014,8,15,Nada
9500,47500,14643,0.233,3405,4.500,5,2014,8,16,Nada
9500,19000,5857,0.111,651,3.353,2,2014,9,17,Nada
9500,28500,8786,0.194,1700,4.250,3,2014,9,18,Nada
9500,9500,2929,0.074,217,4.200,1,2014,10,19,Nada
9500,28500,8786,0.140,1226,6.500,3,2014,10,20,Nada
7600,38000,12095,0.143,1728,12.857,4,2014,11,21,Nada
0,0,0,0.000,0,9.750,0,2014,11,22,Nada
10857,76000,24190,0.190,4608,19.714,8,2014,12,23,Nada
9500,47500,15119,0.141,2129,9.500,5,2014,12,24,Nada
10857,76000,24190,0.276,6673,7.615,8,2015,1,1,Nada
9500,38000,12095,0.174,2104,3.571,4,2015,1,2,Nada
9500,57000,18143,0.333,6048,3.706,6,2015,2,3,Nada
9500,28500,9071,0.222,2016,2.500,3,2015,2,4,Nada
9500,38000,12190,0.200,2438,2.769,4,2015,3,5,Nada
9500,38000,12476,0.154,1919,6.462,4,2015,3,6,Nada
9500,38000,12476,0.182,2268,6.545,4,2015,4,7,Nada
9500,19000,6238,0.069,430,5.000,2,2015,4,8,Nada
9500,19000,6619,0.054,358,11.400,2,2015,5,9,Nada
7125,28500,9929,0.087,863,13.500,3,2015,5,10,Nada
6333,19000,6619,0.063,414,14.143,2,2015,6,11,Nada
9500,19000,6619,0.067,441,13.286,2,2015,6,12,Nada
9500,28500,9929,0.109,1083,12.429,3,2015,7,13,Nada
9500,28500,9929,0.122,1216,11.143,3,2015,7,14,Nada
9500,28500,9929,0.125,1241,8.625,3,2015,8,15,Nada
9500,19000,6619,0.083,552,8.333,2,2015,8,16,Nada
9500,9500,3310,0.044,147,8.625,1,2015,9,17,Nada
0,0,0,0.000,0,11.000,0,2015,9,18,Nada
9500,28500,9929,0.098,977,22.000,3,2015,10,19,Nada
9500,19000,6280,0.042,262,29.250,2,2015,10,20,Nada
9500,9500,3214,0.018,57,34.200,1,2015,11,21,Nada
9500,28500,9643,0.055,531,28.000,3,2015,11,22,Nada
9500,9500,3214,0.019,61,26.500,1,2015,12,23,Nada
9500,57000,19286,0.122,2362,31.200,6,2015,12,24,Nada
9500,9500,3214,0.022,71,13.800,1,2016,1,1,Nada
9500,19000,6429,0.045,292,16.875,2,2016,1,2,Nada
9500,9500,3214,0.019,61,14.333,1,2016,2,3,Nada
9500,9500,3141,0.016,51,46.500,1,2016,2,4,Nada
9500,19000,6283,0.033,209,45.750,2,2016,3,5,Nada
9500,28500,9424,0.052,492,44.250,3,2016,3,6,Nada
9500,57000,18849,0.113,2134,28.000,6,2016,4,7,Nada
9500,47500,15707,0.105,1653,13.636,5,2016,4,8,Nada
9500,85500,28816,0.198,5700,9.643,9,2016,5,9,Nada
11176,190000,65543,0.556,36413,6.900,20,2016,5,10,Mucho
9500,123500,42603,0.667,28402,2.294,13,2016,6,11,Medio
9500,66500,22516,0.318,7164,0.929,7,2016,6,12,Nada
10556,95000,28527,0.417,11886,2.325,10,2016,7,13,Medio
9500,47500,14263,0.345,4918,1.700,5,2016,7,14,Nada
9500,47500,14290,0.256,3664,1.636,5,2016,8,15,Nada
9500,47500,14330,0.208,2985,4.050,5,2016,8,16,Nada
9500,76000,22928,0.296,6793,4.200,8,2016,9,17,Nada
9500,76000,25714,0.205,5275,5.500,8,2016,9,18,Nada
