KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,23,Nada
3500,14000,4840,1.000,4840,0.000,4,2013,12,24,Mucho
3500,7000,2420,0.222,538,6.000,2,2014,1,1,Nada
3500,14000,4840,0.500,2420,5.000,4,2014,1,2,Medio
3500,21000,7260,2.000,14520,1.800,6,2014,2,3,Nada
3500,3500,1210,0.154,186,0.000,1,2014,2,4,Nada
3500,7000,2420,0.167,403,3.545,2,2014,3,5,Nada
3500,7000,2420,0.200,484,3.667,2,2014,3,6,Nada
3500,7000,2420,0.250,605,5.400,2,2014,4,7,Nada
3500,21000,7260,1.500,10890,3.500,6,2014,4,8,Nada
3500,3500,1210,2.000,2420,0.300,1,2014,5,9,Mucho
0,0,0,0.000,0,0.000,0,2014,5,10,Nada
0,0,0,0.000,0,0.000,0,2014,6,11,Nada
0,0,0,0.000,0,0.000,0,2014,6,12,Nada
0,0,0,0.000,0,0.000,0,2014,7,13,Nada
0,0,0,0.000,0,0.000,0,2014,7,14,Nada
0,0,0,0.000,0,0.000,0,2014,8,15,Nada
0,0,0,0.000,0,0.000,0,2014,8,16,Nada
0,0,0,0.000,0,0.000,0,2014,9,17,Nada
0,0,0,0.000,0,0.000,0,2014,9,18,Nada
0,0,0,0.000,0,0.000,0,2014,10,19,Nada
0,0,0,0.000,0,0.000,0,2014,10,20,Nada
0,0,0,0.000,0,0.000,0,2014,11,21,Nada
0,0,0,0.000,0,0.000,0,2014,11,22,Nada
0,0,0,0.000,0,0.000,0,2014,12,23,Nada
0,0,0,0.000,0,0.000,0,2014,12,24,Nada
0,0,0,0.000,0,0.000,0,2015,1,1,Nada
0,0,0,0.000,0,0.000,0,2015,1,2,Nada
3500,10500,5727,0.667,3818,0.000,3,2015,2,3,Medio
3500,7000,3818,0.250,955,9.000,2,2015,2,4,Nada
3500,21000,11455,1.500,17182,4.200,6,2015,3,5,Nada
3500,3500,1909,2.000,3818,0.273,1,2015,3,6,Mucho
0,0,0,0.000,0,0.000,0,2015,4,7,Nada
3500,3500,1909,-2.000,-3818,0.000,1,2015,4,8,Nada
3500,14000,7636,1.333,10182,-1.500,4,2015,5,9,Mucho
4083,24500,13364,0.737,9847,4.200,7,2015,5,10,Mucho
3500,10500,5500,0.286,1571,3.000,3,2015,6,11,Nada
3500,10500,5500,0.400,2200,1.929,3,2015,6,12,Nada
3500,10500,5500,0.667,3667,1.385,3,2015,7,13,Mucho
3500,10500,5500,2.000,11000,1.000,3,2015,7,14,Medio
3500,7000,3667,0.400,1467,0.000,2,2015,8,15,Medio
3500,7000,3667,0.222,815,3.750,2,2015,8,16,Nada
3500,14000,7333,0.667,4889,3.429,4,2015,9,17,Medio
3500,31500,16500,1.636,27000,1.500,9,2015,9,18,Medio
3500,14000,7333,0.381,2794,1.400,4,2015,10,19,Nada
3500,35000,19091,0.667,12727,2.471,10,2015,10,20,Mucho
3500,28000,15273,0.667,10182,2.087,8,2015,11,21,Mucho
4000,28000,15273,2.000,30545,1.091,8,2015,11,22,Medio
3500,7000,3159,0.308,972,0.000,2,2015,12,23,Nada
3500,7000,3159,0.167,526,2.167,2,2015,12,24,Nada
3500,35000,15793,1.667,26321,2.750,10,2016,1,1,Medio
3500,14000,4877,0.615,3001,0.214,4,2016,1,2,Medio
3500,17500,5495,0.526,2892,2.250,5,2016,2,3,Medio
3500,21000,6595,1.500,9892,1.105,6,2016,2,4,Mucho
0,0,0,0.000,0,0.200,0,2016,3,5,Nada
0,0,0,0.000,0,0.273,0,2016,3,6,Nada
3500,3500,1099,2.000,2198,0.500,1,2016,4,7,Mucho
3500,21000,8562,2.000,17124,0.000,6,2016,4,8,Mucho
3500,14000,6364,1.000,6364,2.571,4,2016,5,9,Nada
0,0,0,0.000,0,0.545,0,2016,5,10,Nada
3500,35000,15682,1.429,22403,3.600,10,2016,6,11,Medio
3500,14000,4244,0.286,1212,0.429,4,2016,6,12,Nada
3500,28000,8487,0.333,2829,5.571,8,2016,7,13,Medio
3500,10500,3183,0.146,466,3.000,3,2016,7,14,Nada
3500,10500,3183,0.171,546,3.800,3,2016,8,15,Nada
3500,7000,2122,0.133,283,3.429,2,2016,8,16,Nada
3500,24500,7426,0.667,4951,5.250,7,2016,9,17,Mucho
3500,10500,3183,0.261,830,1.750,3,2016,9,18,Nada
