KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,23,Nada
0,0,0,0.000,0,0.000,0,2013,12,24,Nada
0,0,0,0.000,0,0.000,0,2014,1,1,Nada
0,0,0,0.000,0,0.000,0,2014,1,2,Nada
9200,9200,3342,1.000,3342,0.000,2,2014,2,3,Mucho
0,0,0,0.000,0,6.000,0,2014,2,4,Nada
4600,13800,5013,1.200,6015,6.000,3,2014,3,5,Medio
4600,9200,3342,1.000,3342,0.600,2,2014,3,6,Mucho
0,0,0,0.000,0,1.800,0,2014,4,7,Nada
4600,4600,1671,0.400,668,1.800,1,2014,4,8,Nada
0,0,0,0.000,0,2.000,0,2014,5,9,Nada
0,0,0,0.000,0,6.000,0,2014,5,10,Nada
0,0,0,0.000,0,6.000,0,2014,6,11,Nada
0,0,0,0.000,0,1.000,0,2014,6,12,Nada
0,0,0,0.000,0,1.000,0,2014,7,13,Nada
9200,9200,3355,0.333,1118,1.000,2,2014,7,14,Nada
9200,18400,6709,1.333,8945,7.500,4,2014,8,15,Medio
0,0,0,0.000,0,0.500,0,2014,8,16,Nada
6900,13800,5032,0.316,1589,5.500,3,2014,9,17,Medio
4600,13800,5032,0.462,2322,3.429,3,2014,9,18,Mucho
4600,9200,3355,0.286,958,2.500,2,2014,10,19,Nada
6133,18400,6709,0.571,3834,3.375,4,2014,10,20,Mucho
0,0,0,0.000,0,1.667,0,2014,11,21,Nada
4600,9200,3355,0.167,559,6.500,2,2014,11,22,Nada
0,0,0,0.000,0,5.500,0,2014,12,23,Nada
3067,9200,3355,0.200,671,16.500,2,2014,12,24,Nada
0,0,0,0.000,0,6.750,0,2015,1,1,Nada
4600,9200,3355,0.308,1032,13.500,2,2015,1,2,Nada
4600,13800,5032,0.600,3019,3.000,3,2015,2,3,Mucho
0,0,0,0.000,0,3.600,0,2015,2,4,Nada
4600,4600,1677,0.182,305,3.600,1,2015,3,5,Nada
4600,4600,1677,0.222,373,3.750,1,2015,3,6,Nada
4600,4600,1677,0.286,479,6.000,1,2015,4,7,Nada
0,0,0,0.000,0,3.000,0,2015,4,8,Nada
0,0,0,0.000,0,4.500,0,2015,5,9,Nada
9200,9200,3355,1.000,3355,9.000,2,2015,5,10,Nada
0,0,0,0.000,0,1.500,0,2015,6,11,Nada
4600,4600,1337,0.333,446,1.500,1,2015,6,12,Nada
4600,9200,2675,0.500,1337,5.000,2,2015,7,13,Medio
0,0,0,0.000,0,3.000,0,2015,7,14,Nada
9200,9200,2675,1.000,2675,3.000,2,2015,8,15,Nada
0,0,0,0.000,0,0.750,0,2015,8,16,Nada
9200,9200,2675,1.333,3566,0.000,2,2015,9,17,Mucho
0,0,0,0.000,0,2.250,0,2015,9,18,Nada
4600,13800,4012,2.000,8024,4.500,3,2015,10,19,Medio
4600,9200,2675,1.333,3566,0.000,2,2015,10,20,Mucho
4600,4600,1337,0.400,535,1.800,1,2015,11,21,Nada
6900,13800,4012,6.000,24071,1.000,3,2015,11,22,Medio
4600,9200,2675,0.000,0,-0.500,2,2015,12,23,Nada
4600,4600,1337,2.000,2675,0.500,1,2015,12,24,Mucho
9200,9200,2675,1.000,2675,0.000,2,2016,1,1,Mucho
0,0,0,0.000,0,2.400,0,2016,1,2,Nada
0,0,0,0.000,0,4.000,0,2016,2,3,Nada
0,0,0,0.000,0,6.000,0,2016,2,4,Nada
0,0,0,0.000,0,1.000,0,2016,3,5,Nada
0,0,0,0.000,0,1.000,0,2016,3,6,Nada
0,0,0,0.000,0,1.000,0,2016,4,7,Nada
0,0,0,0.000,0,1.000,0,2016,4,8,Nada
0,0,0,0.000,0,1.000,0,2016,5,9,Nada
4600,4600,1337,0.250,334,1.000,1,2016,5,10,Nada
0,0,0,0.000,0,12.000,0,2016,6,11,Nada
0,0,0,0.000,0,12.000,0,2016,6,12,Nada
4600,9200,2675,0.800,2140,12.000,2,2016,7,13,Medio
4600,4600,1337,2.000,2675,1.500,1,2016,7,14,Medio
4600,4600,1337,-2.000,-2675,0.000,1,2016,8,15,Nada
4600,13800,4012,-1.200,-4814,-0.750,3,2016,8,16,Mucho
4600,9200,2675,-1.333,-3566,-2.400,2,2016,9,17,Nada
0,0,0,0.000,0,0.500,0,2016,9,18,Nada
