KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
9000,135000,41509,0.667,27673,0.000,15,2013,12,23,Medio
10658,405000,124527,2.000,249055,1.849,45,2013,12,24,Medio
9429,198000,60880,2.444,148818,0.000,22,2014,1,1,Mucho
9947,378000,123797,1.556,192573,0.659,42,2014,1,2,Medio
9300,279000,95521,0.614,58636,0.991,31,2014,2,3,Medio
8550,171000,52578,0.342,18000,2.053,19,2014,2,4,Nada
10080,252000,77484,0.875,67798,1.500,28,2014,3,5,Mucho
9000,171000,52578,0.655,34448,0.692,19,2014,3,6,Mucho
9000,144000,44276,0.500,22138,1.818,16,2014,4,7,Nada
9818,216000,66415,2.000,132829,1.143,24,2014,4,8,Mucho
9000,36000,9995,0.182,1817,0.000,4,2014,5,9,Nada
9000,54000,14455,0.146,2115,3.000,6,2014,5,10,Nada
9000,117000,31318,0.347,10857,3.353,13,2014,6,11,Nada
9857,207000,55409,0.939,52017,4.826,23,2014,6,12,Nada
9000,117000,31318,2.364,74025,0.857,13,2014,7,13,Medio
9000,81000,21682,0.621,13458,-0.061,9,2014,7,14,Medio
11250,180000,48182,0.769,37063,2.000,20,2014,8,15,Medio
10125,162000,43364,0.947,41081,1.571,18,2014,8,16,Medio
9000,63000,16864,0.311,5246,1.021,7,2014,9,17,Nada
9391,216000,57818,1.043,60332,1.933,24,2014,9,18,Nada
9474,180000,48182,0.800,38545,1.041,20,2014,10,19,Nada
10421,198000,53000,1.000,53000,1.941,22,2014,10,20,Nada
10588,180000,48182,1.333,64242,0.500,20,2014,11,21,Mucho
9750,234000,62636,1.000,62636,0.919,26,2014,11,22,Mucho
9290,288000,77091,0.853,65784,1.456,32,2014,12,23,Medio
11700,117000,31318,0.366,11469,1.615,13,2014,12,24,Nada
9000,261000,69864,2.000,139727,1.225,29,2015,1,1,Mucho
9000,90000,24091,0.667,16061,0.000,10,2015,1,2,Medio
9692,252000,67455,1.750,118045,1.731,28,2015,2,3,Nada
9000,18000,4818,2.000,9636,0.090,2,2015,2,4,Mucho
9000,117000,31318,1.733,54285,0.000,13,2015,3,5,Mucho
9643,135000,36136,2.000,72273,1.047,15,2015,3,6,Medio
9000,126000,33727,1.077,36322,0.000,14,2015,4,7,Mucho
9643,135000,36136,0.435,15711,1.857,15,2015,4,8,Nada
9692,126000,33727,0.389,13116,2.932,14,2015,5,9,Nada
9000,81000,21682,0.222,4818,2.023,9,2015,5,10,Nada
9000,90000,24091,0.213,5126,4.105,10,2015,6,11,Nada
10929,153000,40954,0.507,20783,3.818,17,2015,6,12,Nada
9000,135000,36136,0.698,25211,2.083,15,2015,7,13,Nada
9000,108000,28909,1.000,28909,1.286,12,2015,7,14,Medio
9000,81000,21682,0.783,16968,0.409,9,2015,8,15,Medio
9000,108000,28909,1.043,30166,1.417,12,2015,8,16,Medio
9000,99000,26500,1.048,27762,0.545,11,2015,9,17,Mucho
9563,153000,40954,1.172,48015,1.406,17,2015,9,18,Medio
9000,81000,21681,0.462,10007,1.050,9,2015,10,19,Mucho
12857,90000,24000,0.333,8000,2.027,10,2015,10,20,Nada
9000,99000,26000,0.338,8800,2.917,11,2015,11,21,Nada
9000,126000,33091,0.609,20142,3.000,14,2015,11,22,Nada
9000,153000,40182,1.478,59399,1.371,17,2015,12,23,Medio
9692,252000,66182,1.600,105891,0.500,28,2015,12,24,Mucho
9692,252000,66182,1.167,77212,1.424,28,2016,1,1,Mucho
9643,270000,70909,2.000,141818,0.822,30,2016,1,2,Medio
9529,162000,42545,1.636,69620,0.349,18,2016,2,3,Mucho
9000,189000,49636,1.200,59564,0.474,21,2016,2,4,Mucho
9000,171000,44909,1.407,63205,1.000,19,2016,3,5,Medio
9450,189000,49636,1.500,74454,0.207,21,2016,3,6,Mucho
9000,180000,47272,0.833,39394,1.180,20,2016,4,7,Mucho
9720,243000,63818,1.459,93140,1.200,27,2016,4,8,Mucho
9450,189000,49636,0.933,46327,0.574,21,2016,5,9,Mucho
9000,189000,49636,0.778,38606,1.412,21,2016,5,10,Nada
9600,144000,37818,1.143,43221,0.957,16,2016,6,11,Medio
9692,126000,33091,1.167,38606,0.310,14,2016,6,12,Mucho
9000,99000,26000,0.512,13302,1.059,11,2016,7,13,Mucho
8640,216000,56727,0.889,50424,1.829,24,2016,7,14,Nada
9000,189000,49636,1.135,56344,1.776,21,2016,8,15,Nada
9300,279000,73273,1.676,122781,0.429,31,2016,8,16,Mucho
9000,117000,30727,0.491,15074,1.145,13,2016,9,17,Mucho
9600,144000,37818,0.561,21231,1.108,16,2016,9,18,Mucho
