KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,23,Nada
0,0,0,0.000,0,0.000,0,2013,12,24,Nada
0,0,0,0.000,0,0.000,0,2014,1,1,Nada
0,0,0,0.000,0,0.000,0,2014,1,2,Nada
0,0,0,0.000,0,0.000,0,2014,2,3,Nada
0,0,0,0.000,0,0.000,0,2014,2,4,Nada
0,0,0,0.000,0,0.000,0,2014,3,5,Nada
0,0,0,0.000,0,0.000,0,2014,3,6,Nada
0,0,0,0.000,0,0.000,0,2014,4,7,Nada
0,0,0,0.000,0,0.000,0,2014,4,8,Nada
0,0,0,0.000,0,0.000,0,2014,5,9,Nada
1500,1500,527,0.182,96,0.000,1,2014,5,10,Nada
1500,4500,1582,0.316,500,33.000,3,2014,6,11,Nada
1500,12000,4218,0.800,3375,6.000,8,2014,6,12,Nada
1500,15000,5273,1.429,7532,3.000,10,2014,7,13,Medio
2357,16500,5800,4.400,25520,0.286,11,2014,7,14,Mucho
1800,9000,3164,0.500,1582,0.310,6,2014,8,15,Medio
1500,7500,2636,0.270,713,2.333,5,2014,8,16,Nada
1500,4500,1582,0.207,327,2.182,3,2014,9,17,Nada
2000,18000,6327,0.649,4104,2.786,12,2014,9,18,Nada
1500,3000,1055,0.087,92,3.600,2,2014,10,19,Nada
1500,3000,1055,0.095,100,3.882,2,2014,10,20,Nada
2045,22500,7909,1.200,9491,3.750,15,2014,11,21,Nada
2143,15000,5273,1.667,8788,0.789,10,2014,11,22,Medio
1650,16500,5800,1.467,8507,0.778,11,2014,12,23,Medio
2000,6000,2109,0.667,1406,0.667,4,2014,12,24,Mucho
1500,1500,527,0.105,56,0.480,1,2015,1,1,Nada
1500,6000,2109,0.308,649,2.813,4,2015,1,2,Nada
1500,4500,1582,0.300,475,3.667,3,2015,2,3,Nada
0,0,0,0.000,0,3.375,0,2015,2,4,Nada
2000,6000,2109,0.571,1205,3.857,4,2015,3,5,Nada
0,0,0,0.000,0,2.143,0,2015,3,6,Nada
1500,3000,1055,0.500,527,3.750,2,2015,4,7,Nada
2250,4500,1582,2.000,3164,1.500,3,2015,4,8,Medio
0,0,0,0.000,0,0.000,0,2015,5,9,Nada
0,0,0,0.000,0,0.000,0,2015,5,10,Nada
1500,6000,1673,1.000,1673,0.000,4,2015,6,11,Mucho
1714,12000,3345,0.800,2676,6.000,8,2015,6,12,Nada
1667,15000,4182,1.429,5974,3.000,10,2015,7,13,Medio
1500,3000,836,2.000,1673,0.273,2,2015,7,14,Mucho
1800,9000,2509,2.000,5018,0.000,6,2015,8,15,Mucho
1500,3000,836,0.182,152,1.000,2,2015,8,16,Nada
1500,7500,2091,0.370,774,4.800,5,2015,9,17,Nada
1500,4500,1255,0.316,396,2.538,3,2015,9,18,Nada
2000,6000,1673,0.615,1029,2.400,4,2015,10,19,Nada
1500,3000,836,0.200,167,1.250,2,2015,10,20,Nada
1875,7500,1591,0.400,636,5.000,5,2015,11,21,Nada
1500,1500,318,0.105,33,2.727,1,2015,11,22,Nada
1500,4500,955,0.400,382,3.375,3,2015,12,23,Nada
1500,9000,1909,0.667,1273,2.000,6,2015,12,24,Nada
1500,1500,318,0.083,27,3.600,1,2016,1,1,Nada
1500,3000,636,0.182,116,3.600,2,2016,1,2,Nada
1750,10500,1955,0.560,1095,3.333,7,2016,2,3,Nada
2250,4500,818,0.222,182,4.500,3,2016,2,4,Nada
1500,4500,818,0.286,234,3.000,3,2016,3,5,Nada
1500,1500,273,0.118,32,2.077,1,2016,3,6,Nada
1500,3000,545,0.154,84,3.429,2,2016,4,7,Nada
1500,15000,2727,0.400,1091,9.000,10,2016,4,8,Nada
1714,24000,4364,0.533,2327,7.385,16,2016,5,9,Medio
1860,46500,8455,1.676,14167,3.000,31,2016,5,10,Medio
1500,13500,2455,2.000,4909,0.474,9,2016,6,11,Mucho
1500,1500,273,0.061,17,0.000,1,2016,6,12,Nada
1500,6000,1091,0.129,141,2.415,4,2016,7,13,Nada
2000,12000,2182,0.320,698,6.214,8,2016,7,14,Nada
1500,18000,3273,0.800,2618,4.846,12,2016,8,15,Nada
1714,24000,4364,2.286,9974,1.125,16,2016,8,16,Mucho
2250,4500,818,1.200,982,0.417,3,2016,9,17,Mucho
2000,8000,3091,1.000,3091,0.000,4,2016,9,18,Mucho
