KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
5958,71500,17727,0.634,11242,4.636,13,2013,12,23,Nada
6050,121000,29845,0.957,28548,3.000,22,2013,12,24,Medio
6160,154000,27764,1.018,28268,1.500,28,2014,1,1,Medio
6875,82500,16327,0.492,8030,1.571,15,2014,1,2,Nada
7526,143000,35455,1.040,36873,1.292,26,2014,2,3,Medio
7944,143000,35455,0.897,31787,0.957,26,2014,2,4,Medio
6757,236500,58636,1.755,102913,1.612,43,2014,3,5,Medio
7750,170500,42273,1.771,74883,0.411,31,2014,3,6,Mucho
7441,126500,31364,0.902,28289,0.660,23,2014,4,7,Medio
7130,192500,47727,1.321,63036,0.897,35,2014,4,8,Medio
8250,231000,57273,1.500,85909,0.809,42,2014,5,9,Medio
6500,143000,35455,0.897,31787,0.960,26,2014,5,10,Medio
7788,202500,57682,1.789,103220,0.757,34,2014,6,11,Medio
10571,222000,53482,4.353,232803,0.353,37,2014,6,12,Mucho
10364,114000,27464,38.000,1043618,0.155,19,2014,7,13,Mucho
8700,174000,41918,19.333,810418,-0.133,29,2014,7,14,Mucho
10154,264000,63600,2.933,186560,0.247,44,2014,8,15,Mucho
8462,330000,79500,3.548,282097,0.750,55,2014,8,16,Mucho
8364,276000,66491,4.600,305858,0.188,46,2014,9,17,Mucho
6750,108000,26018,0.643,16726,0.248,18,2014,9,18,Medio
8914,312000,75164,1.209,90896,1.109,52,2014,10,19,Mucho
7463,306000,73718,1.925,141873,1.086,51,2014,10,20,Medio
7154,186000,46116,0.873,40270,0.273,31,2014,11,21,Mucho
7895,150000,36136,0.526,19019,1.343,25,2014,11,22,Mucho
8182,180000,43364,1.000,43364,0.981,30,2014,12,23,Medio
9176,312000,75164,1.061,79765,0.872,52,2014,12,24,Mucho
9091,300000,72273,1.042,75284,2.047,50,2015,1,1,Medio
7317,300000,72273,1.786,129058,0.523,50,2015,1,2,Mucho
6439,264000,63600,0.863,54871,0.651,44,2015,2,3,Medio
11500,276000,66491,0.821,54618,1.438,46,2015,2,4,Medio
6774,210000,50591,0.986,49878,0.921,35,2015,3,5,Medio
8571,300000,72273,1.786,129058,0.672,50,2015,3,6,Medio
7667,138000,33245,0.630,20949,0.641,23,2015,4,7,Mucho
6400,96000,23127,0.381,8810,1.250,16,2015,4,8,Nada
9231,240000,57818,1.176,68021,1.315,40,2015,5,9,Medio
8700,348000,83836,1.657,138929,1.101,58,2015,5,10,Mucho
8500,204000,49145,1.417,69623,1.079,34,2015,6,11,Medio
7875,126000,30355,0.977,29649,0.159,21,2015,6,12,Mucho
7615,198000,47700,0.742,35373,0.956,33,2015,7,13,Mucho
6000,138000,33245,0.554,18425,1.807,23,2015,7,14,Nada
6947,132000,31800,0.677,21526,1.169,22,2015,8,15,Mucho
9000,144000,34691,0.857,29735,1.346,24,2015,8,16,Medio
6000,66000,15900,0.361,5734,0.913,11,2015,9,17,Nada
8211,156000,37582,0.703,26409,2.105,26,2015,9,18,Nada
6000,84000,20236,0.438,8853,1.672,14,2015,10,19,Nada
8842,168000,40473,1.077,43586,1.765,28,2015,10,20,Medio
9000,162000,39027,0.947,36973,0.971,27,2015,11,21,Medio
7714,216000,52036,1.125,58541,1.522,36,2015,11,22,Medio
8250,198000,47700,1.467,69960,0.956,33,2015,12,23,Medio
7050,282000,67936,1.709,116109,0.500,47,2015,12,24,Mucho
7548,234000,56373,2.000,112745,1.009,39,2016,1,1,Medio
8438,270000,65045,1.636,106438,0.000,45,2016,1,2,Mucho
8897,258000,62155,0.887,55106,1.260,43,2016,2,3,Medio
8769,228000,54927,1.152,63250,0.992,38,2016,2,4,Medio
7895,150000,36136,0.926,33460,0.571,25,2016,3,5,Mucho
9913,228000,54927,1.056,57979,0.849,38,2016,3,6,Medio
8250,198000,47700,0.815,38867,1.248,33,2016,4,7,Medio
6286,132000,31800,0.579,18411,1.219,22,2016,4,8,Mucho
8500,306000,73718,1.619,119353,1.194,51,2016,5,9,Medio
6462,168000,40473,0.667,26982,0.736,28,2016,5,10,Mucho
8357,234000,60927,0.974,59365,1.723,38,2016,6,11,Medio
9148,247000,63236,1.727,109226,0.513,38,2016,6,12,Mucho
13000,416000,100073,2.000,200145,0.692,64,2016,7,13,Mucho
14300,357500,86000,1.692,145538,0.857,55,2016,7,14,Mucho
16250,487500,117273,3.191,374275,0.478,75,2016,8,15,Mucho
16640,416000,100073,4.267,426977,0.340,64,2016,8,16,Mucho
13203,422500,101636,2.549,259073,0.124,65,2016,9,17,Mucho
51500,669500,161055,4.791,771564,0.632,103,2016,9,18,Medio
