KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
2200,15400,5536,0.824,4559,0.000,7,2013,12,23,Mucho
2200,33000,11864,1.579,18732,5.667,15,2013,12,24,Medio
4400,4400,1582,2.000,3164,0.250,2,2014,1,1,Mucho
2316,44000,15136,0.769,11643,0.000,20,2014,1,2,Medio
2200,26400,8945,0.261,2334,4.216,12,2014,2,3,Nada
2600,57200,19382,0.667,12921,3.529,26,2014,2,4,Nada
2391,55000,18636,0.980,18271,1.966,25,2014,3,5,Medio
2807,81400,27582,2.000,55164,0.619,37,2014,3,6,Mucho
2200,52800,17891,2.000,35782,0.818,24,2014,4,7,Medio
2200,26400,8945,0.400,3578,0.000,12,2014,4,8,Medio
2200,33000,11182,0.233,2600,2.466,15,2014,5,9,Nada
2200,57200,19791,0.325,6432,4.059,26,2014,5,10,Nada
2200,57200,20564,0.333,6855,5.151,26,2014,6,11,Nada
2514,52800,18436,0.312,5746,2.910,24,2014,6,12,Nada
2363,63800,21618,0.389,8415,3.513,29,2014,7,13,Nada
3483,41800,14164,0.376,5329,2.278,19,2014,7,14,Nada
2200,26400,8945,0.343,3067,1.708,12,2014,8,15,Nada
2357,33000,11455,0.330,3776,1.450,15,2014,8,16,Nada
2296,52800,18982,0.480,9111,4.043,24,2014,9,17,Nada
2271,70400,25309,1.455,36813,2.235,32,2014,9,18,Medio
2200,44000,15818,0.625,9886,0.254,20,2014,10,19,Medio
2288,57200,20564,0.578,11881,2.289,26,2014,10,20,Nada
2108,50600,18191,1.122,20409,1.231,23,2014,11,21,Medio
2200,44000,15818,0.571,9039,0.391,20,2014,11,22,Medio
2428,70400,25309,0.711,17998,2.652,32,2014,12,23,Nada
2514,70400,25309,0.865,21889,1.160,32,2014,12,24,Medio
2700,59400,21355,0.857,18304,1.607,27,2015,1,1,Medio
2200,33000,11864,1.429,16948,0.593,15,2015,1,2,Mucho
2200,19800,7118,0.261,1857,0.122,9,2015,2,3,Nada
2200,52800,18982,0.444,8436,3.882,24,2015,2,4,Nada
2271,70400,25309,1.231,31150,2.625,32,2015,3,5,Medio
2514,35200,12655,8.000,101236,0.462,16,2015,3,6,Mucho
2352,68200,24518,12.400,304025,-0.250,31,2015,4,7,Mucho
2200,24200,8700,2.000,17400,0.418,11,2015,4,8,Mucho
2489,94600,34009,2.966,100855,0.000,43,2015,5,9,Mucho
2200,41800,15027,0.281,4230,1.024,19,2015,5,10,Nada
2200,94600,34009,0.509,17306,4.356,43,2015,6,11,Medio
2406,77000,27682,0.429,11888,1.800,35,2015,6,12,Medio
2352,68200,24518,0.367,8995,3.093,31,2015,7,13,Nada
2369,92400,33218,0.875,29066,1.899,42,2015,7,14,Nada
2200,55000,19227,0.495,9518,0.750,25,2015,8,15,Mucho
2357,33000,11182,0.191,2137,2.265,15,2015,8,16,Nada
2200,33000,11182,0.207,2313,3.037,15,2015,9,17,Nada
2413,74800,25345,0.756,19150,3.382,34,2015,9,18,Medio
2459,83600,28782,0.844,24305,1.313,38,2015,10,19,Mucho
2316,88000,31636,0.606,19174,2.138,40,2015,10,20,Medio
2115,55000,19773,0.435,8597,1.875,25,2015,11,21,Nada
3194,99000,35591,2.000,71182,1.311,45,2015,11,22,Mucho
2265,77000,27682,1.892,52371,0.000,35,2015,12,23,Mucho
2246,107800,39709,1.342,53308,1.057,49,2015,12,24,Mucho
2200,83600,31191,0.717,22363,0.837,38,2016,1,1,Nada
2410,151800,54573,1.438,78448,1.721,69,2016,1,2,Medio
2200,81400,29264,4.933,144367,0.500,37,2016,2,3,Mucho
2557,94600,34100,12.286,418943,-0.229,43,2016,2,4,Mucho
2357,33000,11939,1.765,21070,0.362,15,2016,3,5,Mucho
3585,96800,34820,3.385,117853,-0.032,44,2016,3,6,Mucho
2285,59400,21355,2.000,42709,0.794,27,2016,4,7,Medio
2475,59400,21355,1.200,25625,0.000,27,2016,4,8,Mucho
2724,57200,20564,0.584,12015,1.378,26,2016,5,9,Mucho
2436,68200,25336,0.484,12272,1.650,31,2016,5,10,Nada
2369,61600,23418,0.400,9367,3.000,28,2016,6,11,Nada
2263,79200,30109,0.661,19889,1.976,36,2016,6,12,Medio
2292,55000,20909,0.602,12596,1.674,25,2016,7,13,Nada
2363,63800,24255,0.734,17807,1.011,29,2016,7,14,Mucho
2340,110000,41818,1.042,43561,1.633,50,2016,8,15,Nada
2400,105600,40145,1.021,41000,1.356,48,2016,8,16,Mucho
2257,173800,57164,2.548,145675,1.110,79,2016,9,17,Medio
2369,30800,11073,0.318,3523,0.254,14,2016,9,18,Nada
