KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,23,Nada
0,0,0,0.000,0,0.000,0,2013,12,24,Nada
0,0,0,0.000,0,0.000,0,2014,1,1,Nada
0,0,0,0.000,0,0.000,0,2014,1,2,Nada
6000,12000,5091,0.182,926,0.000,2,2014,2,3,Nada
6000,6000,2545,0.047,118,33.000,1,2014,2,4,Nada
6000,12000,5091,0.100,509,21.000,2,2014,3,5,Nada
0,0,0,0.000,0,11.400,0,2014,3,6,Nada
6000,6000,2545,0.051,131,20.000,1,2014,4,7,Nada
0,0,0,0.000,0,19.000,0,2014,4,8,Nada
6000,6000,2545,0.054,138,57.000,1,2014,5,9,Nada
6000,30000,12727,0.323,4106,27.000,5,2014,5,10,Medio
0,0,0,0.000,0,6.500,0,2014,6,11,Nada
6000,6000,2545,0.083,212,6.500,1,2014,6,12,Nada
6000,18000,7636,0.316,2411,5.500,3,2014,7,13,Nada
0,0,0,0.000,0,6.000,0,2014,7,14,Nada
6000,6000,2545,0.133,339,6.000,1,2014,8,15,Nada
4000,12000,5091,0.333,1697,5.250,2,2014,8,16,Nada
6000,18000,7636,0.857,6545,5.000,3,2014,9,17,Nada
6000,12000,5091,2.000,10182,1.000,2,2014,9,18,Mucho
0,0,0,0.000,0,0.000,0,2014,10,19,Nada
0,0,0,0.000,0,0.000,0,2014,10,20,Nada
0,0,0,0.000,0,0.000,0,2014,11,21,Nada
0,0,0,0.000,0,0.000,0,2014,11,22,Nada
0,0,0,0.000,0,0.000,0,2014,12,23,Nada
0,0,0,0.000,0,0.000,0,2014,12,24,Nada
0,0,0,0.000,0,0.000,0,2015,1,1,Nada
0,0,0,0.000,0,0.000,0,2015,1,2,Nada
0,0,0,0.000,0,0.000,0,2015,2,3,Nada
0,0,0,0.000,0,0.000,0,2015,2,4,Nada
0,0,0,0.000,0,0.000,0,2015,3,5,Nada
0,0,0,0.000,0,0.000,0,2015,3,6,Nada
0,0,0,0.000,0,0.000,0,2015,4,7,Nada
0,0,0,0.000,0,0.000,0,2015,4,8,Nada
0,0,0,0.000,0,0.000,0,2015,5,9,Nada
0,0,0,0.000,0,0.000,0,2015,5,10,Nada
0,0,0,0.000,0,0.000,0,2015,6,11,Nada
0,0,0,0.000,0,0.000,0,2015,6,12,Nada
0,0,0,0.000,0,1.000,0,2015,7,13,Nada
0,0,0,0.000,0,1.000,0,2015,7,14,Nada
0,0,0,0.000,0,1.000,0,2015,8,15,Nada
6000,6000,2364,0.118,278,1.000,1,2015,8,16,Nada
6000,6000,2364,0.133,315,24.000,1,2015,9,17,Nada
6000,30000,11818,1.111,13131,10.500,5,2015,9,18,Medio
6000,6000,2364,0.667,1576,0.857,1,2015,10,19,Mucho
6000,6000,2364,2.000,4727,0.429,1,2015,10,20,Mucho
0,0,0,0.000,0,0.000,0,2015,11,21,Nada
0,0,0,0.000,0,0.000,0,2015,11,22,Nada
6000,12000,4955,1.000,4955,0.000,2,2015,12,23,Mucho
0,0,0,0.000,0,6.000,0,2015,12,24,Nada
6000,18000,7773,1.200,9327,6.000,3,2016,1,1,Nada
6000,12000,4568,0.667,3045,0.600,2,2016,1,2,Medio
0,0,0,0.000,0,3.000,0,2016,2,3,Nada
6000,18000,5932,0.857,5084,3.000,3,2016,2,4,Nada
0,0,0,0.000,0,1.200,0,2016,3,5,Nada
6000,6000,1977,0.667,1318,2.000,1,2016,3,6,Nada
6000,6000,1977,2.000,3955,0.750,1,2016,4,7,Medio
0,0,0,0.000,0,0.000,0,2016,4,8,Nada
0,0,0,0.000,0,0.000,0,2016,5,9,Nada
0,0,0,0.000,0,0.000,0,2016,5,10,Nada
0,0,0,0.000,0,0.000,0,2016,6,11,Nada
0,0,0,0.000,0,0.000,0,2016,6,12,Nada
0,0,0,0.000,0,0.000,0,2016,7,13,Nada
0,0,0,0.000,0,0.000,0,2016,7,14,Nada
0,0,0,0.000,0,0.000,0,2016,8,15,Nada
0,0,0,0.000,0,0.000,0,2016,8,16,Nada
0,0,0,0.000,0,0.000,0,2016,9,17,Nada
0,0,0,0.000,0,0.000,0,2016,9,18,Nada
