KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,23,Nada
0,0,0,0.000,0,0.000,0,2013,12,24,Nada
0,0,0,0.000,0,0.000,0,2014,1,1,Nada
0,0,0,0.000,0,0.000,0,2014,1,2,Nada
0,0,0,0.000,0,0.000,0,2014,2,3,Nada
0,0,0,0.000,0,0.000,0,2014,2,4,Nada
0,0,0,0.000,0,0.000,0,2014,3,5,Nada
0,0,0,0.000,0,0.000,0,2014,3,6,Nada
4133,12400,4176,4.000,16705,0.000,4,2014,4,7,Mucho
3100,6200,1600,2.000,3200,1.500,2,2014,4,8,Medio
3617,21700,5540,-14.000,-77560,0.000,7,2014,5,9,Mucho
7750,31000,7900,2.500,19750,-0.231,10,2014,5,10,Mucho
3100,6200,1580,0.250,395,1.421,2,2014,6,11,Nada
3488,27900,7110,3.600,25596,1.105,9,2014,6,12,Medio
6200,18600,4740,2.400,11376,-0.286,6,2014,7,13,Mucho
9300,9300,2370,0.353,836,1.235,3,2014,7,14,Nada
3100,9300,2370,0.353,836,1.667,3,2014,8,15,Nada
3100,12400,3160,0.500,1580,1.750,4,2014,8,16,Medio
3100,3100,790,0.118,93,2.700,1,2014,9,17,Nada
0,0,0,0.000,0,3.000,0,2014,9,18,Nada
6200,6200,1580,0.286,451,4.800,2,2014,10,19,Nada
4340,21700,5530,1.400,7742,6.000,7,2014,10,20,Medio
3100,3100,790,0.286,226,1.333,1,2014,11,21,Nada
3100,3100,790,0.400,316,0.900,1,2014,11,22,Mucho
0,0,0,0.000,0,0.667,0,2014,12,23,Nada
0,0,0,0.000,0,12.000,0,2014,12,24,Nada
0,0,0,0.000,0,24.000,0,2015,1,1,Nada
0,0,0,0.000,0,1.000,0,2015,1,2,Nada
3100,3100,790,0.133,105,1.000,1,2015,2,3,Nada
3100,6200,1580,0.333,527,21.000,2,2015,2,4,Nada
4000,4000,1690,0.222,376,5.000,1,2015,3,5,Nada
4000,8000,3380,0.400,1352,3.000,2,2015,3,6,Nada
6000,12000,5070,0.667,3380,3.600,3,2015,4,7,Nada
4000,4000,1690,0.133,225,1.500,1,2015,4,8,Nada
4000,8000,2784,0.182,506,6.000,2,2015,5,9,Nada
8000,16000,5567,0.500,2784,5.000,4,2015,5,10,Medio
8000,16000,5567,1.000,5567,2.571,4,2015,6,11,Nada
4000,8000,2784,0.500,1392,0.600,2,2015,6,12,Mucho
0,0,0,0.000,0,1.800,0,2015,7,13,Nada
5000,20000,6959,0.370,2577,8.000,5,2015,7,14,Nada
4000,4000,1392,0.095,133,4.714,1,2015,8,15,Nada
4000,4000,1392,0.105,147,5.000,1,2015,8,16,Nada
4000,20000,6959,0.526,3663,3.857,5,2015,9,17,Medio
0,0,0,0.000,0,4.286,0,2015,9,18,Nada
0,0,0,0.000,0,5.000,0,2015,10,19,Nada
4000,12000,4175,0.353,1474,6.000,3,2015,10,20,Nada
4000,4000,1392,0.154,214,7.000,1,2015,11,21,Nada
4000,8000,2784,0.400,1113,4.500,2,2015,11,22,Nada
4000,4000,1392,0.154,214,2.000,1,2015,12,23,Nada
4000,4000,1392,0.118,164,6.750,1,2015,12,24,Nada
8000,8000,2784,0.286,795,6.000,2,2016,1,1,Nada
4000,4000,1392,0.182,253,4.500,1,2016,1,2,Nada
8000,16000,3331,0.667,2221,3.750,4,2016,2,3,Medio
5000,20000,3232,0.667,2155,3.000,5,2016,2,4,Medio
6000,12000,1939,0.400,776,2.400,3,2016,3,5,Nada
5600,28000,4525,1.077,4873,1.750,7,2016,3,6,Medio
4000,8000,1293,0.400,517,1.200,2,2016,4,7,Mucho
6000,12000,1939,0.545,1058,1.000,3,2016,4,8,Mucho
4000,8000,1293,0.333,431,1.750,2,2016,5,9,Nada
4000,4000,646,0.286,185,2.143,1,2016,5,10,Nada
8000,8000,1293,2.000,2585,1.000,2,2016,6,11,Medio
0,0,0,0.000,0,0.000,0,2016,6,12,Nada
0,0,0,0.000,0,0.000,0,2016,7,13,Nada
6000,24000,3878,0.000,0,0.000,6,2016,7,14,Mucho
0,0,0,0.000,0,0.000,0,2016,8,15,Nada
4000,8000,1293,0.500,646,0.000,2,2016,8,16,Medio
4000,12000,1939,0.462,895,3.000,3,2016,9,17,Nada
8000,8000,1293,0.500,646,3.000,2,2016,9,18,Nada
