KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
2000,4000,1545,0.667,1030,1.200,2,2013,12,23,Mucho
2000,10000,3864,2.500,9659,0.500,5,2013,12,24,Mucho
2000,4000,1545,2.000,3091,0.500,2,2014,1,1,Mucho
0,0,0,0.000,0,0.000,0,2014,1,2,Nada
0,0,0,0.000,0,0.000,0,2014,2,3,Nada
2000,10000,3864,0.000,0,0.000,5,2014,2,4,Nada
0,0,0,0.000,0,0.000,0,2014,3,5,Nada
4000,4000,1455,0.667,970,2.400,2,2014,3,6,Nada
2000,4000,1455,2.000,2909,0.857,2,2014,4,7,Medio
0,0,0,0.000,0,0.000,0,2014,4,8,Nada
0,0,0,0.000,0,0.000,0,2014,5,9,Nada
0,0,0,0.000,0,0.000,0,2014,5,10,Nada
2000,4000,1455,1.333,1939,0.000,2,2014,6,11,Mucho
4000,4000,1455,1.000,1455,4.500,2,2014,6,12,Medio
2000,2000,727,2.000,1455,0.750,1,2014,7,13,Medio
0,0,0,0.000,0,0.000,0,2014,7,14,Nada
1000,2000,727,0.222,162,5.000,1,2014,8,15,Nada
2000,2000,727,0.167,121,6.000,1,2014,8,16,Nada
2400,12000,4364,1.200,5236,12.000,6,2014,9,17,Nada
2000,4000,1455,2.000,2909,0.750,2,2014,9,18,Medio
2000,4000,1455,4.000,5818,0.000,2,2014,10,19,Mucho
0,0,0,0.000,0,0.300,0,2014,10,20,Nada
2000,2000,727,0.286,208,0.750,1,2014,11,21,Nada
2000,10000,3636,1.429,5195,6.000,5,2014,11,22,Nada
2000,14000,5091,4.667,23758,0.500,7,2014,12,23,Mucho
2000,4000,1455,2.000,2909,0.462,2,2014,12,24,Mucho
0,0,0,0.000,0,0.000,0,2015,1,1,Nada
0,0,0,0.000,0,1.000,0,2015,1,2,Nada
2000,4000,1455,1.000,1455,4.500,2,2015,2,3,Medio
0,0,0,0.000,0,1.500,0,2015,2,4,Nada
3000,6000,2182,1.500,3273,1.500,3,2015,3,5,Medio
2000,4000,1455,1.000,1455,1.800,2,2015,3,6,Medio
2000,2000,727,2.000,1455,0.600,1,2015,4,7,Mucho
0,0,0,0.000,0,0.000,0,2015,4,8,Nada
0,0,0,0.000,0,0.000,0,2015,5,9,Nada
2000,2000,727,0.500,364,0.000,1,2015,5,10,Medio
1600,8000,2909,1.143,3325,12.000,4,2015,6,11,Medio
2000,2000,727,0.400,291,1.800,1,2015,6,12,Nada
2000,4000,1455,2.000,2909,1.000,2,2015,7,13,Medio
0,0,0,0.000,0,0.000,0,2015,7,14,Nada
2000,6000,2182,0.000,0,0.000,3,2015,8,15,Nada
2000,6000,2182,2.000,4364,0.000,3,2015,8,16,Mucho
2000,6000,2182,0.750,1636,1.500,3,2015,9,17,Mucho
0,0,0,0.000,0,1.667,0,2015,9,18,Nada
2000,4000,1455,0.444,646,2.500,2,2015,10,19,Nada
3000,6000,2182,1.200,2618,2.400,3,2015,10,20,Medio
2000,10000,3636,5.000,18182,0.600,5,2015,11,21,Mucho
2286,16000,5818,8.000,46545,0.300,8,2015,11,22,Mucho
2667,8000,2909,2.667,7758,0.188,4,2015,12,23,Mucho
2000,14000,5091,7.000,35636,0.353,7,2015,12,24,Mucho
2286,16000,5818,5.333,31030,0.000,8,2016,1,1,Mucho
2444,22000,8000,2.444,19556,0.474,11,2016,1,2,Mucho
2000,14000,5091,0.933,4752,0.692,7,2016,2,3,Mucho
2400,12000,4364,1.000,4364,1.038,6,2016,2,4,Mucho
2667,8000,2909,1.333,3879,0.375,4,2016,3,5,Mucho
2000,4000,1455,0.400,582,0.529,2,2016,3,6,Medio
3333,10000,3636,0.714,2597,1.750,5,2016,4,7,Medio
2000,6000,2182,0.545,1190,1.909,3,2016,4,8,Nada
2000,2000,727,0.286,208,1.200,1,2016,5,9,Nada
3000,6000,2182,2.000,4364,1.000,3,2016,5,10,Medio
0,0,0,0.000,0,0.000,0,2016,6,11,Nada
2000,2000,727,0.200,145,3.750,1,2016,6,12,Nada
3000,12000,4364,0.857,3740,3.750,6,2016,7,13,Nada
2400,12000,4364,1.000,4364,3.857,6,2016,7,14,Nada
2500,10000,3636,10.000,36364,0.692,5,2016,8,15,Mucho
0,0,0,0.000,0,-0.353,0,2016,8,16,Nada
0,0,0,0.000,0,-0.545,0,2016,9,17,Nada
0,0,0,0.000,0,0.000,0,2016,9,18,Nada
