KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
4000,40000,14545,0.588,8556,3.692,10,2013,12,23,Nada
4444,80000,29089,2.500,72723,2.348,20,2013,12,24,Medio
4000,80000,29090,2.353,68447,-0.171,20,2014,1,1,Mucho
4308,56000,20363,0.778,15838,1.140,14,2014,1,2,Nada
4286,60000,21817,0.811,17690,0.944,15,2014,2,3,Mucho
4000,36000,13090,0.419,5480,1.224,9,2014,2,4,Mucho
4000,56000,20363,0.875,17817,1.816,14,2014,3,5,Nada
4000,44000,15999,1.100,17599,0.711,11,2014,3,6,Medio
4000,36000,13090,0.720,9425,0.971,9,2014,4,7,Mucho
4333,52000,18908,1.733,32774,1.235,13,2014,4,8,Medio
4333,52000,18908,26.000,491611,0.091,13,2014,5,9,Mucho
4000,28000,10181,1.273,12958,0.000,7,2014,5,10,Mucho
4400,44000,16000,0.957,15304,1.000,11,2014,6,11,Medio
4000,20000,7272,0.526,3828,1.161,5,2014,6,12,Mucho
4667,56000,20363,2.333,47513,0.913,14,2014,7,13,Mucho
4000,32000,11636,1.143,13298,0.500,8,2014,7,14,Mucho
4000,40000,14545,1.000,14545,1.000,10,2014,8,15,Medio
4000,28000,10181,0.519,5279,1.031,7,2014,8,16,Mucho
4571,32000,11636,0.593,6895,1.920,8,2014,9,17,Nada
4615,60000,21818,2.308,50348,1.320,15,2014,9,18,Mucho
4000,36000,13091,18.000,235636,0.200,9,2014,10,19,Mucho
4000,36000,13091,18.000,235636,-0.094,9,2014,10,20,Mucho
4364,48000,17454,-3.000,-52361,0.182,12,2014,11,21,Nada
4000,36000,13090,-1.636,-21421,-1.000,9,2014,11,22,Nada
4000,28000,10181,1.556,15838,-0.100,7,2014,12,23,Mucho
4000,56000,20363,0.933,19006,1.071,14,2014,12,24,Mucho
4222,76000,27636,1.810,50007,2.000,19,2015,1,1,Nada
4000,12000,4364,-6.000,-26181,0.075,3,2015,1,2,Nada
4000,64000,23272,-16.000,-372351,-0.167,16,2015,2,3,Nada
5667,68000,18544,4.857,90072,0.000,17,2015,2,4,Mucho
4000,32000,8727,0.667,5818,0.583,8,2015,3,5,Medio
4000,32000,8726,0.615,5370,1.244,8,2015,3,6,Mucho
4000,52000,14181,1.130,16030,0.818,13,2015,4,7,Medio
3429,24000,6545,0.353,2310,1.448,6,2015,4,8,Nada
4667,28000,7636,0.311,2376,2.222,7,2015,5,9,Nada
4632,88000,23998,0.846,20306,2.885,22,2015,5,10,Medio
4000,44000,11999,0.512,6139,2.314,11,2015,6,11,Nada
4667,56000,15272,0.933,14254,1.200,14,2015,6,12,Mucho
4000,40000,10908,0.667,7272,0.894,10,2015,7,13,Mucho
4308,56000,15272,0.778,11878,1.371,14,2015,7,14,Nada
4182,92000,25089,1.122,28148,1.579,23,2015,8,15,Medio
4000,40000,10908,0.625,6818,1.340,10,2015,8,16,Mucho
4000,20000,5454,0.588,3208,0.702,5,2015,9,17,Mucho
4444,40000,10908,0.526,5741,0.474,10,2015,9,18,Medio
4000,36000,9817,0.316,3100,3.840,9,2015,10,19,Nada
5091,56000,15272,0.519,7919,3.125,14,2015,10,20,Medio
3692,48000,13090,0.522,6829,2.636,12,2015,11,21,Nada
4000,68000,18544,0.971,18014,1.457,17,2015,11,22,Mucho
4000,72000,19635,1.000,19635,1.256,18,2015,12,23,Mucho
4000,68000,18544,0.791,14663,1.149,17,2015,12,24,Nada
4296,116000,31634,1.318,41700,1.442,29,2016,1,1,Medio
4571,96000,26180,0.649,16982,0.891,24,2016,1,2,Medio
4000,64000,17453,0.340,5942,2.357,16,2016,2,3,Nada
4235,72000,19635,0.500,9817,1.696,18,2016,2,4,Medio
4000,68000,18544,0.515,9553,1.707,17,2016,3,5,Medio
4000,48000,13090,0.308,4028,1.941,12,2016,3,6,Nada
4000,48000,13090,0.308,4028,2.872,12,2016,4,7,Nada
4533,68000,18544,0.523,9700,2.415,17,2016,4,8,Medio
4000,64000,17453,0.593,10342,2.341,16,2016,5,9,Medio
4235,72000,19634,1.333,26178,1.467,18,2016,5,10,Mucho
3714,52000,14181,1.733,24580,0.294,13,2016,6,11,Mucho
4400,88000,23998,1.257,30169,0.638,22,2016,6,12,Medio
4308,56000,15271,0.800,12217,1.415,14,2016,7,13,Nada
4160,104000,28362,1.238,35114,0.612,26,2016,7,14,Medio
4462,116000,31634,0.983,31098,1.548,29,2016,8,15,Medio
4480,112000,30543,1.098,33538,1.174,28,2016,8,16,Medio
4200,84000,22907,1.105,25319,0.867,21,2016,9,17,Medio
4235,72000,19635,0.900,17671,0.538,18,2016,9,18,Mucho
