KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
5500,60500,21337,1.692,36110,1.029,11,2013,12,23,Mucho
5500,11000,3880,0.167,647,0.065,2,2013,12,24,Nada
5500,33000,11639,0.308,3581,1.971,6,2014,1,1,Nada
5500,27500,9699,0.370,3592,2.526,5,2014,1,2,Nada
5500,5500,1940,0.095,185,2.538,1,2014,2,3,Nada
5500,5500,1940,0.105,204,2.500,1,2014,2,4,Nada
7333,44000,15518,1.600,24829,3.857,8,2014,3,5,Medio
5500,11000,3880,0.174,675,0.300,2,2014,3,6,Nada
5500,16500,5819,0.146,852,6.000,3,2014,4,7,Nada
5500,5500,1940,0.041,79,4.385,1,2014,4,8,Nada
5500,16500,5819,0.105,613,15.000,3,2014,5,9,Nada
5500,55000,19398,0.455,8817,11.571,10,2014,5,10,Medio
5500,38500,13578,0.359,4874,3.643,7,2014,6,11,Nada
5500,11000,3880,0.091,353,3.300,2,2014,6,12,Nada
5500,11000,3880,0.095,369,3.474,2,2014,7,13,Nada
5500,33000,11639,0.353,4108,5.455,6,2014,7,14,Nada
5500,16500,5819,0.240,1397,4.200,3,2014,8,15,Nada
5500,11000,3880,0.200,776,3.000,2,2014,8,16,Nada
5500,16500,5819,0.400,2328,2.455,3,2014,9,17,Nada
5500,71500,25217,1.130,28506,2.250,13,2014,9,18,Nada
5500,88000,31036,1.778,55176,2.833,16,2014,10,19,Medio
4583,27500,9699,-0.370,-3592,0.094,5,2014,10,20,Nada
5893,82500,29097,-0.508,-14795,-2.471,15,2014,11,21,Mucho
5500,66000,23277,-0.480,-11173,-2.583,12,2014,11,22,Nada
3536,49500,17458,-0.383,-6686,-1.781,9,2014,12,23,Nada
5500,5500,1940,-0.035,-68,-2.333,1,2014,12,24,Nada
0,0,0,0.000,0,-3.955,0,2015,1,1,Nada
5500,11000,3880,0.083,323,2.100,2,2015,1,2,Nada
6000,66000,23277,0.353,8216,41.000,12,2015,2,3,Nada
5500,55000,19398,0.455,8817,5.786,10,2015,2,4,Medio
5500,60500,21337,0.957,20410,2.125,11,2015,3,5,Nada
5500,55000,19398,0.769,14921,0.545,10,2015,3,6,Medio
6346,82500,29097,1.200,34916,1.935,15,2015,4,7,Medio
27500,27500,9699,2.000,19398,0.417,5,2015,4,8,Mucho
0,0,0,0.000,0,0.000,0,2015,5,9,Nada
5500,27500,9699,0.526,5105,0.000,5,2015,5,10,Medio
5500,33000,11639,0.375,4364,5.700,6,2015,6,11,Nada
5500,33000,11639,0.600,6983,3.545,6,2015,6,12,Nada
5500,16500,5819,0.545,3174,1.235,3,2015,7,13,Mucho
5500,22000,7759,2.000,15518,0.800,4,2015,7,14,Medio
0,0,0,0.000,0,0.000,0,2015,8,15,Nada
0,0,0,0.000,0,0.000,0,2015,8,16,Nada
0,0,0,0.000,0,0.000,0,2015,9,17,Nada
5500,5500,1940,-2.000,-3880,0.000,1,2015,9,18,Nada
8250,16500,5819,-6.000,-34916,-3.000,3,2015,10,19,Nada
0,0,0,0.000,0,0.000,0,2015,10,20,Nada
0,0,0,0.000,0,0.000,0,2015,11,21,Nada
2750,5500,1940,-2.000,-3880,0.000,1,2015,11,22,Nada
0,0,0,0.000,0,-3.000,0,2015,12,23,Nada
5500,55000,19394,0.556,10774,-3.000,10,2015,12,24,Medio
4950,49500,17455,0.243,4246,10.091,9,2016,1,1,Nada
5500,11000,3879,0.056,215,5.842,2,2016,1,2,Nada
5000,55000,19394,0.333,6465,5.000,10,2016,2,3,Nada
6050,60500,20747,0.293,6086,3.571,11,2016,2,4,Nada
8067,121000,41232,0.564,23259,6.522,22,2016,3,5,Mucho
5077,66000,22490,0.545,12267,1.953,12,2016,3,6,Medio
5107,71500,24364,1.300,31674,1.067,13,2016,4,7,Mucho
5500,22000,7497,2.000,14994,0.255,4,2016,4,8,Mucho
0,0,0,0.000,0,0.000,0,2016,5,9,Nada
0,0,0,0.000,0,0.000,0,2016,5,10,Nada
0,0,0,0.000,0,0.000,0,2016,6,11,Nada
0,0,0,0.000,0,0.000,0,2016,6,12,Nada
0,0,0,0.000,0,0.000,0,2016,7,13,Nada
0,0,0,0.000,0,0.000,0,2016,7,14,Nada
0,0,0,0.000,0,0.000,0,2016,8,15,Nada
0,0,0,0.000,0,0.000,0,2016,8,16,Nada
0,0,0,0.000,0,0.000,0,2016,9,17,Nada
0,0,0,0.000,0,0.000,0,2016,9,18,Nada
