KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
41644,2457000,567000,-1.527,-865964,-0.543,378,2013,12,23,Nada
50863,4069000,939000,-1.618,-1518899,-1.821,626,2013,12,24,Nada
51007,3672500,847500,-21.321,-18069340,-0.808,565,2014,1,1,Nada
50267,1508000,348000,1.357,472140,0.549,232,2014,1,2,Mucho
0,0,0,0.000,0,0.116,0,2014,2,3,Nada
0,0,0,0.000,0,0.207,0,2014,2,4,Nada
48481,2618000,634666,1.247,791217,6.297,374,2014,3,5,Medio
45500,1092000,264727,0.567,150172,0.906,156,2014,3,6,Mucho
21206,721000,174788,0.267,46701,2.474,103,2014,4,7,Nada
28600,1001000,242666,0.285,69057,1.583,143,2014,4,8,Nada
25308,987000,239272,0.235,56182,5.007,141,2014,5,9,Nada
28000,504000,122182,0.146,17808,4.109,72,2014,5,10,Nada
32455,1071000,259636,0.401,104127,3.860,153,2014,6,11,Nada
28292,679000,164606,0.378,62249,2.500,97,2014,6,12,Nada
23962,623000,151030,0.544,82212,1.938,89,2014,7,13,Nada
31063,994000,240970,0.845,203677,1.053,142,2014,7,14,Medio
32156,1447000,345163,0.682,235550,1.985,202,2014,8,15,Nada
50939,2496000,551909,0.920,507951,2.598,312,2014,8,16,Medio
33171,1360000,300719,0.427,128448,1.386,170,2014,9,17,Mucho
32190,1352000,298951,0.414,123830,2.162,169,2014,9,18,Nada
29500,1416000,366292,0.298,109056,1.488,177,2014,10,19,Nada
41419,2568000,712523,0.455,324195,5.035,321,2014,10,20,Nada
32571,1368000,379568,0.372,141254,2.451,171,2014,11,21,Nada
37968,2392000,663689,1.332,883934,1.677,299,2014,11,22,Medio
48451,3440000,954470,0.827,789273,0.284,430,2014,12,23,Mucho
42551,2936000,814629,0.470,382558,3.217,367,2014,12,24,Nada
48923,2544000,693045,0.705,488666,1.637,318,2015,1,1,Nada
45103,2616000,581636,0.653,380010,0.818,327,2015,1,2,Mucho
51871,3216000,892318,0.805,718142,2.066,402,2015,2,3,Medio
47800,1912000,530508,0.790,419145,0.865,239,2015,2,4,Mucho
50857,2136000,592659,0.922,546598,0.939,267,2015,3,5,Medio
39368,1496000,415083,1.025,425318,0.912,187,2015,3,6,Medio
33846,1320000,366250,0.669,245157,0.385,165,2015,4,7,Medio
33302,1432000,397326,0.566,224712,1.958,179,2015,4,8,Nada
32457,1136000,315197,0.423,133208,1.294,142,2015,5,9,Mucho
27871,864000,239727,0.278,66557,2.735,108,2015,5,10,Nada
34118,1160000,321856,0.552,177787,2.343,145,2015,6,11,Nada
41091,904000,250826,0.846,212309,1.443,113,2015,6,12,Medio
34500,1104000,306318,1.327,406461,0.631,138,2015,7,13,Medio
36936,1736000,481674,1.072,516164,0.992,217,2015,7,14,Medio
34483,2000000,554924,0.735,408033,1.756,250,2015,8,15,Nada
40000,1880000,521629,0.810,422699,2.013,235,2015,8,16,Medio
23500,752000,208652,0.381,79406,0.744,94,2015,9,17,Nada
27478,1264000,350712,0.438,153497,1.658,158,2015,9,18,Nada
32163,1576000,437280,0.639,279236,2.476,197,2015,10,19,Nada
29730,2200000,610417,0.728,444674,1.437,275,2015,10,20,Mucho
32000,1248000,346273,0.338,116923,2.571,156,2015,11,21,Nada
41391,1904000,528288,0.898,474462,1.834,238,2015,11,22,Medio
44328,2704000,749981,2.153,1614610,0.655,338,2015,12,23,Medio
52216,8720000,2417817,6.566,15876029,0.689,1090,2015,12,24,Medio
54557,3328000,922764,1.253,1156234,0.295,416,2016,1,1,Mucho
42159,5312000,1330836,1.908,2539297,0.813,664,2016,1,2,Mucho
49116,6336000,1152000,4.859,5597448,0.271,792,2016,2,3,Mucho
40302,2136000,388364,2.234,867725,0.208,267,2016,2,4,Mucho
41778,1880000,341818,0.805,275093,0.190,235,2016,3,5,Mucho
36421,1384000,251636,0.445,112054,1.101,173,2016,3,6,Mucho
35314,2472000,449455,1.142,513425,1.342,309,2016,4,7,Medio
39475,2408000,437818,0.916,401167,1.000,301,2016,4,8,Medio
38349,2416000,439273,1.131,496855,1.602,302,2016,5,9,Medio
37388,1832000,333091,1.262,420263,0.382,229,2016,5,10,Mucho
34500,1656000,301090,0.786,236530,0.891,207,2016,6,11,Mucho
34264,1816000,330180,1.254,414093,1.138,227,2016,6,12,Medio
33979,3296000,599273,2.832,1696910,0.371,412,2016,7,13,Mucho
42124,4760000,865455,3.617,3130368,0.741,595,2016,7,14,Mucho
38791,3336000,606545,2.550,1546968,0.292,417,2016,8,15,Mucho
39758,2624000,477088,1.159,552951,0.436,328,2016,8,16,Mucho
41351,3184000,578909,1.424,824350,0.804,398,2016,9,17,Medio
37682,4032000,733091,5.569,4082628,0.525,504,2016,9,18,Mucho
