KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
4500,4500,1964,-2.000,-3927,0.000,1,2013,12,23,Nada
4950,49500,17833,2.000,35665,-0.300,11,2013,12,24,Mucho
4500,31500,11348,0.609,6907,3.000,7,2014,1,1,Nada
4500,27000,9727,0.429,4169,1.737,6,2014,1,2,Nada
4500,58500,21075,1.238,26093,2.125,13,2014,2,3,Nada
4500,9000,3242,0.667,2162,0.462,2,2014,2,4,Medio
4500,9000,3242,2.000,6485,0.286,2,2014,3,5,Mucho
4500,13500,4863,0.400,1945,0.000,3,2014,3,6,Medio
4000,36000,12969,0.471,6103,6.429,8,2014,4,7,Nada
7200,36000,12969,0.533,6917,4.385,8,2014,4,8,Nada
4500,27000,9727,0.429,4169,1.737,6,2014,5,9,Nada
6000,72000,25938,1.684,43685,2.318,16,2014,5,10,Medio
4500,4500,1621,1.000,1621,0.200,1,2014,6,11,Mucho
0,0,0,0.000,0,0.000,0,2014,6,12,Nada
4500,13500,4515,0.400,1806,0.000,3,2014,7,13,Medio
4500,36000,10181,0.471,4791,11.250,8,2014,7,14,Nada
4500,18000,5091,0.235,1198,5.182,4,2014,8,15,Nada
4500,45000,12727,1.000,12727,3.000,10,2014,8,16,Nada
4500,13500,3818,0.194,739,0.682,3,2014,9,17,Nada
4500,18000,5091,0.167,848,4.588,4,2014,9,18,Nada
4500,40500,11454,0.545,6248,3.882,9,2014,10,19,Nada
4500,27000,7636,0.750,5727,2.063,6,2014,10,20,Nada
4500,54000,15272,-12.000,-183262,0.789,12,2014,11,21,Nada
4500,45000,12727,1.667,21212,-0.778,10,2014,11,22,Mucho
4950,49500,14000,0.815,11407,2.036,11,2014,12,23,Nada
4765,81000,55182,1.059,58428,0.727,18,2014,12,24,Medio
4500,58500,58500,0.510,29824,2.000,13,2015,1,1,Medio
4500,76500,21635,1.030,22291,1.786,17,2015,1,2,Medio
4500,63000,17817,1.333,23756,0.500,14,2015,2,3,Mucho
4500,72000,20363,1.455,29618,0.886,16,2015,2,4,Medio
5029,85500,24180,3.455,83532,0.574,19,2015,3,5,Mucho
8250,49500,26909,2.000,53817,0.122,11,2015,3,6,Mucho
4500,45000,41773,0.526,21986,0.587,10,2015,4,7,Medio
5000,45000,15954,0.278,4432,2.175,10,2015,4,8,Nada
4500,36000,36000,0.205,7385,4.161,8,2015,5,9,Nada
4500,54000,54000,0.414,22345,3.750,12,2015,5,10,Medio
4500,27000,27000,0.300,8100,2.300,6,2015,6,11,Nada
4500,54000,54000,1.091,58909,1.962,12,2015,6,12,Nada
4500,27000,23773,0.750,17829,0.500,6,2015,7,13,Medio
5250,31500,8909,0.933,8315,1.375,7,2015,7,14,Medio
6750,13500,3818,0.353,1348,0.480,3,2015,8,15,Nada
4500,36000,10181,0.552,5617,2.438,8,2015,8,16,Nada
5000,45000,12727,0.909,11570,2.667,10,2015,9,17,Nada
4500,40500,11454,0.857,9818,0.857,9,2015,9,18,Medio
4500,22500,6363,0.400,2545,1.667,5,2015,10,19,Nada
4500,49500,13999,1.048,14666,1.250,11,2015,10,20,Mucho
4500,72000,20362,1.778,36200,1.320,16,2015,11,21,Medio
4875,58500,16545,3.714,61452,0.656,13,2015,11,22,Mucho
4500,36000,10181,1.000,10181,0.000,8,2015,12,23,Mucho
5850,58500,15090,0.703,10604,1.297,13,2015,12,24,Nada
4500,76500,15455,1.360,21019,1.853,17,2016,1,1,Medio
5029,85500,17274,1.520,26256,0.316,19,2016,1,2,Mucho
4821,67500,13637,0.769,10490,1.286,15,2016,2,3,Nada
5250,63000,12728,0.800,10183,1.059,14,2016,2,4,Nada
4500,36000,7273,0.640,4655,1.063,8,2016,3,5,Mucho
4500,108000,21820,4.800,104734,0.649,24,2016,3,6,Medio
4500,22500,4546,0.909,4132,0.130,5,2016,4,7,Mucho
5000,45000,9092,1.000,9092,0.730,10,2016,4,8,Mucho
4909,54000,10910,2.400,26184,0.846,12,2016,5,9,Mucho
4909,54000,10910,-24.000,-261840,-0.111,12,2016,5,10,Nada
3375,13500,2727,0.400,1091,0.000,3,2016,6,11,Medio
4500,45000,9091,0.833,7576,1.667,10,2016,6,12,Nada
4500,40500,8182,1.636,13388,1.080,9,2016,7,13,Medio
4800,72000,14546,1.333,19395,0.273,16,2016,7,14,Mucho
4500,22500,4546,0.256,1166,1.886,5,2016,8,15,Nada
4846,63000,12728,1.400,17820,1.700,14,2016,8,16,Nada
4500,49500,10000,4.400,44002,0.257,11,2016,9,17,Mucho
4500,45000,9091,1.538,13986,0.200,10,2016,9,18,Mucho
