KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
7226,224000,88039,1.280,112689,-3.000,32,2013,12,23,Mucho
7171,294000,118745,0.497,59021,4.385,42,2013,12,24,Mucho
7000,203000,81991,0.299,24513,4.148,29,2014,1,1,Nada
7152,329000,134655,0.441,59425,2.388,47,2014,1,2,Mucho
7275,371000,168636,0.507,85528,3.331,53,2014,2,3,Mucho
6767,203000,92273,0.457,42140,1.814,29,2014,2,4,Medio
7304,336000,152727,1.920,293236,1.140,48,2014,3,5,Medio
0,0,0,0.000,0,0.023,0,2014,3,6,Nada
7000,168000,62236,0.286,17782,0.000,24,2014,4,7,Nada
7233,217000,77782,0.203,15811,7.000,31,2014,4,8,Nada
7700,154000,55200,0.175,9638,7.473,22,2014,5,9,Nada
6500,91000,32618,0.120,3908,4.481,13,2014,5,10,Nada
7350,147000,52691,0.230,12093,4.636,21,2014,6,11,Nada
7000,147000,52691,0.296,15585,4.339,21,2014,6,12,Nada
7412,126000,45164,0.346,15634,3.327,18,2014,7,13,Nada
8647,147000,52691,0.646,34046,2.150,21,2014,7,14,Nada
7000,154000,55200,2.000,110400,1.100,22,2014,8,15,Mucho
7000,49000,19135,0.076,1448,0.000,7,2014,8,16,Nada
7000,154000,60140,0.126,7604,11.100,22,2014,9,17,Nada
7000,84000,32804,0.076,2507,9.588,12,2014,9,18,Nada
6650,133000,51939,0.134,6974,11.049,19,2014,10,19,Nada
6720,168000,65607,0.200,13121,7.472,24,2014,10,20,Nada
6696,154000,60140,0.227,13640,5.891,22,2014,11,21,Nada
7000,175000,68341,0.340,23245,3.969,25,2014,11,22,Nada
7000,126000,46735,0.122,5684,2.577,18,2014,12,23,Nada
6650,266000,95345,0.176,16774,10.846,38,2014,12,24,Medio
7000,189000,67745,0.147,9968,7.296,27,2015,1,1,Nada
6696,154000,55200,0.138,7638,6.145,22,2015,1,2,Nada
6750,189000,67745,0.201,13599,5.103,27,2015,2,3,Nada
7318,161000,57709,0.210,12122,4.776,23,2015,2,4,Nada
7241,210000,75273,0.194,14569,4.083,30,2015,3,5,Nada
6533,196000,70255,0.141,9935,7.950,28,2015,3,6,Nada
7000,175000,62727,0.146,9144,6.815,25,2015,4,7,Nada
7519,203000,72764,0.201,14603,5.747,29,2015,4,8,Nada
7000,196000,70255,0.240,16885,4.756,28,2015,5,9,Nada
7200,252000,90327,0.424,38256,3.768,36,2015,5,10,Mucho
7250,203000,72764,0.552,40193,2.161,29,2015,6,11,Medio
7000,203000,72941,0.202,14741,1.226,29,2015,6,12,Nada
7000,147000,56409,0.088,4967,7.947,21,2015,7,13,Nada
7163,308000,118190,0.214,25244,8.658,44,2015,7,14,Medio
7000,238000,91329,0.204,18594,5.872,34,2015,8,15,Nada
7000,224000,85956,0.255,21917,4.545,32,2015,8,16,Nada
6774,210000,80584,0.349,28111,2.755,30,2015,9,17,Nada
6774,210000,80584,0.170,13736,2.219,30,2015,9,18,Nada
7000,189000,72526,0.101,7307,9.163,27,2015,10,19,Nada
7241,210000,80584,0.139,11192,8.793,30,2015,10,20,Nada
7212,238000,91329,0.213,19407,6.103,34,2015,11,21,Nada
7241,210000,80584,0.234,18887,4.714,30,2015,11,22,Nada
7000,203000,77898,0.294,22934,3.606,29,2015,12,23,Nada
7000,238000,91329,0.507,46346,2.710,34,2015,12,24,Medio
7438,119000,45664,0.410,18706,1.613,17,2016,1,1,Nada
6650,133000,51037,0.132,6757,1.238,19,2016,1,2,Nada
7760,194000,81840,0.108,8829,10.886,26,2016,2,3,Nada
7500,232500,98770,0.146,14409,11.032,31,2016,2,4,Nada
7841,172500,73281,0.124,9086,7.776,23,2016,3,5,Nada
7734,247500,105143,0.210,22030,6.525,33,2016,3,6,Medio
7800,195000,82840,0.203,16827,4.862,26,2016,4,7,Nada
8077,210000,89212,0.277,24732,4.207,28,2016,4,8,Nada
7826,180000,72505,0.163,11838,3.000,24,2016,5,9,Nada
7697,292500,104945,0.208,21829,7.962,39,2016,5,10,Medio
7500,165000,59200,0.140,8296,5.538,22,2016,6,11,Nada
8534,247500,88800,0.237,21006,5.153,33,2016,6,12,Medio
8162,277500,99564,0.349,34753,4.245,37,2016,7,13,Medio
8017,232500,83418,0.488,40724,2.576,31,2016,7,14,Medio
7500,157500,56509,0.560,31645,1.426,21,2016,8,15,Nada
7500,195000,69964,1.857,129932,0.910,26,2016,8,16,Mucho
7500,15000,5382,-4.000,-21527,0.038,2,2016,9,17,Nada
7500,187500,67273,0.435,29249,-0.122,25,2016,9,18,Medio
