KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
19556,352000,95030,0.140,13279,6.282,64,2013,12,23,Nada
41779,2172500,586515,1.729,1013888,4.289,395,2013,12,24,Medio
44585,2095500,565727,0.640,361951,0.156,381,2014,1,1,Medio
34222,924000,249455,0.156,38948,4.143,168,2014,1,2,Nada
41755,2046000,552364,0.462,254937,3.153,372,2014,2,3,Medio
32120,803000,216788,0.267,57863,2.020,146,2014,2,4,Nada
29878,1105500,298455,0.538,160614,2.073,201,2014,3,5,Nada
31059,528000,142106,0.179,25404,1.139,96,2014,3,6,Nada
35962,467500,124775,0.112,13983,5.424,85,2014,4,7,Nada
22868,434500,115967,0.117,13542,5.623,79,2014,4,8,Nada
29333,704000,187897,0.233,43808,7.350,128,2014,5,9,Nada
26500,291500,77801,0.122,9490,4.736,53,2014,5,10,Nada
34500,379500,101288,0.185,18712,4.708,69,2014,6,11,Nada
24115,313500,83673,0.184,15360,4.068,57,2014,6,12,Nada
32771,786500,209916,0.301,63262,4.726,143,2014,7,13,Nada
27042,324500,60788,0.093,5626,7.439,59,2014,7,14,Nada
30171,1056000,197818,0.375,74182,7.042,192,2014,8,15,Nada
25740,643500,120545,0.378,45570,3.168,117,2014,8,16,Nada
30105,572000,107152,0.119,12794,1.655,104,2014,9,17,Nada
43761,1006500,188545,0.126,23837,11.179,183,2014,9,18,Nada
39947,759000,142182,0.107,15246,10.069,138,2014,10,19,Nada
41574,1413500,264788,0.236,62460,8.598,257,2014,10,20,Nada
42625,1023000,191636,0.214,41065,4.988,186,2014,11,21,Nada
26911,753500,141152,0.098,13847,4.002,137,2014,11,22,Nada
42625,682000,127758,0.062,7965,10.438,124,2014,12,23,Nada
46026,1749000,327636,0.177,57850,13.154,318,2014,12,24,Nada
39217,1804000,337939,0.222,74996,8.508,328,2015,1,1,Nada
43450,2172500,406970,0.354,143979,5.119,395,2015,1,2,Medio
41539,1578500,295697,0.370,109362,2.648,287,2015,2,3,Nada
25960,649000,121576,0.206,24993,1.880,118,2015,2,4,Nada
22759,660000,123636,0.264,32607,1.931,120,2015,3,5,Nada
24588,418000,78303,0.213,16670,2.257,76,2015,3,6,Nada
30395,577500,108182,0.394,42623,3.048,105,2015,4,7,Nada
22611,407000,76242,0.448,34194,2.133,74,2015,4,8,Nada
29857,627000,117455,1.932,226946,1.365,114,2015,5,9,Medio
44000,88000,16485,0.101,1659,0.020,16,2015,5,10,Nada
33000,330000,61818,0.210,12969,4.647,60,2015,6,11,Nada
44000,264000,49455,0.207,10232,4.042,48,2015,6,12,Nada
27042,324500,60788,0.331,20092,5.032,59,2015,7,13,Nada
46444,836000,156606,0.312,48879,2.677,152,2015,7,14,Nada
34242,1061500,198848,0.260,51618,9.556,193,2015,8,15,Nada
35200,528000,98909,0.155,15340,4.916,96,2015,8,16,Nada
28417,341000,63879,0.114,7267,3.918,62,2015,9,17,Nada
26125,209000,39152,0.077,3006,4.393,38,2015,9,18,Nada
48714,682000,127758,0.300,38266,7.286,124,2015,10,19,Nada
20075,401500,75212,0.231,17402,4.714,73,2015,10,20,Nada
27333,328000,55348,0.046,2547,3.562,61,2015,11,21,Nada
12083,145000,15379,0.013,204,27.581,29,2015,11,22,Nada
14500,145000,15379,0.016,245,36.718,29,2015,12,23,Nada
12500,225000,23864,0.034,818,41.546,45,2015,12,24,Nada
15833,570000,60455,0.233,14094,28.515,114,2016,1,1,Nada
37991,2051500,440722,0.972,428387,-0.016,382,2016,1,2,Mucho
54534,3217500,750733,1.176,882772,4.364,585,2016,2,3,Medio
45146,1083500,226499,0.467,105861,0.577,197,2016,2,4,Medio
36348,836000,156606,0.272,42583,1.637,152,2016,3,5,Nada
44000,660000,123636,0.282,34827,1.551,120,2016,3,6,Nada
45375,907500,170000,0.576,97906,2.360,165,2016,4,7,Nada
31036,434500,81394,0.480,39089,1.400,79,2016,4,8,Mucho
34833,522500,97879,0.244,23873,1.030,95,2016,5,9,Nada
45222,407000,76242,0.120,9144,5.788,74,2016,5,10,Nada
41105,781000,146303,0.279,40815,7.016,142,2016,6,11,Nada
30250,665500,124667,0.307,38237,4.225,121,2016,6,12,Nada
33724,1281500,240061,1.002,240577,3.125,233,2016,7,13,Medio
37776,1435500,268909,0.883,237514,0.690,261,2016,7,14,Mucho
33764,1215500,227697,0.603,137302,2.327,221,2016,8,15,Nada
36117,1083500,202970,0.420,85165,1.074,197,2016,8,16,Mucho
32843,1149500,215333,0.361,77795,3.018,209,2016,9,17,Nada
41735,1419000,265818,0.749,199074,2.268,258,2016,9,18,Medio
