KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
7000,161000,52271,-9.200,-480896,0.000,23,2013,12,23,Nada
7609,175000,56817,7.143,405834,-0.319,25,2013,12,24,Mucho
7000,119000,38635,1.360,52544,0.571,17,2014,1,1,Mucho
7000,182000,59089,2.167,128026,0.600,26,2014,1,2,Mucho
7814,336000,109087,3.429,374014,0.485,48,2014,2,3,Mucho
7424,245000,79543,1.321,105057,0.560,35,2014,2,4,Mucho
7467,336000,109088,1.811,197594,0.991,48,2014,3,5,Medio
9520,238000,77271,3.579,276549,0.389,34,2014,3,6,Mucho
7350,147000,47726,1.680,80180,0.051,21,2014,4,7,Mucho
6720,168000,54544,2.087,113830,0.670,24,2014,4,8,Medio
9250,148000,48726,-14.000,-682166,0.000,21,2014,5,9,Nada
9000,45000,14636,1.000,14636,-0.136,6,2014,5,10,Mucho
8152,187500,60983,1.786,108898,0.882,25,2014,6,11,Medio
9868,187500,60983,25.000,1524574,0.750,25,2014,6,12,Medio
8289,157500,51226,3.818,195589,-0.589,21,2014,7,13,Mucho
9167,247500,80498,1.886,151796,0.930,33,2014,7,14,Mucho
8571,240000,78059,5.333,416313,0.494,32,2014,8,15,Mucho
8289,157500,51226,42.000,2151482,-0.035,21,2014,8,16,Mucho
9000,90000,29272,1.091,31933,0.070,12,2014,9,17,Mucho
8625,172500,56105,1.150,64520,0.923,23,2014,9,18,Medio
9231,240000,78058,1.684,131467,1.071,32,2014,10,19,Mucho
8672,277500,90255,3.217,290386,0.806,37,2014,10,20,Mucho
8750,262500,85376,-2.800,-239053,0.163,35,2014,11,21,Nada
8571,180000,58544,-4.000,-234176,-0.865,24,2014,11,22,Nada
8750,315000,102452,4.667,478110,0.563,42,2014,12,23,Mucho
9107,255000,82937,4.857,402839,0.000,34,2014,12,24,Mucho
8000,120000,39029,0.889,34693,0.420,16,2015,1,1,Mucho
8438,202500,65862,1.317,86745,0.717,27,2015,1,2,Medio
7500,240000,78058,1.829,142735,0.740,32,2015,2,3,Mucho
8203,262500,85376,3.333,284588,0.640,35,2015,2,4,Mucho
8523,187500,60983,5.556,338794,0.160,25,2015,3,5,Mucho
7500,180000,58544,6.000,351262,0.130,24,2015,3,6,Mucho
8000,240000,78059,2.667,208156,0.143,32,2015,4,7,Mucho
7813,187500,60984,3.571,217799,0.741,25,2015,4,8,Medio
7500,165000,53665,2.200,118064,-0.222,22,2015,5,9,Mucho
7232,202500,65862,0.982,64664,0.987,27,2015,5,10,Medio
7895,150000,48787,0.714,34848,1.176,20,2015,6,11,Mucho
7500,120000,39029,0.471,18367,1.174,16,2015,6,12,Mucho
6923,90000,29272,0.343,10036,1.952,12,2015,7,13,Nada
7500,172500,56105,0.979,54911,1.813,23,2015,7,14,Medio
7500,202500,65862,1.149,75671,1.059,27,2015,8,15,Medio
8152,187500,60983,0.877,53494,1.403,25,2015,8,16,Medio
8333,150000,48786,1.176,57396,1.120,20,2015,9,17,Medio
7857,165000,53666,1.692,90819,0.250,22,2015,9,18,Mucho
7703,285000,83970,3.800,319087,0.896,38,2015,10,19,Mucho
7841,172500,47744,2.421,115590,0.000,23,2015,10,20,Mucho
7500,105000,29062,0.583,16953,0.687,14,2015,11,21,Mucho
7500,172500,47744,0.979,46728,1.160,23,2015,11,22,Medio
7500,172500,47744,1.243,59358,0.900,23,2015,12,23,Medio
7500,292500,80957,1.625,131556,0.950,39,2015,12,24,Mucho
7992,487500,134928,4.643,626454,1.024,65,2016,1,1,Medio
7647,390000,107943,4.333,467753,-0.024,52,2016,1,2,Mucho
7313,292500,80957,0.876,70951,0.481,39,2016,2,3,Mucho
7500,240000,66427,0.667,44284,1.231,32,2016,2,4,Nada
7500,127500,35289,0.708,24996,0.780,17,2016,3,5,Mucho
7500,195000,53971,2.167,116938,0.545,26,2016,3,6,Mucho
7500,60000,16606,2.000,33213,0.320,8,2016,4,7,Mucho
7500,105000,29061,7.000,203429,0.000,14,2016,4,8,Mucho
7500,142500,39441,1.027,40507,0.250,19,2016,5,9,Mucho
7500,157500,43592,0.737,32121,2.415,21,2016,5,10,Nada
7500,180000,49820,1.000,49820,1.333,24,2016,6,11,Medio
7500,180000,43910,1.091,47902,1.125,24,2016,6,12,Medio
7250,217500,48773,1.094,53374,0.870,29,2016,7,13,Medio
7500,262500,58864,1.628,95825,1.286,35,2016,7,14,Mucho
7174,165000,37000,2.750,101750,0.341,22,2016,8,15,Mucho
7500,105000,23545,1.000,23545,0.209,14,2016,8,16,Mucho
7500,157500,35318,1.024,36180,0.930,21,2016,9,17,Medio
7500,142500,31955,0.884,28239,1.000,19,2016,9,18,Medio
