KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
13000,117000,47455,0.581,27554,7.500,9,2013,12,23,Medio
13000,247000,100182,1.226,122804,1.941,19,2013,12,24,Medio
13000,91000,36909,0.452,16669,1.667,7,2014,1,1,Nada
14182,156000,63273,1.000,63273,0.943,12,2014,1,2,Mucho
13000,26000,10545,0.400,4218,1.026,2,2014,2,3,Mucho
13000,78000,31636,6.000,189818,-0.429,6,2014,2,4,Mucho
13000,52000,21091,0.400,8436,0.750,4,2014,3,5,Mucho
13000,52000,21091,0.286,6026,3.750,4,2014,3,6,Nada
13000,104000,42182,0.889,37495,2.786,8,2014,4,7,Nada
13000,65000,26364,0.526,13876,0.938,5,2014,4,8,Mucho
17333,52000,21091,0.333,7030,2.471,4,2014,5,9,Nada
13000,65000,26364,0.345,9091,1.765,5,2014,5,10,Nada
13000,78000,31636,0.375,11864,4.071,6,2014,6,11,Nada
13000,39000,15818,0.273,4314,2.600,3,2014,6,12,Nada
13000,39000,15818,0.400,6327,1.929,3,2014,7,13,Nada
13000,13000,5273,0.182,959,1.500,1,2014,7,14,Nada
13000,26000,10545,0.182,1917,2.143,2,2014,8,15,Nada
13000,39000,15818,0.194,3062,8.500,3,2014,8,16,Nada
13000,65000,26364,0.435,11462,7.000,5,2014,9,17,Nada
13000,13000,5273,0.118,620,2.700,1,2014,9,18,Nada
13000,65000,26364,0.400,10545,2.667,5,2014,10,19,Nada
13000,26000,10545,0.125,1318,4.636,2,2014,10,20,Nada
0,0,0,0.000,0,5.625,0,2014,11,21,Nada
13000,39000,15818,0.222,3515,6.429,3,2014,11,22,Nada
13000,78000,31636,0.667,21091,7.200,6,2014,12,23,Nada
10833,65000,26364,1.429,37662,2.000,5,2014,12,24,Medio
13000,13000,5273,0.133,703,0.214,1,2015,1,1,Nada
13000,52000,25636,0.333,8545,3.500,4,2015,1,2,Nada
13000,78000,38455,0.857,32961,3.000,6,2015,2,3,Medio
19500,39000,19227,0.316,6072,1.091,3,2015,2,4,Nada
13000,26000,12818,0.143,1831,3.462,2,2015,3,5,Nada
13000,39000,19227,0.261,5016,3.545,3,2015,3,6,Nada
13000,26000,12818,0.167,2136,3.750,2,2015,4,7,Nada
10400,52000,25636,0.211,5397,6.000,4,2015,4,8,Nada
13000,52000,25636,0.182,4661,8.000,4,2015,5,9,Nada
13000,78000,38455,0.353,13572,6.000,6,2015,5,10,Nada
13000,52000,25636,0.333,8545,3.000,4,2015,6,11,Nada
13000,26000,12818,0.222,2848,2.143,2,2015,6,12,Nada
16250,65000,32045,0.909,29132,2.000,5,2015,7,13,Medio
13000,26000,12818,1.000,12818,0.818,2,2015,7,14,Medio
13000,26000,12818,2.000,25636,0.333,2,2015,8,15,Mucho
13000,26000,10545,0.286,3013,0.333,2,2015,8,16,Nada
13000,26000,10545,0.167,1758,6.500,2,2015,9,17,Nada
0,0,0,0.000,0,5.500,0,2015,9,18,Nada
13000,52000,21091,0.444,9374,8.250,4,2015,10,19,Nada
13000,26000,10545,0.333,3515,3.500,2,2015,10,20,Nada
0,0,0,0.000,0,2.500,0,2015,11,21,Nada
13000,13000,5273,0.054,285,2.500,1,2015,11,22,Nada
9750,39000,15818,0.098,1556,32.000,3,2015,12,23,Nada
13000,130000,52727,0.417,21970,21.750,10,2015,12,24,Medio
13000,156000,63273,0.923,58406,4.071,12,2016,1,1,Nada
17333,52000,21091,0.800,16873,0.840,4,2016,1,2,Mucho
6500,13000,5273,0.400,2109,0.346,1,2016,2,3,Medio
13000,52000,20364,0.571,11636,0.353,4,2016,2,4,Medio
13000,39000,15273,0.273,4165,4.000,3,2016,3,5,Nada
0,0,0,0.000,0,3.750,0,2016,3,6,Nada
13000,39000,15273,0.261,3984,4.286,3,2016,4,7,Nada
13000,52000,20364,0.364,7405,6.500,4,2016,4,8,Nada
26000,26000,10182,0.133,1358,3.857,2,2016,5,9,Nada
13000,26000,10182,0.100,1018,7.000,2,2016,5,10,Nada
13000,117000,45818,0.621,28439,7.125,9,2016,6,11,Medio
13000,91000,35636,1.077,38378,2.308,7,2016,6,12,Medio
13000,13000,5091,0.057,291,0.500,1,2016,7,13,Nada
13000,26000,10182,0.065,657,5.647,2,2016,7,14,Nada
17333,104000,40727,0.308,12531,9.000,8,2016,8,15,Nada
13000,26000,10182,0.095,970,6.000,2,2016,8,16,Nada
13000,78000,30545,0.353,10781,5.000,6,2016,9,17,Nada
13000,26000,10182,0.154,1566,2.625,2,2016,9,18,Nada
