KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
729,12400,3114,0.428,1331,2.138,62,2013,12,23,Nada
747,11200,2812,0.651,1831,1.107,56,2013,12,24,Mucho
1400,4200,1055,0.778,820,0.716,21,2014,1,1,Mucho
0,0,0,0.000,0,-0.086,0,2014,1,2,Nada
0,0,0,0.000,0,-0.156,0,2014,2,3,Nada
0,0,0,0.000,0,-0.571,0,2014,2,4,Nada
0,0,0,0.000,0,1.000,0,2014,3,5,Nada
754,9800,2461,1.181,2905,1.000,49,2014,3,6,Medio
933,5600,1406,0.189,266,5.327,28,2014,4,7,Nada
933,8400,2109,0.223,471,8.143,42,2014,4,8,Nada
978,8800,2216,0.200,443,4.210,44,2014,5,9,Nada
909,10000,2520,0.202,508,7.184,50,2014,5,10,Nada
1209,26600,6703,0.850,5697,4.919,133,2014,6,11,Medio
1109,12200,3074,1.208,3714,1.189,61,2014,6,12,Medio
1600,1600,403,1.143,461,0.135,8,2014,7,13,Mucho
0,0,0,0.000,0,0.045,0,2014,7,14,Nada
1333,4000,1008,0.140,141,0.130,20,2014,8,15,Nada
1511,13600,3427,0.273,936,30.321,68,2014,8,16,Nada
960,4800,1210,0.118,143,7.330,24,2014,9,17,Nada
943,6600,1663,0.192,320,5.116,33,2014,9,18,Nada
1300,7800,1966,0.188,369,3.648,39,2014,10,19,Nada
6920,34600,8719,0.980,8546,8.219,173,2014,10,20,Medio
1417,17000,4284,0.694,2973,1.102,85,2014,11,21,Nada
1073,11800,2974,0.294,875,1.566,59,2014,11,22,Nada
1111,10000,2520,0.226,570,2.328,50,2014,12,23,Nada
1673,18400,4637,0.409,1896,3.031,92,2014,12,24,Medio
756,6800,1714,0.143,246,3.791,34,2015,1,1,Nada
888,14200,3578,0.274,979,3.750,71,2015,1,2,Nada
714,15000,3780,0.298,1127,4.553,75,2015,2,3,Nada
1071,15000,3780,0.450,1703,3.400,75,2015,2,4,Medio
925,14800,3730,0.804,3000,1.751,74,2015,3,5,Nada
976,16600,4181,0.938,3921,0.737,83,2015,3,6,Mucho
1300,13000,3270,0.714,2336,1.578,65,2015,4,7,Nada
825,6600,1660,0.759,1260,0.811,33,2015,4,8,Mucho
767,4600,1157,1.484,1717,0.448,23,2015,5,9,Mucho
800,800,201,2.000,403,0.099,4,2015,5,10,Mucho
0,0,0,0.000,0,0.000,0,2015,6,11,Nada
0,0,0,0.000,0,0.000,0,2015,6,12,Nada
0,0,0,0.000,0,0.000,0,2015,7,13,Nada
0,0,0,0.000,0,0.000,0,2015,7,14,Nada
0,0,0,0.000,0,0.000,0,2015,8,15,Nada
600,600,151,-2.000,-302,0.000,3,2015,8,16,Nada
1067,22400,2792,7.000,19543,-3.000,112,2015,9,17,Mucho
920,9200,861,3.833,3301,0.913,46,2015,9,18,Medio
0,0,0,0.000,0,-0.205,0,2015,10,19,Nada
900,1800,168,0.126,21,0.019,9,2015,10,20,Nada
738,9600,899,0.407,366,7.745,48,2015,11,21,Nada
708,9200,861,0.626,539,4.947,46,2015,11,22,Nada
760,3800,356,0.437,155,1.544,19,2015,12,23,Nada
760,3800,356,0.776,276,0.903,19,2015,12,24,Mucho
2767,16600,1554,1.551,2411,0.536,83,2016,1,1,Mucho
925,7400,693,0.249,173,2.281,37,2016,1,2,Nada
818,9000,842,0.247,208,4.424,45,2016,2,3,Nada
933,8400,786,0.302,238,2.909,42,2016,2,4,Nada
613,9200,861,0.492,424,2.855,46,2016,3,5,Nada
756,6800,637,0.654,416,1.556,34,2016,3,6,Nada
640,9600,899,0.558,502,0.861,48,2016,4,7,Mucho
1529,21400,2003,1.281,2567,3.211,107,2016,4,8,Nada
1500,3000,281,0.667,187,0.476,15,2016,5,9,Medio
500,1000,94,0.667,62,0.265,5,2016,5,10,Medio
1050,4200,393,0.151,59,0.000,21,2016,6,11,Nada
600,3000,281,0.055,16,20.415,15,2016,6,12,Nada
1060,10600,992,0.225,223,19.317,53,2016,7,13,Nada
1438,23000,2153,0.769,1656,6.978,115,2016,7,14,Mucho
1013,15200,1423,1.407,2002,1.508,76,2016,8,15,Nada
700,8400,786,0.600,472,0.197,42,2016,8,16,Medio
929,26000,2434,2.203,5363,1.597,130,2016,9,17,Medio
700,4200,393,0.359,141,-0.073,21,2016,9,18,Nada
