KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1554,43500,18882,0.637,12034,3.571,29,2013,12,23,Mucho
1676,28500,12371,0.369,4564,1.732,19,2013,12,24,Nada
1547,49500,21486,0.880,18908,2.657,33,2014,1,1,Medio
1500,22500,9766,0.330,3220,0.481,15,2014,1,2,Nada
1500,34500,14975,0.346,5179,3.493,23,2014,2,3,Medio
1500,13500,5860,0.178,1044,2.324,9,2014,2,4,Nada
1500,18000,7813,0.300,2344,2.936,12,2014,3,5,Nada
1500,21000,9115,0.267,2431,2.318,14,2014,3,6,Nada
1500,33000,14324,0.367,5252,6.086,22,2014,4,7,Nada
1500,43500,18882,0.841,15872,3.063,29,2014,4,8,Medio
1594,25500,11070,0.410,4535,0.923,17,2014,5,9,Nada
1500,9000,3910,0.100,391,2.779,6,2014,5,10,Nada
1364,15000,6516,0.192,1253,3.288,10,2014,6,11,Nada
1500,22500,9774,0.380,3712,4.273,15,2014,6,12,Nada
1125,4500,1955,0.098,192,3.097,3,2014,7,13,Nada
1500,30000,13032,0.513,6683,3.107,20,2014,7,14,Medio
1500,24000,10425,0.225,2349,3.868,16,2014,8,15,Nada
1500,22500,9774,0.175,1715,7.154,15,2014,8,16,Nada
1565,36000,15638,0.364,5687,4.588,24,2014,9,17,Medio
1500,15000,6516,0.204,1330,2.945,10,2014,9,18,Nada
1432,31500,13683,0.627,8578,2.694,21,2014,10,19,Medio
1579,30000,13032,0.870,11332,1.255,20,2014,10,20,Mucho
1417,25500,11077,0.493,5458,1.353,17,2014,11,21,Nada
1500,21000,9122,0.359,3275,2.379,14,2014,11,22,Nada
1500,22500,9774,0.612,5984,1.882,15,2014,12,23,Medio
1588,27000,11729,0.643,7540,1.109,18,2014,12,24,Nada
1385,18000,7819,0.190,1489,2.489,12,2015,1,1,Nada
1500,13500,5864,0.088,515,5.800,9,2015,1,2,Nada
1500,22500,9774,0.136,1327,9.077,15,2015,2,3,Nada
1286,9000,3910,0.060,235,8.583,6,2015,2,4,Nada
1393,19500,8471,0.144,1217,9.700,13,2015,3,5,Nada
1500,13500,5864,0.101,590,7.412,9,2015,3,6,Nada
1500,30000,13032,0.235,3066,10.179,20,2015,4,7,Nada
1500,37500,16290,0.400,6516,5.357,25,2015,4,8,Mucho
1500,27000,11729,0.439,5149,2.778,18,2015,5,9,Medio
1350,27000,11729,0.783,9179,1.524,18,2015,5,10,Medio
1500,10500,4561,0.667,3041,0.689,7,2015,6,11,Mucho
1375,16500,6619,0.957,6331,0.488,11,2015,6,12,Mucho
1500,18000,6173,1.200,7408,1.333,12,2015,7,13,Medio
1500,10500,3601,0.341,1230,0.400,7,2015,7,14,Nada
1500,10500,3601,0.187,672,3.700,7,2015,8,15,Nada
1750,21000,7202,0.452,3253,4.385,14,2015,8,16,Nada
1500,4500,1543,0.133,206,2.571,3,2015,9,17,Nada
1500,10500,3601,0.400,1440,2.625,7,2015,9,18,Nada
1500,12000,3658,0.400,1463,1.750,8,2015,10,19,Nada
1500,16500,4820,0.537,2586,4.333,11,2015,10,20,Nada
1500,21000,6135,0.500,3067,1.731,14,2015,11,21,Nada
1500,15000,4382,0.278,1217,3.727,10,2015,11,22,Nada
1500,10500,3067,0.187,573,2.657,7,2015,12,23,Nada
1658,31500,9202,0.393,3612,4.258,21,2015,12,24,Nada
1615,21000,6135,0.250,1534,4.974,14,2016,1,1,Nada
1400,21000,6135,0.333,2045,3.500,14,2016,1,2,Nada
2029,34500,10078,0.529,5329,2.143,23,2016,2,3,Mucho
1500,13500,3944,0.189,747,3.059,9,2016,2,4,Nada
1650,16500,4820,0.232,1116,2.804,11,2016,3,5,Nada
1500,19500,5696,0.286,1628,3.628,13,2016,3,6,Nada
1500,19500,5696,0.400,2279,3.545,13,2016,4,7,Nada
1607,22500,6573,0.526,3459,2.108,15,2016,4,8,Medio
1658,31500,9202,0.519,4771,2.268,21,2016,5,9,Medio
1650,16500,4820,0.247,1191,3.061,11,2016,5,10,Nada
1500,13500,3944,0.165,651,2.489,9,2016,6,11,Nada
1500,34500,10078,0.293,2953,5.122,23,2016,6,12,Medio
1500,40500,11831,0.367,4346,6.070,27,2016,7,13,Medio
1658,31500,9202,0.424,3904,3.051,21,2016,7,14,Medio
1500,31500,9202,0.737,6780,1.648,21,2016,8,15,Medio
1500,9000,2629,0.171,451,0.783,6,2016,8,16,Nada
1500,18000,5258,0.261,1372,3.250,12,2016,9,17,Nada
1440,36000,10516,0.500,5258,3.077,24,2016,9,18,Mucho
