KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.231,224000,29.438,21.333,1406748,0.182,64,2014,1,2,Medio
1.194,150500,29.438,0.424,18769,2.325,43,2014,1,4,Poco
1.152,133000,29.438,0.314,12296,2.426,38,2014,1,5,Poco
1.107,217000,29.438,0.564,36006,3.600,62,2014,2,6,Nada
1.077,147000,29.438,0.433,18737,1.846,42,2014,2,7,Poco
1.040,91000,29.438,0.233,6247,2.239,26,2014,2,8,Poco
1.238,91000,29.438,0.237,6361,2.700,26,2014,2,9,Poco
1.381,101500,29.438,0.331,9903,3.255,29,2014,3,10,Nada
1.045,80500,29.438,0.301,7125,2.704,23,2014,3,11,Poco
1.000,53500,35.373,0.192,3629,3.077,14,2014,3,12,Nada
1.150,92000,35.434,0.271,8821,3.000,23,2014,3,13,Poco
1.316,100000,28.977,0.272,7874,5.200,25,2014,3,14,Nada
1.000,92000,28.977,0.336,8951,3.871,23,2014,4,15,Nada
1.000,60000,37.021,0.233,5166,2.408,15,2014,4,16,Poco
1.000,44000,38.258,0.165,2785,3.429,11,2014,4,17,Nada
1.063,68000,38.258,0.252,6552,3.735,17,2014,4,18,Nada
1.222,88000,38.258,0.349,11757,5.163,22,2014,5,19,Nada
1.357,76000,38.258,0.447,12999,3.120,19,2014,5,20,Nada
1.000,32000,30.139,0.182,1754,1.707,8,2014,5,21,Poco
1.167,56000,28.979,0.292,4733,3.367,14,2014,5,22,Nada
1.000,36000,28.979,0.247,2572,3.000,9,2014,6,23,Poco
1.333,32000,28.979,0.176,1630,3.097,8,2014,6,24,Nada
1.000,48000,28.979,0.226,3149,5.710,12,2014,6,25,Nada
1.125,36000,28.979,0.214,2236,4.862,9,2014,6,26,Nada
1.278,92000,28.979,0.902,24047,3.828,23,2014,6,27,Nada
1.000,72000,28.979,2.571,53653,0.955,18,2014,7,28,Poco
1.133,68000,28.979,0.272,5360,3.804,17,2014,7,30,Nada
1.067,64000,28.979,0.348,6451,3.240,16,2014,7,31,Nada
1.056,76000,28.979,0.409,8999,2.375,19,2014,8,32,Poco
0.941,64000,28.979,0.340,6314,3.173,16,2014,8,33,Nada
1.095,92000,28.979,0.447,11907,2.294,23,2014,8,34,Poco
1.043,96000,28.979,0.462,12840,3.310,24,2014,8,35,Nada
1.000,36000,28.979,0.254,2645,1.905,9,2014,8,36,Poco
1.033,124000,28.979,0.681,24483,1.661,31,2014,9,37,Poco
1.200,72000,28.979,0.353,7364,2.813,18,2014,9,38,Poco
1.267,76000,28.979,0.247,5435,2.172,19,2014,9,39,Poco
1.200,168000,28.979,0.462,22470,4.941,42,2014,9,40,Nada
1.150,184000,28.979,0.979,52187,2.658,46,2014,10,41,Poco
1.000,92000,28.979,1.840,49056,0.673,23,2014,10,42,Poco
1.125,36000,28.979,18.000,187784,0.027,9,2014,10,43,Medio
1.135,168000,28.979,0.737,35873,3.545,42,2014,11,45,Nada
1.176,240000,28.979,3.333,231833,1.271,60,2014,11,46,Poco
1.120,224000,28.979,0.767,49797,0.783,56,2014,11,48,Medio
1.115,116000,28.979,0.320,10772,1.842,29,2014,11,49,Poco
1.057,224000,28.979,0.602,39088,1.629,56,2014,12,50,Poco
1.029,140000,28.979,0.378,15351,2.340,35,2014,12,51,Poco
1.083,104000,28.979,0.213,6423,1.875,26,2014,12,52,Poco
1.000,40000,28.979,0.061,707,4.333,10,2014,12,53,Nada
1.000,80000,28.979,0.134,3112,6.718,20,2015,1,1,Nada
1.111,120000,28.979,0.242,8413,7.446,30,2015,1,2,Nada
1.132,172000,28.979,0.420,20910,5.450,43,2015,1,3,Nada
1.136,200000,28.979,0.704,40815,3.097,50,2015,1,4,Nada
1.225,196000,28.979,2.130,121005,1.122,49,2015,1,5,Poco
1.163,228000,28.979,0.870,57498,1.887,57,2015,2,7,Poco
1.143,160000,28.979,0.656,30404,0.684,40,2015,2,8,Medio
1.071,120000,28.979,0.423,14694,1.732,30,2015,2,9,Poco
1.033,124000,28.979,0.440,15801,1.323,31,2015,3,10,Poco
1.212,160000,28.979,0.615,28533,2.525,40,2015,3,11,Poco
1.217,112000,28.979,0.903,29316,1.337,28,2015,3,12,Poco
1.188,76000,28.979,0.362,7971,0.515,19,2015,3,13,Medio
1.118,76000,28.979,0.242,5331,3.034,19,2015,3,14,Nada
1.000,36000,28.979,0.140,1456,3.136,9,2015,4,15,Nada
1.125,36000,28.979,0.162,1692,3.830,9,2015,4,16,Nada
1.188,76000,28.979,0.458,10083,4.135,19,2015,4,17,Nada
1.200,48000,28.979,0.214,2981,2.595,12,2015,4,18,Poco
1.000,32000,28.979,0.105,976,6.000,8,2015,5,19,Nada
1.083,52000,28.979,0.198,2991,5.538,13,2015,5,20,Nada
1.000,48000,28.979,0.226,3149,5.364,12,2015,5,21,Nada
1.000,28000,28.979,0.120,971,4.273,7,2015,5,22,Nada
0.947,72000,28.979,0.295,6157,6.563,18,2015,5,23,Nada
1.000,72000,28.979,0.419,8734,4.216,18,2015,6,24,Nada
1.111,80000,28.979,0.370,8586,2.372,20,2015,6,25,Poco
1.105,84000,28.979,0.331,8050,3.964,21,2015,6,26,Nada
1.000,68000,28.979,0.382,7528,2.695,17,2015,6,27,Poco
1.040,104000,28.979,0.553,16672,1.862,26,2015,7,28,Poco
1.077,112000,28.979,0.636,20654,2.719,28,2015,7,29,Poco
1.071,120000,28.979,0.769,26750,1.268,30,2015,7,30,Poco
1.381,116000,28.979,0.866,29100,1.714,29,2015,7,31,Poco
1.690,196000,28.979,5.158,292964,0.655,49,2015,8,32,Medio
1.111,80000,28.979,0.198,4591,3.364,20,2015,8,34,Nada
1.211,92000,28.979,0.289,7713,3.033,23,2015,8,35,Nada
1.000,56000,28.979,0.165,2673,3.188,14,2015,8,36,Nada
1.000,44000,28.979,0.114,1453,5.368,11,2015,9,37,Nada
1.286,72000,28.979,0.220,4580,5.688,18,2015,9,38,Nada
1.409,124000,28.979,0.539,19373,5.093,31,2015,9,39,Nada
1.000,36000,28.979,0.133,1391,2.100,9,2015,9,40,Poco
1.053,80000,28.979,0.241,5586,4.810,20,2015,10,41,Nada
1.200,48000,28.979,0.126,1748,3.650,12,2015,10,42,Nada
1.000,52000,28.979,0.117,1757,8.634,13,2015,10,43,Nada
1.000,56000,28.979,0.143,2318,7.000,14,2015,10,44,Nada
1.000,88000,28.979,0.275,7013,7.000,22,2015,11,45,Nada
1.059,72000,28.979,0.200,4173,4.224,18,2015,11,46,Nada
1.222,88000,28.979,0.220,5610,6.167,22,2015,11,47,Nada
1.000,84000,28.979,0.225,5467,4.306,21,2015,11,48,Nada
1.143,64000,28.979,0.178,3297,4.820,16,2015,11,49,Nada
1.043,96000,28.979,0.343,9538,4.169,24,2015,12,50,Nada
1.071,60000,28.979,0.219,3807,2.852,15,2015,12,51,Poco
1.000,96000,28.979,0.358,9965,4.309,24,2015,12,52,Nada
1.000,108000,28.979,0.651,20362,2.619,27,2015,12,53,Poco
1.313,252000,28.979,4.500,328624,1.273,63,2016,1,53,Poco
1.200,264000,28.979,0.841,64322,1.073,66,2016,1,2,Poco
1.214,340000,28.979,0.705,69502,1.626,85,2016,1,3,Poco
1.986,556000,28.979,1.108,178456,1.953,139,2016,1,4,Medio
1.094,140000,28.979,0.366,14869,1.169,35,2016,1,5,Poco
1.145,316000,28.979,0.802,73445,0.903,79,2016,2,6,Medio
1.050,84000,28.979,0.194,4711,1.411,21,2016,2,7,Poco
1.121,148000,28.979,0.336,14426,2.178,37,2016,2,8,Poco
1.083,104000,28.979,0.239,7189,2.672,26,2016,2,9,Poco
1.857,156000,28.979,0.321,14511,3.429,39,2016,3,10,Nada
1.125,72000,28.979,0.130,2722,4.324,18,2016,3,11,Nada
1.154,60000,28.979,0.123,2147,4.663,15,2016,3,12,Nada
1.645,204000,28.979,0.548,32419,4.750,51,2016,3,13,Nada
1.190,100000,28.979,0.279,8095,2.571,25,2016,4,14,Poco
1.000,68000,28.979,0.173,3401,3.527,17,2016,4,15,Nada
1.209,208000,28.979,0.477,28756,2.903,52,2016,4,16,Poco
1.161,144000,28.979,0.327,13657,4.085,36,2016,4,17,Nada
1.292,124000,28.979,0.405,14561,2.629,31,2016,5,18,Poco
1.217,112000,28.979,0.304,9878,1.538,28,2016,5,19,Poco
1.219,156000,28.979,0.382,17285,3.884,39,2016,5,20,Nada
1.167,56000,28.979,0.125,2029,2.480,14,2016,5,21,Poco
1.000,36000,28.978,0.065,678,5.296,9,2016,5,22,Nada
1.267,76000,28.978,0.153,3361,6.484,19,2016,6,23,Nada
1.200,72000,28.978,0.169,3526,8.214,18,2016,6,24,Nada
1.100,44000,28.978,0.119,1516,6.391,11,2016,6,25,Nada
1.071,60000,28.978,0.189,3281,5.438,15,2016,6,26,Nada
1.188,152000,28.978,0.717,31581,4.909,38,2016,7,27,Nada
1.176,160000,28.978,0.708,32825,1.594,40,2016,7,28,Poco
1.360,136000,28.979,0.548,21613,2.548,34,2016,7,29,Poco
1.135,236000,28.979,0.975,66695,1.205,59,2016,7,30,Poco
1.120,224000,28.979,1.167,75732,1.714,56,2016,7,31,Poco
1.146,188000,28.979,1.106,60249,0.403,47,2016,8,32,Medio
1.219,156000,28.978,0.595,26917,1.204,39,2016,8,33,Poco
1.174,108000,28.975,0.514,16094,1.394,27,2016,8,34,Poco
1.733,104000,28.975,0.565,17032,1.035,26,2016,8,35,Poco
1.133,68000,28.975,0.382,7527,1.728,17,2016,9,36,Poco
1.103,128000,28.975,1.600,59341,1.543,32,2016,9,37,Poco
1.083,52000,28.975,0.743,11193,0.160,13,2016,9,38,Medio
1.233,148000,28.975,0.841,36061,1.500,37,2016,9,39,Poco
