KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.250,90000,29.966,10.000,269697,0.226,20,2013,12,49,Medio
1.290,180000,35.357,0.597,37996,0.833,40,2013,12,51,Mucho
1.171,216000,36.501,0.505,39836,4.636,48,2013,12,52,Poco
2.050,184500,36.501,0.812,54675,2.029,41,2013,12,53,Medio
1.188,85500,36.501,0.927,28924,0.698,19,2014,1,1,Medio
1.100,49500,36.501,2.000,36136,0.306,11,2014,1,2,Medio
1.111,45000,38.088,0.112,1926,0.000,10,2014,1,3,Medio
2.158,184500,40.236,0.260,19325,13.350,41,2014,1,4,Nada
1.067,72000,40.236,0.124,3593,6.629,16,2014,1,5,Nada
1.406,202500,40.236,0.457,37223,5.418,45,2014,2,6,Poco
1.172,153000,40.236,0.576,35476,2.235,34,2014,2,7,Poco
1.133,76500,40.236,0.507,15620,1.326,17,2014,2,8,Poco
1.375,99000,40.657,0.355,14282,0.781,22,2014,2,9,Medio
1.222,99000,41.077,0.250,10167,4.068,22,2014,3,10,Nada
1.250,135000,41.077,0.484,26833,3.787,30,2014,3,11,Nada
1.750,63000,41.077,0.350,9058,1.905,14,2014,3,12,Poco
2.100,94500,40.019,0.506,19137,1.500,21,2014,3,13,Poco
1.100,49500,29.967,0.247,3667,2.308,11,2014,3,14,Poco
1.267,85500,29.967,0.644,16502,2.543,19,2014,4,15,Poco
1.250,45000,29.967,0.256,3458,1.176,10,2014,4,16,Poco
1.400,94500,29.967,0.442,12520,4.350,21,2014,4,17,Nada
1.045,103500,29.967,0.465,14411,2.220,23,2014,4,18,Poco
1.105,94500,29.967,0.408,11547,3.444,21,2014,5,19,Nada
1.045,103500,29.967,0.780,24182,1.892,23,2014,5,20,Poco
1.125,40500,29.967,0.353,4283,0.806,9,2014,5,21,Medio
1.364,67500,29.966,0.400,8091,1.868,15,2014,5,22,Poco
1.125,81000,29.966,0.545,13240,2.681,18,2014,6,23,Poco
1.389,112500,29.966,1.087,36644,1.714,25,2014,6,24,Poco
1.200,54000,29.966,0.750,12136,1.138,12,2014,6,25,Poco
1.286,40500,29.966,1.800,21845,0.545,9,2014,6,26,Poco
1.077,63000,29.966,2.800,52861,0.000,14,2014,6,27,Medio
1.091,54000,29.966,2.400,38836,0.857,12,2014,7,28,Medio
1.143,36000,29.966,0.364,3923,1.313,8,2014,7,30,Poco
1.133,76500,29.966,0.791,18126,3.462,17,2014,7,31,Nada
1.100,49500,29.966,0.564,8368,1.258,11,2014,8,32,Poco
1.188,85500,29.966,1.152,29503,2.167,19,2014,8,33,Poco
1.200,54000,29.967,0.480,7767,0.447,12,2014,8,34,Medio
1.100,99000,29.967,0.688,20396,3.071,22,2014,8,35,Nada
1.462,85500,29.967,1.652,42331,1.189,19,2014,8,36,Poco
1.125,40500,29.967,0.419,5080,0.113,9,2014,9,37,Medio
1.200,108000,29.967,0.828,26784,2.460,24,2014,9,38,Poco
1.091,54000,29.967,0.407,6583,0.981,12,2014,9,39,Medio
1.471,112500,29.967,0.847,28570,2.800,25,2014,9,40,Poco
1.214,76500,29.967,0.531,12179,0.836,17,2014,10,41,Medio
1.280,144000,29.967,1.032,44544,2.611,32,2014,10,42,Poco
1.000,58500,29.967,1.529,26811,0.608,13,2014,10,43,Medio
1.273,63000,29.967,0.737,13911,0.097,14,2014,10,44,Medio
1.000,49500,29.967,0.361,5350,1.831,11,2014,11,45,Poco
1.000,45000,29.967,0.500,6743,1.974,10,2014,11,46,Poco
1.200,54000,29.967,0.800,12946,1.286,12,2014,11,47,Poco
1.167,63000,29.966,1.750,33038,1.364,14,2014,11,48,Poco
1.000,22500,29.966,10.000,67424,0.083,5,2014,11,49,Medio
1.214,76500,29.967,2.267,51962,0.938,17,2014,12,51,Medio
1.000,27000,29.967,0.113,916,1.600,6,2014,12,53,Poco
1.125,40500,29.967,0.129,1572,6.000,9,2015,1,1,Nada
1.474,126000,29.967,0.549,20730,6.724,28,2015,1,2,Nada
1.810,171000,29.967,0.905,46363,2.581,38,2015,1,3,Poco
1.350,121500,29.967,0.806,29345,1.880,27,2015,1,4,Poco
1.280,144000,29.967,1.185,51143,0.645,32,2015,1,5,Medio
1.474,126000,29.967,0.636,24028,1.052,28,2015,2,6,Poco
1.077,63000,29.967,0.295,5564,1.862,14,2015,2,7,Poco
1.750,126000,29.967,1.037,39157,1.662,28,2015,2,8,Poco
1.083,58500,29.967,2.000,35061,0.557,13,2015,2,9,Medio
1.333,36000,29.967,0.400,4315,0.000,8,2015,3,10,Medio
1.417,153000,29.967,1.478,67777,2.449,34,2015,3,11,Poco
1.063,76500,29.967,5.667,129906,0.327,17,2015,3,12,Medio
1.235,94500,29.967,0.483,13671,1.552,21,2015,3,14,Poco
1.250,67500,29.967,0.300,6068,3.800,15,2015,4,15,Nada
1.571,49500,29.967,0.222,3296,3.000,11,2015,4,16,Poco
1.222,49500,29.967,0.218,3231,3.574,11,2015,4,17,Nada
1.000,90000,29.967,0.571,15412,3.649,20,2015,4,18,Nada
1.143,72000,29.967,0.941,20307,1.786,16,2015,5,19,Poco
1.000,40500,29.966,0.720,8738,0.574,9,2015,5,20,Medio
1.250,67500,29.966,1.765,35695,1.067,15,2015,5,21,Poco
1.500,27000,29.966,0.600,4855,0.075,6,2015,5,22,Medio
1.111,45000,29.966,0.714,9632,1.900,10,2015,5,23,Poco
1.000,36000,29.966,1.600,17261,0.871,8,2015,6,24,Poco
1.000,40500,29.967,0.621,7533,0.125,9,2015,6,25,Medio
1.222,49500,29.967,0.489,7252,3.111,11,2015,6,26,Nada
1.875,67500,29.966,0.698,14112,1.821,15,2015,6,27,Poco
1.462,85500,29.966,0.667,17081,2.229,19,2015,7,28,Poco
1.125,81000,29.966,0.818,19860,2.067,18,2015,7,29,Poco
1.455,72000,29.967,0.552,11904,0.750,16,2015,7,30,Medio
