KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.000,9200,29.296,0.087,234,1.513,1,2013,12,49,Poco
0.000,0,0.000,0.000,0,1.513,0,2013,12,50,Nada
1.000,18400,29.296,0.200,1078,1.513,2,2013,12,51,Poco
1.000,18400,29.296,0.250,1348,1.513,2,2013,12,52,Poco
0.000,0,0.000,0.000,0,5.250,0,2013,12,53,Nada
1.000,36800,29.296,0.800,8625,5.250,4,2014,1,1,Nada
1.000,55200,29.296,1.000,16171,1.500,6,2014,1,2,Medio
1.000,9200,29.296,0.118,317,2.700,1,2014,1,3,Poco
1.200,55200,29.296,0.545,8821,2.182,6,2014,1,4,Medio
1.000,18400,29.296,0.154,829,3.231,2,2014,1,5,Nada
1.000,18400,29.296,0.182,980,4.000,2,2014,2,6,Nada
1.000,46000,29.296,0.667,8984,3.000,5,2014,2,7,Poco
1.000,9200,29.296,0.095,257,1.667,1,2014,2,8,Poco
1.333,36800,29.296,0.286,3080,6.000,4,2014,2,9,Nada
1.000,18400,29.296,0.182,980,3.600,2,2014,3,10,Nada
1.000,18400,29.296,0.222,1198,4.286,2,2014,3,11,Nada
0.000,0,0.000,0.000,0,3.000,0,2014,3,12,Nada
1.000,9200,29.296,0.051,138,6.000,1,2014,3,13,Nada
1.000,18400,29.296,0.067,359,1.513,2,2014,3,14,Poco
1.000,18400,29.296,0.071,385,1.513,2,2014,4,15,Poco
1.000,9200,29.296,0.038,102,16.200,1,2014,4,16,Nada
1.500,27600,29.296,0.122,990,15.600,3,2014,4,17,Nada
1.000,18400,29.296,0.091,490,11.500,2,2014,4,18,Nada
1.000,27600,29.296,0.154,1244,10.500,3,2014,5,19,Nada
1.000,9200,29.296,0.057,154,6.750,1,2014,5,20,Nada
1.000,9200,29.296,0.061,163,8.500,1,2014,5,21,Nada
1.000,9200,29.296,0.065,174,9.600,1,2014,5,22,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,6,23,Nada
1.000,9200,29.296,0.069,186,1.513,1,2014,6,24,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,6,25,Nada
1.000,9200,29.296,0.074,200,1.513,1,2014,6,26,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,6,27,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,7,28,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,7,29,Nada
1.000,9200,29.296,0.080,216,1.513,1,2014,7,30,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,7,31,Nada
1.000,9200,29.296,0.087,234,1.513,1,2014,8,32,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,8,33,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,8,34,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,8,35,Nada
