KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.000,40000,22.500,0.909,8182,2.000,5,2013,12,51,Poco
1.000,24000,22.500,2.000,10800,0.600,3,2013,12,52,Medio
1.333,32000,22.500,1.000,7200,0.000,4,2013,12,53,Medio
1.000,16000,22.500,0.057,206,12.000,2,2014,1,3,Nada
1.250,41000,24.390,0.159,1587,14.571,5,2014,1,4,Nada
1.750,59500,27.059,0.275,4420,8.700,7,2014,1,5,Nada
1.000,17000,27.059,0.095,438,4.714,2,2014,2,6,Nada
3.500,119000,27.059,1.077,34677,4.286,14,2014,2,7,Nada
1.500,25500,23.636,0.154,927,0.783,3,2014,2,8,Medio
1.000,17000,21.925,0.063,233,5.211,2,2014,2,9,Nada
1.000,17000,21.925,0.067,248,4.895,2,2014,3,10,Nada
1.000,25500,21.925,0.109,610,12.429,3,2014,3,11,Nada
0.000,0,0.000,0.000,0,11.143,0,2014,3,12,Nada
1.000,25500,21.925,0.067,377,27.600,3,2014,3,13,Nada
1.000,25500,21.925,0.072,404,21.500,3,2014,3,14,Nada
1.000,17000,21.925,0.051,191,20.000,2,2014,4,15,Nada
1.000,34000,21.925,0.111,828,14.250,4,2014,4,16,Nada
1.333,34000,21.925,0.125,932,11.333,4,2014,4,17,Nada
1.000,51000,21.925,0.222,2485,9.000,6,2014,4,18,Nada
1.000,51000,21.925,0.167,1864,5.143,6,2014,5,19,Nada
0.000,0,0.000,0.000,0,9.000,0,2014,5,20,Nada
1.000,51000,21.925,0.133,1491,12.000,6,2014,5,21,Nada
1.125,76500,21.925,0.240,4025,10.500,9,2014,5,22,Nada
1.000,17000,21.925,0.063,233,6.600,2,2014,6,23,Nada
1.000,17000,21.925,0.067,248,5.471,2,2014,6,24,Nada
1.000,8500,21.925,0.035,65,6.692,1,2014,6,25,Nada
1.000,42500,21.925,0.196,1827,16.800,5,2014,6,26,Nada
1.250,42500,21.925,0.244,2273,8.625,5,2014,6,27,Nada
10.000,85000,21.925,0.769,14336,4.909,10,2014,7,28,Nada
1.000,42500,21.925,0.909,8471,1.200,5,2014,7,29,Poco
1.000,25500,21.925,0.261,1458,0.450,3,2014,7,30,Medio
1.000,17000,21.925,0.083,311,3.333,2,2014,7,31,Nada
1.000,42500,21.925,0.196,1827,8.400,5,2014,8,32,Nada
1.000,17500,24.156,0.091,384,6.900,2,2014,8,33,Nada
1.000,36000,26.263,0.211,1990,7.000,4,2014,8,34,Nada
1.000,27000,26.263,0.194,1372,4.636,3,2014,8,35,Nada
1.000,27000,23.367,0.133,841,4.667,3,2014,8,36,Nada
1.000,9000,21.919,0.033,65,9.300,1,2014,9,37,Nada
1.000,18000,21.919,0.069,272,12.857,2,2014,9,38,Nada
