KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
4.239,487500,28.788,0.125,17571,8.847,195,2013,12,49,Poco
4.361,665000,28.788,0.199,38031,6.947,266,2013,12,50,Poco
4.391,505000,28.788,0.342,49690,5.162,202,2013,12,51,Poco
3.783,435000,28.788,2.417,302633,0.536,174,2013,12,53,Medio
3.857,607500,28.788,0.107,18635,1.275,243,2014,1,3,Medio
3.558,765000,28.788,0.099,21880,22.387,306,2014,1,4,Nada
3.598,782500,28.788,0.168,37816,6.763,313,2014,1,5,Poco
3.415,700000,28.788,0.095,19179,6.654,280,2014,2,6,Poco
3.267,702500,28.788,0.054,10842,13.255,281,2014,2,7,Nada
3.589,807500,28.788,0.060,14010,22.349,323,2014,2,8,Nada
3.528,635000,28.788,0.059,10746,14.281,254,2014,2,9,Nada
3.943,690000,28.788,0.078,15409,15.503,276,2014,3,10,Nada
4.027,755000,28.788,0.157,34205,9.433,302,2014,3,11,Poco
2.750,275000,28.788,0.053,4165,4.168,110,2014,3,12,Nada
3.130,360000,28.788,0.056,5807,13.195,144,2014,3,13,Nada
4.162,770000,28.788,0.151,33566,11.406,308,2014,3,14,Nada
3.917,587500,28.788,0.160,27028,10.431,235,2014,4,15,Nada
3.245,397500,28.788,0.073,8348,4.310,159,2014,4,16,Nada
3.509,465000,28.788,0.061,8226,14.410,186,2014,4,17,Nada
3.553,337500,28.788,0.047,4585,13.872,135,2014,4,18,Nada
3.103,302500,28.788,0.044,3814,18.994,121,2014,5,19,Nada
3.057,267500,28.788,0.055,4209,16.873,107,2014,5,20,Nada
2.471,105000,28.788,0.034,1034,11.810,42,2014,5,21,Nada
2.947,140000,28.788,0.064,2568,11.411,56,2014,5,22,Nada
2.759,200000,28.788,0.160,9231,10.698,80,2014,6,23,Nada
3.053,145000,30.982,0.091,4071,4.500,58,2014,6,24,Nada
3.316,157500,37.879,0.043,2561,15.665,63,2014,6,25,Nada
2.800,140000,37.879,0.033,1752,28.687,56,2014,6,26,Nada
3.857,67500,37.879,0.024,607,24.881,27,2014,6,27,Nada
3.125,62500,37.879,0.040,948,16.541,25,2014,7,28,Nada
3.409,187500,37.879,0.084,5968,12.333,75,2014,7,29,Nada
3.167,95000,37.879,0.034,1223,31.677,38,2014,7,30,Nada
3.318,182500,37.879,0.035,2416,19.457,73,2014,7,31,Nada
2.833,127500,37.879,0.018,872,52.935,51,2014,8,32,Nada
2.571,135000,37.879,0.029,1461,43.833,54,2014,8,33,Nada
3.929,137500,37.879,0.028,1438,23.815,55,2014,8,34,Nada
2.889,65000,37.879,0.012,297,48.188,26,2014,8,35,Nada
2.632,125000,37.879,0.018,854,38.667,50,2014,8,36,Nada
