KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.000,48000,36.362,1.000,17454,2.000,12,2013,12,51,Poco
1.091,48000,36.362,2.000,34907,1.286,12,2013,12,52,Poco
1.000,32000,36.362,1.000,11636,0.000,8,2013,12,53,Medio
1.080,108000,36.364,1.000,39274,3.968,27,2014,1,2,Poco
1.167,56000,36.365,0.778,15839,0.848,14,2014,1,3,Medio
0.929,52000,36.365,0.456,8625,1.327,13,2014,1,4,Poco
1.125,36000,36.365,0.305,3994,1.889,9,2014,1,5,Poco
1.000,64000,36.365,0.941,21904,2.083,16,2014,2,6,Poco
1.083,52000,36.364,0.634,11991,0.711,13,2014,2,7,Medio
1.000,60000,36.364,0.612,13358,2.526,15,2014,2,8,Poco
1.000,56000,36.364,0.500,10182,1.159,14,2014,2,9,Poco
1.000,64000,36.364,0.516,12012,2.786,16,2014,3,10,Poco
1.000,32000,36.365,0.262,3052,1.533,8,2014,3,11,Poco
1.333,16000,36.365,0.111,646,3.000,4,2014,3,12,Poco
1.071,60000,36.365,0.625,13637,3.643,15,2014,3,13,Nada
1.000,64000,36.365,2.286,53196,1.556,16,2014,3,14,Poco
1.000,24000,36.365,0.286,2494,0.878,6,2014,4,16,Medio
1.000,24000,36.365,0.222,1939,2.813,6,2014,4,17,Poco
1.000,44000,36.365,0.595,9514,3.273,11,2014,4,18,Nada
1.100,44000,36.365,1.467,23467,1.696,11,2014,5,19,Poco
1.000,32000,36.365,8.000,93093,0.214,8,2014,5,20,Medio
1.000,24000,36.365,0.600,5236,1.625,6,2014,5,22,Poco
1.000,40000,36.365,2.857,41560,1.105,10,2014,6,23,Poco
1.000,44000,36.364,0.400,6400,6.188,11,2014,6,25,Nada
1.000,32000,36.364,0.390,4541,3.143,8,2014,6,26,Nada
1.000,28000,36.364,0.452,4598,3.000,7,2014,6,27,Poco
1.000,24000,36.364,0.667,5818,1.385,6,2014,7,28,Poco
1.000,24000,36.363,0.500,4364,0.857,6,2014,7,29,Medio
1.167,28000,36.362,0.298,3033,2.842,7,2014,7,30,Poco
1.000,16000,36.362,0.148,862,4.579,4,2014,7,31,Nada
1.000,32000,36.362,0.296,3448,4.412,8,2014,8,32,Nada
1.250,60000,36.362,0.698,15221,4.579,15,2014,8,33,Nada
1.000,20000,36.362,0.213,1547,1.556,5,2014,8,34,Poco
1.111,40000,36.363,0.357,5195,3.536,10,2014,8,35,Nada
1.000,20000,36.363,0.244,1774,2.300,5,2014,8,36,Poco
1.000,32000,36.362,0.400,4654,2.700,8,2014,9,37,Poco
1.000,36000,36.362,0.514,6732,2.870,9,2014,9,38,Poco
1.000,52000,36.362,1.083,20484,1.773,13,2014,9,39,Poco
0.833,20000,36.362,0.588,4278,1.100,5,2014,9,40,Nada
1.000,28000,36.362,0.824,8385,0.667,7,2014,10,41,Medio
1.100,44000,36.362,2.000,31998,1.320,11,2014,10,42,Poco
1.000,8000,36.362,1.000,2909,0.000,2,2014,10,43,Medio
1.091,48000,36.363,1.200,20945,2.526,12,2014,11,45,Poco
1.000,28000,36.363,3.500,35635,0.600,7,2014,11,46,Medio
1.100,44000,36.363,0.349,5587,2.111,11,2014,11,48,Poco
1.000,36000,36.364,0.228,2983,5.077,9,2014,11,49,Nada
1.000,36000,36.364,0.295,3863,3.750,9,2014,12,50,Nada
1.176,80000,36.364,1.250,36364,2.690,20,2014,12,51,Poco
1.000,36000,36.364,0.462,6042,0.474,9,2014,12,52,Medio
1.400,28000,36.364,0.237,2416,2.605,7,2014,12,53,Poco
1.182,52000,36.364,0.667,12606,2.167,13,2015,1,1,Poco
1.000,28000,36.364,0.737,7503,1.345,7,2015,1,2,Poco
1.000,24000,36.364,0.400,3491,0.667,6,2015,1,3,Medio
1.000,20000,36.365,0.233,1691,2.769,5,2015,1,4,Poco
1.200,48000,36.365,0.923,16112,3.167,12,2015,1,5,Nada
1.091,48000,36.364,0.632,11024,0.913,12,2015,2,6,Medio
1.000,60000,36.364,0.588,12834,3.207,15,2015,2,7,Nada
1.059,72000,33.334,0.621,14897,1.538,18,2015,2,8,Poco
2.000,104000,27.273,1.040,29498,2.533,26,2015,2,9,Medio
1.000,28000,27.273,0.341,2608,0.610,7,2015,3,10,Medio
1.400,56000,27.273,0.636,9719,1.706,14,2015,3,11,Poco
1.000,40000,27.273,1.000,10909,0.957,10,2015,3,12,Medio
1.000,52000,27.273,1.182,16760,0.484,13,2015,3,13,Medio
1.154,60000,27.273,1.500,24545,1.378,15,2015,3,14,Poco
1.000,16000,27.273,2.667,11636,0.237,4,2015,4,15,Poco
1.100,44000,27.273,0.537,6439,2.786,11,2015,4,17,Poco
1.250,60000,27.273,0.588,9626,1.875,15,2015,4,18,Poco
1.000,40000,27.273,0.323,3519,3.086,10,2015,5,19,Nada
1.875,120000,27.271,1.304,42685,2.167,30,2015,5,20,Medio
1.143,32000,27.271,0.500,4363,1.091,8,2015,5,21,Poco
1.000,44000,27.271,0.579,6947,0.750,11,2015,5,22,Medio
1.000,36000,27.271,0.419,4110,1.592,9,2015,5,23,Poco
1.000,44000,27.271,0.957,11477,1.821,11,2015,6,24,Poco
1.000,20000,27.271,0.526,2871,0.581,5,2015,6,25,Medio
1.111,40000,27.271,1.250,13635,1.560,10,2015,6,26,Poco
1.000,8000,27.271,0.182,397,0.346,2,2015,6,27,Medio
1.000,28000,27.270,0.438,3341,3.353,7,2015,7,28,Nada
1.000,32000,27.270,0.941,8213,2.053,8,2015,7,29,Poco
1.000,24000,27.271,0.462,3021,0.706,6,2015,7,30,Medio
1.000,36000,27.271,0.514,5049,3.143,9,2015,7,31,Nada
1.000,24000,27.271,0.600,3927,1.696,6,2015,8,32,Poco
1.000,44000,27.271,0.564,6769,1.000,11,2015,8,33,Poco
1.063,68000,27.271,0.708,13135,3.692,17,2015,8,34,Nada
1.143,32000,27.271,0.348,3035,1.412,8,2015,8,35,Poco
1.143,64000,27.271,1.067,18617,2.500,16,2015,8,36,Poco
0.778,28000,27.271,0.378,2889,0.353,7,2015,9,38,Poco
1.125,36000,27.271,0.316,3100,3.000,9,2015,9,39,Poco
1.000,32000,27.271,0.400,3491,2.769,8,2015,9,40,Poco
1.000,24000,27.271,0.316,2067,2.000,6,2015,10,41,Poco
1.000,24000,27.271,0.235,1540,2.870,6,2015,10,42,Poco
1.077,56000,27.271,0.636,9718,4.350,14,2015,10,43,Nada
1.000,36000,27.271,0.462,4531,1.731,9,2015,10,44,Poco
1.000,36000,27.270,0.462,4531,2.483,9,2015,11,45,Poco
1.444,52000,27.270,0.743,10534,1.406,13,2015,11,46,Poco
1.000,32000,27.270,0.500,4363,1.935,8,2015,11,47,Poco
1.000,36000,27.272,0.353,3465,1.200,9,2015,11,48,Poco
1.000,28000,27.273,0.197,1506,3.900,7,2015,11,49,Nada
1.000,72000,27.273,0.783,15368,4.000,18,2015,12,50,Nada
1.000,48000,27.273,0.462,6042,1.235,12,2015,12,51,Poco
1.071,60000,27.273,0.492,8048,3.081,15,2015,12,52,Nada
1.111,40000,27.273,0.556,6061,1.533,10,2015,12,53,Poco
