KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.429,80000,22.500,1.667,30000,0.500,10,2013,12,49,Medio
1.091,96000,22.500,0.343,7406,0.050,12,2013,12,50,Medio
1.000,88000,22.500,0.173,3430,4.705,11,2013,12,51,Nada
1.455,128000,22.500,0.320,9216,5.273,16,2013,12,52,Nada
1.250,120000,22.500,0.435,11739,3.231,15,2013,12,53,Nada
1.000,72000,22.500,0.400,6480,1.929,9,2014,1,1,Poco
1.273,112000,22.500,0.549,13835,1.350,14,2014,1,2,Poco
1.294,176000,22.500,0.688,27225,2.605,22,2014,1,3,Poco
1.083,106000,21.904,0.377,8749,2.067,13,2014,1,4,Poco
1.000,85000,21.925,0.208,3883,2.327,10,2014,1,5,Poco
1.000,102000,21.925,0.231,5161,3.867,12,2014,2,6,Nada
1.063,144500,21.925,0.453,14362,3.943,17,2014,2,7,Nada
1.500,229500,21.925,1.742,87651,2.231,27,2014,2,8,Poco
1.900,161500,21.925,0.585,20701,0.107,19,2014,2,9,Medio
2.500,127500,21.925,0.270,7555,3.000,15,2014,3,10,Poco
1.000,93500,21.925,0.176,3608,2.361,11,2014,3,11,Poco
1.083,110500,21.925,0.184,4467,5.133,13,2014,3,12,Nada
1.182,110500,21.925,0.226,5477,4.923,13,2014,3,13,Nada
1.190,212500,21.925,0.649,30254,4.135,25,2014,3,14,Nada
1.632,263500,21.925,1.216,70234,1.529,31,2014,4,15,Poco
1.714,204000,21.925,0.727,32529,1.087,24,2014,4,16,Poco
1.083,110500,21.925,0.377,9129,1.538,13,2014,4,17,Poco
1.000,153000,21.925,0.409,13723,1.235,18,2014,4,18,Poco
1.833,187000,21.925,0.449,18408,3.273,22,2014,5,19,Nada
1.727,161500,21.925,0.667,23606,2.151,19,2014,5,20,Poco
1.000,93500,21.925,0.815,16704,0.966,11,2014,5,21,Medio
1.063,144500,21.925,0.430,13635,0.462,17,2014,5,22,Medio
1.000,136000,21.925,0.254,7573,4.532,16,2014,6,23,Nada
1.000,170000,21.925,0.444,16566,3.750,20,2014,6,24,Nada
1.000,187000,21.925,0.917,37583,1.981,22,2014,6,25,Poco
1.176,170000,21.925,0.870,32411,0.672,20,2014,6,26,Medio
1.067,136000,21.925,0.457,13631,1.597,16,2014,6,27,Poco
1.059,153000,21.925,0.643,21565,1.914,18,2014,7,28,Poco
1.100,93500,21.925,0.815,16704,1.056,11,2014,7,29,Poco
1.118,161500,21.925,1.407,49835,0.533,19,2014,7,30,Medio
1.067,136000,21.925,0.615,18350,1.188,16,2014,7,31,Poco
1.143,136000,18.189,0.400,9895,2.152,16,2014,8,32,Poco
1.200,107000,21.189,0.293,6636,2.765,12,2014,8,33,Poco
1.077,126000,21.919,0.368,10175,2.386,14,2014,8,34,Poco
1.250,135000,21.919,0.448,13250,2.929,15,2014,8,35,Poco
1.118,171000,21.919,0.884,33123,1.902,19,2014,8,36,Poco
1.067,144000,21.919,0.471,14853,1.063,16,2014,9,37,Poco
1.000,180000,21.919,0.488,19246,3.060,20,2014,9,38,Nada
1.278,207000,21.919,0.667,30248,1.691,23,2014,9,39,Poco
1.120,252000,21.919,0.519,28641,1.932,28,2014,9,40,Poco
1.050,189000,21.919,0.353,14621,2.958,21,2014,10,41,Poco
1.429,360000,21.919,1.379,108840,2.042,40,2014,10,42,Poco
1.441,441000,21.919,5.158,498581,0.303,49,2014,10,43,Mucho
1.520,342000,21.919,1.810,135648,0.273,38,2014,10,44,Medio
