KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0.000,0,0.000,0.000,0,23.500,0,2013,12,50,Nada
1.500,42000,40.390,0.136,2313,1.513,6,2013,12,51,Poco
1.000,7000,40.390,0.016,44,20.500,1,2013,12,52,Nada
1.000,7000,40.390,0.011,32,37.714,1,2013,12,53,Nada
2.000,14000,40.390,0.023,132,32.625,2,2014,1,1,Nada
1.200,42000,40.390,0.073,1241,63.750,6,2014,1,2,Nada
2.000,28000,40.390,0.052,587,26.333,4,2014,1,3,Nada
1.000,7000,40.390,0.013,38,18.750,1,2014,1,4,Nada
1.200,42000,40.390,0.085,1434,20.182,6,2014,1,5,Nada
1.000,7000,40.390,0.015,42,18.545,1,2014,2,6,Nada
1.000,28000,40.390,0.062,696,25.125,4,2014,2,7,Nada
1.000,28000,40.390,0.066,742,17.182,4,2014,2,8,Nada
1.000,21000,40.390,0.052,443,19.667,3,2014,2,9,Nada
1.000,21000,40.390,0.055,467,15.273,3,2014,3,10,Nada
1.000,14000,40.390,0.038,217,15.900,2,2014,3,11,Nada
1.000,21000,40.390,0.061,514,19.125,3,2014,3,12,Nada
1.500,21000,40.390,0.065,547,18.000,3,2014,3,13,Nada
1.000,21000,40.390,0.069,585,16.875,3,2014,3,14,Nada
1.000,14000,40.390,0.049,276,14.000,2,2014,4,15,Nada
1.000,21000,40.390,0.078,661,15.000,3,2014,4,16,Nada
0.800,28000,40.390,0.114,1292,13.875,4,2014,4,17,Nada
1.000,14000,40.390,0.063,353,11.000,2,2014,4,18,Nada
1.000,14000,40.390,0.067,377,10.333,2,2014,5,19,Nada
1.000,28000,40.390,0.148,1675,10.875,4,2014,5,20,Nada
0.000,0,0.000,0.000,0,9.375,0,2014,5,21,Nada
1.000,7000,35.844,0.014,35,36.500,1,2014,5,22,Nada
1.333,28000,35.844,0.057,574,43.200,4,2014,6,23,Nada
1.000,21000,35.844,0.045,340,40.800,3,2014,6,24,Nada
0.500,7000,35.844,0.016,39,24.375,1,2014,6,25,Nada
1.000,14000,35.844,0.032,159,24.000,2,2014,6,26,Nada
1.000,28000,35.844,0.067,669,31.000,4,2014,6,27,Nada
1.000,14000,35.844,0.035,176,24.857,2,2014,7,28,Nada
1.000,28000,35.844,0.074,743,21.000,4,2014,7,29,Nada
1.000,21000,35.844,0.059,447,15.600,3,2014,7,30,Nada
1.000,7000,35.844,0.021,52,16.333,1,2014,7,31,Nada
0.000,0,0.000,0.000,0,18.000,0,2014,8,32,Nada
1.000,42000,35.844,0.133,2007,36.000,6,2014,8,33,Nada
1.000,49000,35.844,0.182,3193,18.000,7,2014,8,34,Nada
1.000,28000,35.844,0.121,1217,8.077,4,2014,8,35,Nada
1.000,7000,35.844,0.033,82,5.471,1,2014,8,36,Nada
1.000,14000,35.844,0.069,346,7.500,2,2014,9,37,Nada
0.000,0,0.000,0.000,0,12.000,0,2014,9,38,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,9,39,Nada
1.000,14000,35.844,0.074,372,1.513,2,2014,9,40,Poco
1.000,14000,35.844,0.080,401,1.513,2,2014,10,41,Poco
1.333,28000,35.844,0.182,1825,18.000,4,2014,10,42,Nada
1.000,7000,35.844,0.051,129,7.500,1,2014,10,43,Nada
1.000,7000,35.844,0.054,136,8.143,1,2014,10,44,Nada
1.000,21000,37.983,0.047,371,9.000,3,2014,11,45,Nada
1.000,28000,39.052,0.037,401,66.600,4,2014,11,46,Nada
1.000,7000,39.052,0.009,26,40.125,1,2014,11,47,Nada
1.000,28000,39.052,0.038,421,39.750,4,2014,11,48,Nada
1.000,7000,39.052,0.010,27,34.000,1,2014,11,49,Nada
1.000,21000,36.913,0.020,158,50.500,3,2014,12,50,Nada
1.000,7000,35.844,0.005,13,72.750,1,2014,12,51,Nada
1.167,49000,35.844,0.037,649,115.800,7,2014,12,52,Nada
1.000,14000,35.844,0.011,54,50.727,2,2014,12,53,Nada
1.000,7000,35.844,0.005,14,55.200,1,2015,1,1,Nada
1.000,14000,35.844,0.011,55,54.900,2,2015,1,2,Nada
1.000,21000,35.844,0.017,126,108.600,3,2015,1,3,Nada
1.250,35000,35.844,0.028,357,89.000,5,2015,1,4,Nada
0.000,0,0.000,0.000,0,51.900,0,2015,1,5,Nada
1.000,7000,35.844,0.006,15,64.875,1,2015,2,6,Nada
1.000,28000,35.844,0.024,236,86.000,4,2015,2,7,Nada
1.333,28000,35.844,0.024,242,100.800,4,2015,2,8,Nada
1.000,7000,35.844,0.006,15,54.667,1,2015,2,9,Nada
1.000,14000,35.844,0.012,62,54.333,2,2015,3,10,Nada
0.000,0,0.000,0.000,0,69.000,0,2015,3,11,Nada
1.000,7000,35.844,0.006,16,1.513,1,2015,3,12,Poco
1.000,42000,35.844,0.038,575,1.513,6,2015,3,13,Poco
1.000,35000,35.844,0.033,414,66.000,5,2015,3,14,Nada
1.000,21000,35.844,0.020,153,37.250,3,2015,4,15,Nada
1.000,21000,35.844,0.021,156,31.286,3,2015,4,16,Nada
1.000,21000,35.844,0.021,160,39.000,3,2015,4,17,Nada
1.000,21000,35.844,0.022,163,46.667,3,2015,4,18,Nada
1.000,21000,35.844,0.022,167,45.667,3,2015,5,19,Nada
0.000,0,0.000,0.000,0,44.667,0,2015,5,20,Nada
0.000,0,0.000,0.000,0,67.000,0,2015,5,21,Nada
1.000,14000,35.844,0.015,75,1.513,2,2015,5,22,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,5,23,Nada
1.000,7000,35.844,0.008,19,1.513,1,2015,6,24,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,6,25,Nada
1.000,14000,35.844,0.015,77,1.513,2,2015,6,26,Poco
1.000,7000,38.373,0.005,13,1.513,1,2015,6,27,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,7,28,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,7,29,Nada
1.000,35000,38.373,0.019,249,1.513,5,2015,7,30,Poco
1.000,14000,38.373,0.008,40,160.200,2,2015,7,31,Nada
0.000,0,0.000,0.000,0,113.571,0,2015,8,32,Nada
1.000,7000,38.373,0.004,10,113.571,1,2015,8,33,Nada
1.000,7000,38.373,0.004,10,1.513,1,2015,8,34,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,8,35,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,8,36,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,9,37,Nada
1.000,21000,38.373,0.011,92,1.513,3,2015,9,38,Poco
1.000,14000,38.373,0.008,41,1.513,2,2015,9,39,Poco
1.000,28000,38.373,0.016,168,154.800,4,2015,9,40,Nada
1.000,28000,38.373,0.016,171,84.667,4,2015,10,41,Nada
1.000,28000,38.373,0.016,173,75.000,4,2015,10,42,Nada
1.000,42000,38.373,0.025,398,61.500,6,2015,10,43,Nada
1.000,42000,38.373,0.025,408,51.429,6,2015,10,44,Nada
1.000,28000,38.373,0.017,185,43.875,4,2015,11,45,Nada
1.000,35000,38.373,0.022,295,43.125,5,2015,11,46,Nada
1.250,35000,38.373,0.022,302,45.000,5,2015,11,47,Nada
1.000,28000,38.373,0.018,197,47.143,4,2015,11,48,Nada
0.833,35000,38.373,0.023,315,46.286,5,2015,11,49,Nada
1.000,14000,38.373,0.010,51,45.214,2,2015,12,50,Nada
1.000,35000,38.373,0.024,325,57.000,5,2015,12,51,Nada
1.000,42000,38.373,0.030,481,51.000,6,2015,12,52,Nada
1.000,28000,38.373,0.020,219,45.692,4,2015,12,53,Nada
1.000,28000,38.373,0.021,224,38.800,4,2016,1,53,Nada
1.000,56000,38.373,0.043,924,40.714,8,2016,1,1,Nada
1.000,49000,38.373,0.039,739,34.125,7,2016,1,2,Nada
1.000,42000,38.373,0.035,566,27.474,6,2016,1,3,Nada
1.000,28000,38.373,0.024,259,24.000,4,2016,1,4,Nada
1.000,43000,39.807,0.037,638,28.941,6,2016,1,5,Nada
1.000,22500,42.482,0.019,183,29.625,3,2016,2,6,Nada
1.000,30000,42.482,0.026,333,35.769,4,2016,2,7,Nada
1.000,30000,42.482,0.027,342,34.846,4,2016,2,8,Nada
1.000,30000,42.482,0.028,352,40.091,4,2016,2,9,Nada
1.000,22500,42.482,0.021,202,35.750,3,2016,3,10,Nada
1.000,67500,42.482,0.066,1891,38.455,9,2016,3,11,Nada
1.000,60000,42.482,0.063,1593,24.750,8,2016,3,12,Nada
1.000,22500,42.482,0.024,234,18.600,3,2016,3,13,Nada
1.000,60000,42.482,0.068,1743,18.150,8,2016,4,14,Nada
1.000,22500,42.482,0.027,257,17.842,3,2016,4,15,Nada
1.000,45000,42.482,0.056,1072,23.571,6,2016,4,16,Nada
1.000,45000,42.482,0.059,1136,18.353,6,2016,4,17,Nada
1.000,37500,42.482,0.052,834,19.600,5,2016,5,18,Nada
1.000,37500,42.482,0.055,880,16.412,5,2016,5,19,Nada
1.000,37500,42.482,0.059,937,16.500,5,2016,5,20,Nada
1.000,22500,42.482,0.037,356,16.400,3,2016,5,21,Nada
1.000,7500,42.482,0.013,41,18.231,1,2016,5,22,Nada
1.000,15000,42.482,0.026,166,26.000,2,2016,6,23,Nada
0.000,0,0.000,0.000,0,38.000,0,2016,6,24,Nada
1.000,15000,42.482,0.026,163,1.513,2,2016,6,25,Poco
1.000,7500,42.482,0.013,40,60.000,1,2016,6,26,Nada
1.000,15000,42.482,0.026,163,1.513,2,2016,7,27,Poco
0.500,7500,42.482,0.012,37,46.200,1,2016,7,28,Nada
0.000,0,0.000,0.000,0,69.750,0,2016,7,29,Nada
1.000,22500,42.482,0.033,313,1.513,3,2016,7,30,Poco
0.000,0,0.000,0.000,0,67.500,0,2016,7,31,Nada
1.500,45000,42.482,0.069,1318,1.513,6,2016,8,32,Poco
1.000,7500,42.482,0.012,38,28.000,1,2016,8,33,Nada
1.000,7500,42.482,0.012,39,35.571,1,2016,8,34,Nada
1.000,30000,42.482,0.050,641,30.750,4,2016,8,35,Nada
2.000,30000,42.482,0.053,680,38.500,4,2016,9,36,Nada
1.000,52500,42.482,0.101,2246,24.333,7,2016,9,37,Nada
1.000,7500,42.482,0.015,49,13.200,1,2016,9,38,Nada
1.000,7500,42.482,0.016,49,16.250,1,2016,9,39,Nada
