KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0.000,0,0.000,0.000,0,1.513,0,2013,12,49,Nada
2.000,205000,27.716,0.130,7379,1.513,10,2013,12,50,Medio
0.000,0,0.000,0.000,0,21.600,0,2013,12,51,Nada
0.000,0,0.000,0.000,0,25.200,0,2013,12,52,Nada
0.000,0,0.000,0.000,0,25.200,0,2013,12,53,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,1,1,Nada
1.000,20500,27.716,0.012,68,1.513,1,2014,1,2,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,1,3,Nada
1.000,20500,27.716,0.012,69,1.513,1,2014,1,4,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,1,5,Nada
1.000,20500,27.716,0.012,70,1.513,1,2014,2,6,Poco
1.000,61500,27.716,0.038,643,1.513,3,2014,2,7,Poco
0.000,0,0.000,0.000,0,58.500,0,2014,2,8,Nada
0.000,0,0.000,0.000,0,58.500,0,2014,2,9,Nada
1.000,20500,27.716,0.013,73,1.513,1,2014,3,10,Poco
1.000,20500,27.716,0.013,74,1.513,1,2014,3,11,Poco
1.000,20500,27.716,0.013,75,1.513,1,2014,3,12,Poco
1.000,41000,27.716,0.027,307,1.513,2,2014,3,13,Poco
0.000,0,0.000,0.000,0,54.750,0,2014,3,14,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,4,15,Nada
1.500,184500,27.716,0.131,6719,1.513,9,2014,4,16,Medio
0.000,0,0.000,0.000,0,21.333,0,2014,4,17,Nada
0.000,0,0.000,0.000,0,21.333,0,2014,4,18,Nada
0.000,0,0.000,0.000,0,21.333,0,2014,5,19,Nada
1.000,41000,27.716,0.032,361,1.513,2,2014,5,20,Poco
1.000,20500,27.716,0.016,92,1.513,1,2014,5,21,Poco
1.000,20500,27.716,0.017,94,1.513,1,2014,5,22,Poco
0.500,20500,27.716,0.017,95,45.000,1,2014,6,23,Nada
1.000,20500,27.716,0.017,97,1.513,1,2014,6,24,Poco
1.000,20500,27.716,0.017,99,1.513,1,2014,6,25,Poco
1.000,41000,27.716,0.035,402,1.513,2,2014,6,26,Poco
1.500,61500,27.716,0.055,938,42.000,3,2014,6,27,Nada
1.000,20500,27.716,0.019,108,26.500,1,2014,7,28,Nada
1.000,20500,27.716,0.021,117,26.000,1,2014,7,29,Nada
1.000,20500,27.716,0.022,128,27.000,1,2014,7,30,Nada
1.000,82000,27.716,0.095,2165,1.513,4,2014,7,31,Poco
1.000,20500,27.716,0.025,144,20.000,1,2014,8,32,Nada
0.000,0,0.000,0.000,0,19.500,0,2014,8,33,Nada
1.500,61500,27.716,0.083,1420,23.400,3,2014,8,34,Nada
1.000,20500,27.716,0.026,148,24.750,1,2014,8,35,Nada
1.000,20500,27.716,0.023,131,33.000,1,2014,8,36,Nada
1.500,123000,27.716,0.150,5114,25.800,6,2014,9,37,Nada
0.000,0,0.000,0.000,0,13.875,0,2014,9,38,Nada
1.000,20500,27.716,0.028,158,15.857,1,2014,9,39,Nada
1.000,61500,27.716,0.090,1526,15.000,3,2014,9,40,Nada
0.000,0,0.000,0.000,0,24.000,0,2014,10,41,Nada
1.000,82000,27.716,0.133,3030,24.000,4,2014,10,42,Nada
0.000,0,0.000,0.000,0,12.000,0,2014,10,43,Nada
1.000,20500,27.716,0.036,207,21.000,1,2014,10,44,Nada
1.000,41000,27.716,0.077,874,16.200,2,2014,11,45,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,11,46,Nada
1.000,20500,27.716,0.041,232,1.513,1,2014,11,47,Poco
1.000,41000,27.716,0.087,988,1.513,2,2014,11,48,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,11,49,Nada
