KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.833,49500,45.192,0.449,10044,3.333,11,2013,12,49,Poco
1.000,40500,45.192,0.621,11360,1.781,9,2013,12,50,Poco
1.000,18000,45.192,0.200,1627,0.968,4,2013,12,51,Medio
1.000,9000,45.192,0.069,281,3.750,2,2013,12,52,Nada
1.000,40500,45.192,0.383,7010,5.600,9,2013,12,53,Nada
1.000,4500,45.192,0.054,110,3.800,1,2014,1,1,Nada
1.000,27000,45.192,0.324,3957,4.500,6,2014,1,2,Nada
1.000,13500,45.192,0.167,1017,3.563,3,2014,1,3,Nada
1.000,49500,45.192,1.000,22370,5.100,11,2014,1,4,Poco
1.000,13500,34.835,0.109,513,0.750,3,2014,1,5,Medio
1.091,54000,29.657,0.270,4319,8.824,12,2014,2,6,Poco
1.333,18000,29.657,0.110,585,4.500,4,2014,2,7,Nada
1.000,22500,29.657,0.159,1059,5.368,5,2014,2,8,Nada
1.000,22500,29.657,0.189,1259,4.143,5,2014,2,9,Nada
1.000,13500,29.657,0.133,534,5.143,3,2014,3,10,Nada
1.111,45000,29.657,0.625,8341,4.846,10,2014,3,11,Poco
1.000,13500,29.657,0.316,1264,1.833,3,2014,3,12,Poco
1.250,22500,29.657,0.625,4170,1.500,5,2014,3,13,Poco
1.000,27000,29.657,1.200,9609,1.333,6,2014,3,14,Poco
1.000,22500,29.657,5.000,33364,0.429,5,2014,4,15,Medio
1.000,22500,29.657,0.222,1483,2.053,5,2014,4,17,Poco
1.250,22500,29.657,0.169,1131,5.333,5,2014,4,18,Nada
1.000,13500,29.657,0.118,471,4.500,3,2014,5,19,Nada
1.000,13500,29.657,0.133,534,5.538,3,2014,5,20,Nada
1.000,13500,29.657,0.154,616,5.727,3,2014,5,21,Nada
1.250,22500,29.657,0.323,2152,6.000,5,2014,5,22,Nada
1.000,40500,29.657,1.059,12717,3.545,9,2014,6,23,Nada
1.000,9000,29.657,0.667,1779,0.706,2,2014,6,24,Medio
0.000,0,0.000,0.000,0,0.375,0,2014,6,25,Nada
1.000,9000,29.657,0.080,214,0.545,2,2014,6,26,Medio
1.000,22500,29.657,0.110,733,36.000,5,2014,6,27,Nada
0.750,13500,29.657,0.072,289,18.429,3,2014,7,28,Nada
1.000,13500,29.657,0.078,312,12.000,3,2014,7,29,Nada
1.167,31500,29.657,0.209,1952,10.091,7,2014,7,30,Nada
1.000,40500,29.657,0.240,2883,6.923,9,2014,7,31,Nada
1.667,22500,29.657,0.118,785,7.105,5,2014,8,32,Nada
1.000,9000,29.657,0.051,137,5.714,2,2014,8,33,Nada
1.000,13500,29.657,0.082,329,7.125,3,2014,8,34,Nada
1.000,18000,29.657,0.121,647,10.500,4,2014,8,35,Nada
1.400,31500,29.657,0.255,2378,10.333,7,2014,8,36,Nada
1.000,9000,29.657,0.087,232,5.143,2,2014,9,37,Nada
1.200,27000,29.657,0.316,2529,5.077,6,2014,9,38,Nada
1.000,27000,29.657,0.545,4368,3.200,6,2014,9,39,Nada
1.000,13500,29.657,0.667,2669,1.286,3,2014,9,40,Poco
1.000,13500,29.657,0.194,775,0.600,3,2014,10,41,Medio
1.000,27000,29.657,0.240,1922,7.000,6,2014,10,42,Nada
1.000,18000,29.657,0.200,1068,5.500,4,2014,10,43,Nada
1.250,22500,29.657,0.182,1213,4.154,5,2014,10,44,Nada
