KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.027,95000,36.768,0.884,30868,0.989,38,2014,1,3,Medio
1.086,95000,36.768,1.027,35874,1.697,38,2014,1,4,Poco
1.077,105000,36.768,1.135,43824,0.505,42,2014,1,5,Medio
1.125,112500,36.768,1.343,55564,1.424,45,2014,2,6,Poco
1.080,67500,36.768,0.439,10896,0.264,27,2014,2,7,Medio
1.028,92500,36.768,0.396,13459,2.947,37,2014,2,8,Poco
1.000,77500,36.768,0.521,14846,2.064,31,2014,2,9,Poco
1.036,72500,36.768,0.637,16990,1.389,29,2014,3,10,Poco
1.038,67500,36.768,0.806,20003,1.454,27,2014,3,11,Poco
1.048,55000,36.768,0.537,10851,0.690,22,2014,3,12,Medio
1.000,72500,36.768,0.617,16448,2.385,29,2014,3,13,Poco
1.000,77500,36.768,0.639,18214,1.231,31,2014,3,14,Poco
1.065,82500,36.768,0.680,20639,2.378,33,2014,4,15,Poco
1.067,80000,36.768,2.000,58829,1.032,32,2014,4,16,Poco
1.067,40000,36.768,1.000,14707,0.000,16,2014,4,17,Medio
1.074,72500,36.038,0.542,14163,0.840,29,2014,5,19,Medio
1.000,80000,34.650,0.508,14080,2.443,32,2014,5,20,Poco
1.000,90000,34.650,1.241,38712,1.248,36,2014,5,21,Poco
1.100,82500,34.650,0.776,22196,0.340,33,2014,5,22,Medio
0.974,92500,34.650,0.667,21368,2.198,37,2014,6,23,Poco
1.063,85000,34.650,1.700,50069,1.047,34,2014,6,24,Poco
0.000,0,0.000,0.000,0,0.087,0,2014,6,25,Nada
1.000,27500,34.650,7.333,69878,0.127,11,2014,6,26,Medio
1.000,80000,34.650,1.000,27720,4.500,32,2014,7,28,Nada
1.034,75000,34.650,0.612,15911,0.750,30,2014,7,29,Medio
1.069,77500,34.650,0.315,8451,2.964,31,2014,7,30,Poco
1.017,150000,34.650,0.706,36688,3.710,60,2014,7,31,Poco
1.054,97500,34.650,0.578,19520,1.364,39,2014,8,32,Poco
1.073,110000,34.650,0.759,28915,1.846,44,2014,8,33,Poco
1.000,90000,34.650,0.486,15171,0.755,36,2014,8,34,Medio
1.050,105000,34.650,0.462,16792,2.824,42,2014,8,35,Poco
1.026,97500,34.650,0.473,15971,1.721,39,2014,8,36,Poco
1.031,82500,34.650,0.420,12017,2.436,33,2014,9,37,Poco
1.000,60000,34.650,0.480,9979,1.632,24,2014,9,38,Poco
1.086,95000,34.650,2.000,65835,1.188,38,2014,9,39,Poco
1.069,77500,31.289,0.954,23130,0.000,31,2014,9,40,Medio
1.000,102500,31.057,0.921,29330,2.097,41,2014,10,41,Poco
1.077,70000,31.057,0.667,14493,0.655,28,2014,10,42,Medio
1.071,75000,31.057,0.667,15528,1.800,30,2014,10,43,Poco
1.037,70000,31.057,0.500,10870,0.909,28,2014,10,44,Medio
1.000,57500,31.057,0.326,5826,2.860,23,2014,11,45,Poco
1.000,62500,31.057,0.226,4392,2.185,25,2014,11,46,Poco
1.029,87500,31.057,0.242,6582,6.395,35,2014,11,47,Nada
1.125,67500,31.057,0.238,4987,4.590,27,2014,11,48,Nada
1.030,85000,31.057,0.410,10814,3.448,34,2014,11,49,Nada
1.065,122500,31.057,0.667,25363,2.063,49,2014,12,50,Poco
1.029,90000,31.057,0.324,9065,2.209,36,2014,12,51,Poco
1.022,117500,31.057,0.398,14535,3.555,47,2014,12,52,Nada
1.063,42500,31.057,0.155,2040,2.159,17,2014,12,53,Poco
1.947,92500,31.057,0.347,9980,3.750,37,2015,1,1,Nada
1.063,85000,31.057,0.330,8714,2.614,34,2015,1,2,Poco
0.935,72500,31.057,0.280,6309,4.023,29,2015,1,3,Nada
1.000,100000,31.057,0.396,12300,2.670,40,2015,1,4,Poco
1.000,60000,31.057,0.170,3172,3.291,24,2015,1,5,Nada
1.000,85000,31.057,0.224,5905,5.452,34,2015,2,6,Nada
1.000,52500,31.057,0.169,2750,4.133,21,2015,2,7,Nada
1.040,65000,31.057,0.257,5197,4.329,26,2015,2,8,Nada
1.036,72500,31.057,0.275,6189,3.259,29,2015,2,9,Nada
1.000,65000,31.057,0.236,4771,4.855,26,2015,3,10,Nada
1.000,75000,31.057,0.366,8522,3.593,30,2015,3,11,Nada
1.032,80000,31.057,0.386,9579,2.365,32,2015,3,12,Poco
1.036,72500,31.057,0.343,7727,3.375,29,2015,3,13,Nada
1.129,87500,31.057,0.667,18116,2.308,35,2015,3,14,Poco
1.000,57500,31.058,0.362,6468,1.094,23,2015,4,15,Poco
1.130,65000,31.059,0.329,6644,3.172,26,2015,4,16,Nada
1.074,72500,31.059,0.563,12680,2.357,29,2015,4,17,Poco
1.059,90000,31.059,1.895,52964,1.423,36,2015,4,18,Poco
1.000,22500,31.059,0.247,1723,0.033,9,2015,5,19,Medio
1.000,87500,31.059,0.642,17453,2.919,35,2015,5,20,Poco
1.045,57500,31.059,0.313,5589,1.388,23,2015,5,21,Poco
1.065,82500,31.059,0.353,9044,4.925,33,2015,5,22,Nada
1.029,90000,31.059,0.434,12124,2.538,36,2015,5,23,Poco
1.037,70000,31.059,0.373,8117,2.902,28,2015,6,24,Poco
0.950,47500,31.059,0.369,5443,1.887,19,2015,6,25,Poco
1.094,87500,30.343,0.543,14407,1.518,35,2015,6,26,Poco
