KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.000,35000,40.390,0.130,1836,13.667,5,2013,12,50,Nada
1.000,21000,40.390,0.087,738,9.000,3,2013,12,51,Nada
1.000,7000,40.390,0.018,50,8.250,1,2013,12,52,Nada
1.000,14000,40.390,0.025,143,26.667,2,2013,12,53,Nada
1.000,7000,40.390,0.013,36,39.000,1,2014,1,1,Nada
1.000,14000,40.390,0.026,149,57.750,2,2014,1,2,Nada
1.000,7000,40.390,0.013,38,45.000,1,2014,1,3,Nada
1.000,7000,40.390,0.014,38,55.500,1,2014,1,4,Nada
1.000,35000,40.390,0.071,1003,54.750,5,2014,1,5,Nada
1.000,7000,40.390,0.015,42,29.143,1,2014,2,6,Nada
1.000,7000,40.390,0.015,43,28.714,1,2014,2,7,Nada
1.000,21000,40.390,0.047,395,28.286,3,2014,2,8,Nada
1.000,21000,40.390,0.049,414,37.800,3,2014,2,9,Nada
1.000,21000,40.390,0.051,435,25.714,3,2014,3,10,Nada
1.000,7000,40.390,0.018,50,19.000,1,2014,3,11,Nada
1.000,7000,40.390,0.018,51,24.000,1,2014,3,12,Nada
1.000,7000,40.390,0.018,52,33.000,1,2014,3,13,Nada
1.333,28000,38.117,0.053,562,1.513,4,2014,3,14,Poco
1.000,14000,35.844,0.021,103,49.000,2,2014,4,15,Nada
1.000,7000,35.844,0.010,26,41.571,1,2014,4,16,Nada
0.000,0,0.000,0.000,0,40.714,0,2014,4,17,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,4,18,Nada
1.000,21000,35.844,0.032,242,1.513,3,2014,5,19,Poco
1.000,7000,35.844,0.011,27,1.513,1,2014,5,20,Poco
1.000,7000,35.844,0.011,28,68.250,1,2014,5,21,Nada
1.000,7000,35.844,0.011,28,54.000,1,2014,5,22,Nada
1.000,7000,35.844,0.011,28,1.513,1,2014,6,23,Poco
1.000,14000,35.844,0.023,115,1.513,2,2014,6,24,Poco
1.000,7000,35.844,0.012,29,64.500,1,2014,6,25,Nada
