KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.208,256000,36.364,4.741,441328,0.574,64,2013,12,51,Medio
1.259,136000,36.365,11.333,560499,0.159,34,2014,1,2,Medio
1.080,216000,36.365,1.421,111620,0.264,54,2014,1,4,Medio
1.137,232000,36.365,0.967,81554,1.309,58,2014,1,5,Poco
1.045,276000,36.365,1.007,101099,0.954,69,2014,2,6,Medio
1.071,240000,36.365,0.638,55707,1.359,60,2014,2,7,Poco
1.073,236000,36.364,0.624,53581,1.701,59,2014,2,8,Poco
1.833,308000,36.364,1.363,152641,1.324,77,2014,2,9,Poco
1.103,128000,36.365,2.133,99300,0.459,32,2014,3,10,Medio
1.174,216000,36.365,1.543,121188,1.057,54,2014,3,12,Poco
1.080,108000,36.365,0.659,25863,0.157,27,2014,3,13,Medio
1.070,184000,36.365,0.902,60351,1.500,46,2014,3,14,Poco
1.152,212000,36.364,1.656,127685,0.661,53,2014,4,15,Medio
0.978,176000,36.365,0.880,56321,0.857,44,2014,4,16,Poco
1.171,164000,36.365,0.943,56210,1.343,41,2014,4,17,Poco
1.000,212000,36.365,1.631,125721,0.500,53,2014,4,18,Medio
1.323,164000,36.365,1.907,113728,0.913,41,2014,5,19,Medio
1.023,176000,36.365,88.000,5632147,0.022,44,2014,5,20,Medio
1.034,120000,36.365,0.714,31170,0.767,30,2014,5,22,Medio
1.064,200000,36.365,1.923,139864,1.297,50,2014,6,23,Poco
1.107,124000,36.365,0.681,30722,0.024,31,2014,6,24,Medio
1.000,148000,36.365,0.517,27851,2.432,37,2014,6,25,Poco
1.030,136000,36.365,0.932,46068,1.347,34,2014,6,26,Poco
1.027,152000,36.364,0.884,48847,0.588,38,2014,6,27,Medio
1.021,196000,36.364,1.181,84155,1.817,49,2014,7,28,Poco
1.023,176000,36.364,1.189,76110,0.421,44,2014,7,29,Medio
1.054,156000,36.364,0.531,30101,1.305,39,2014,7,30,Poco
1.020,204000,36.365,0.791,58657,2.045,51,2014,7,31,Poco
1.105,168000,36.365,0.538,32896,0.873,42,2014,8,32,Medio
