KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1.042,212500,21.818,0.538,24927,1.650,25,2013,12,49,Poco
0.929,221000,21.818,0.426,20552,1.771,26,2013,12,50,Poco
1.083,221000,21.818,0.433,20895,3.042,26,2013,12,51,Nada
0.935,246500,21.818,0.892,47990,1.831,29,2013,12,52,Poco
1.071,127500,21.818,1.429,39740,0.667,15,2013,12,53,Medio
1.000,34000,21.818,2.667,19782,0.129,4,2014,1,1,Medio
1.053,180000,21.818,0.328,12876,4.313,20,2014,1,3,Nada
1.048,198000,21.818,0.338,14622,6.162,22,2014,1,4,Nada
1.000,279000,21.818,0.488,29717,2.945,31,2014,1,5,Poco
1.000,288000,21.818,0.299,18792,3.000,32,2014,2,6,Poco
1.588,486000,21.818,0.388,41194,4.976,54,2014,2,7,Nada
1.000,252000,21.818,0.183,10062,3.513,28,2014,2,8,Nada
1.032,288000,21.818,0.209,13142,4.447,32,2014,2,9,Nada
1.065,297000,21.818,0.274,17746,3.605,33,2014,3,10,Nada
0.970,288000,21.818,0.364,22850,3.355,32,2014,3,11,Nada
1.450,261000,21.818,0.352,20017,2.227,29,2014,3,12,Poco
1.120,252000,21.818,0.269,14803,2.968,28,2014,3,13,Poco
1.115,261000,21.818,0.289,16432,3.876,29,2014,3,14,Nada
1.000,162000,21.818,0.176,6237,3.000,18,2014,4,15,Poco
1.160,261000,21.818,0.280,15956,4.720,29,2014,4,16,Nada
1.160,261000,21.818,0.324,18452,3.513,29,2014,4,17,Nada
1.119,423000,21.818,0.577,53223,3.553,47,2014,4,18,Nada
1.040,234000,21.818,0.306,15617,2.086,26,2014,5,19,Poco
1.175,423000,21.818,0.531,49013,2.853,47,2014,5,20,Poco
1.143,288000,21.818,0.381,23938,2.000,32,2014,5,21,Poco
1.200,378000,21.818,0.457,37651,2.514,42,2014,5,22,Poco
1.133,306000,21.818,0.430,28734,2.380,34,2014,6,23,Poco
1.194,333000,21.818,0.583,42334,1.722,37,2014,6,24,Poco
1.065,297000,21.818,0.680,44091,1.726,33,2014,6,25,Poco
1.222,297000,21.818,0.815,52800,0.923,33,2014,6,26,Medio
1.154,281000,24.879,0.556,38838,1.427,30,2014,6,27,Poco
1.200,342000,25.933,0.878,77875,1.844,36,2014,7,28,Poco
1.188,361000,23.876,2.714,233947,0.697,38,2014,7,29,Medio
1.250,285000,21.818,1.000,62182,0.144,30,2014,7,30,Medio
1.063,323000,21.818,0.436,30719,1.587,34,2014,7,31,Poco
1.032,304000,21.818,0.376,24970,2.971,32,2014,8,32,Poco
1.100,313500,21.818,0.528,36115,2.156,33,2014,8,33,Poco
1.081,380000,21.818,0.784,65027,1.697,40,2014,8,34,Poco
1.000,209000,21.818,0.400,18240,1.314,22,2014,8,35,Poco
1.036,275500,21.818,0.487,29297,2.021,29,2014,8,36,Poco
1.100,313500,21.818,0.680,46540,1.813,33,2014,9,37,Poco
1.034,285000,21.818,0.577,35874,1.500,30,2014,9,38,Poco
1.056,361000,21.818,0.521,41000,2.022,38,2014,9,39,Poco
1.000,294500,21.818,0.371,23855,2.495,31,2014,9,40,Poco
1.042,237500,21.818,0.355,18375,2.515,25,2014,10,41,Poco
1.161,342000,21.818,0.514,38375,1.851,36,2014,10,42,Poco
0.966,266000,21.818,0.412,23897,2.674,28,2014,10,43,Poco
1.069,294500,21.818,0.805,51737,1.820,31,2014,10,44,Poco
1.026,370500,21.818,1.013,81886,0.726,39,2014,11,45,Medio
0.968,285000,21.818,0.606,37686,1.653,30,2014,11,46,Poco
1.303,408500,21.818,1.000,89127,1.350,43,2014,11,47,Poco
1.075,408500,21.818,2.098,186950,1.098,43,2014,11,48,Poco
1.000,408500,21.818,0.925,82419,1.214,43,2014,12,50,Poco
1.029,332500,21.818,0.483,35022,0.916,35,2014,12,51,Medio
1.000,408500,21.818,0.515,45898,2.561,43,2014,12,52,Poco
1.036,275500,21.818,0.611,36698,1.537,29,2014,12,53,Poco
1.071,142500,21.818,0.588,18289,0.925,15,2015,1,1,Medio
0.970,304000,21.818,0.762,50535,0.621,32,2015,1,2,Poco
1.075,408500,21.818,0.966,86123,2.605,43,2015,1,3,Poco
1.079,389500,21.818,1.262,107208,0.767,41,2015,1,4,Medio
1.057,351500,21.818,0.851,65231,1.086,37,2015,1,5,Poco
0.947,342000,21.818,0.632,47127,1.116,36,2015,2,6,Poco
1.000,313500,21.818,0.489,33440,1.816,33,2015,2,7,Poco
1.222,418000,21.818,1.000,91200,1.868,44,2015,2,8,Poco
1.121,351500,21.818,0.851,65231,0.584,37,2015,2,9,Medio
1.138,313500,21.818,0.680,46540,1.711,33,2015,3,10,Poco
1.118,361000,21.818,0.717,56472,0.842,38,2015,3,11,Medio
1.105,399000,21.818,0.792,68987,2.056,42,2015,3,12,Poco
1.086,361000,21.818,1.000,78764,0.850,38,2015,3,13,Medio
1.333,456000,21.818,0.873,86828,1.119,48,2015,3,14,Poco
1.125,171500,22.046,0.316,11940,1.547,18,2015,4,15,Poco
1.387,430000,24.000,0.925,95432,1.385,43,2015,4,16,Poco
1.533,460000,21.818,2.044,205188,1.239,46,2015,4,17,Poco
1.063,170000,21.818,0.197,7290,2.257,17,2015,5,19,Poco
1.100,220000,21.818,0.286,13714,3.034,22,2015,5,20,Nada
1.000,250000,21.818,0.365,19907,3.143,25,2015,5,21,Nada
1.000,260000,21.818,0.448,25429,3.328,26,2015,5,22,Nada
1.176,400000,21.818,1.600,139636,1.849,40,2015,5,23,Poco
1.132,430000,21.818,2.324,218064,0.165,43,2015,6,24,Medio
