KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
2.000,1000,71.000,0.002,2,126.000,2,2013,12,49,Nada
5.000,10000,71.000,0.022,156,120.261,20,2013,12,50,Nada
4.333,6500,72.381,0.015,68,123.000,13,2013,12,51,Nada
5.333,8000,72.381,0.018,105,76.200,16,2013,12,52,Nada
3.000,1500,72.381,0.003,4,53.449,3,2013,12,53,Nada
0.000,0,0.000,0.000,0,81.562,0,2014,1,1,Nada
4.000,6000,72.381,0.014,61,137.368,12,2014,1,2,Nada
10.000,5000,72.381,0.012,44,166.800,10,2014,1,3,Nada
0.000,0,0.000,0.000,0,112.364,0,2014,1,4,Nada
3.000,3000,72.381,0.007,16,112.364,6,2014,1,5,Nada
5.250,10500,72.381,0.026,198,153.375,21,2014,2,6,Nada
3.600,9000,72.381,0.023,149,88.556,18,2014,2,7,Nada
5.200,13000,72.381,0.034,319,51.933,26,2014,2,8,Nada
0.000,0,0.000,0.000,0,34.754,0,2014,2,9,Nada
10.000,5000,72.381,0.013,48,51.341,10,2014,3,10,Nada
4.000,4000,72.381,0.011,31,61.917,8,2014,3,11,Nada
3.000,4500,72.381,0.012,40,122.500,9,2014,3,12,Nada
0.000,0,0.000,0.000,0,80.667,0,2014,3,13,Nada
0.000,0,0.000,0.000,0,126.706,0,2014,3,14,Nada
10.000,5000,72.381,0.014,51,239.333,10,2014,4,15,Nada
0.000,0,0.000,0.000,0,212.400,0,2014,4,16,Nada
10.000,5000,72.381,0.014,51,212.400,10,2014,4,17,Nada
0.000,0,0.000,0.000,0,104.700,0,2014,4,18,Nada
6.000,6000,72.381,0.017,75,209.400,12,2014,5,19,Nada
2.000,2000,72.381,0.006,8,93.545,4,2014,5,20,Nada
2.000,1000,72.381,0.003,2,127.875,2,2014,5,21,Nada
2.000,1000,72.381,0.003,2,113.333,2,2014,5,22,Nada
0.000,0,0.000,0.000,0,254.250,0,2014,6,23,Nada
3.500,7000,72.381,0.021,106,508.500,14,2014,6,24,Nada
6.000,6000,72.381,0.018,79,124.500,12,2014,6,25,Nada
10.000,5000,72.381,0.015,56,75.231,10,2014,6,26,Nada
6.000,6000,72.381,0.019,81,53.833,12,2014,6,27,Nada
2.667,4000,72.381,0.013,37,55.941,8,2014,7,28,Nada
2.000,1000,72.381,0.003,2,62.600,2,2014,7,29,Nada
2.333,3500,72.381,0.011,29,85.091,7,2014,7,30,Nada
3.000,3000,72.381,0.010,21,108.882,6,2014,7,31,Nada
6.167,18500,72.381,0.062,836,122.200,37,2014,8,32,Nada
4.000,2000,72.381,0.007,10,34.440,4,2014,8,33,Nada
5.000,15000,72.381,0.054,587,36.383,30,2014,8,34,Nada
6.000,6000,72.381,0.022,98,22.817,12,2014,8,35,Nada
0.000,0,0.000,0.000,0,34.435,0,2014,8,36,Nada
0.000,0,0.000,0.000,0,37.714,0,2014,9,37,Nada
0.000,0,0.000,0.000,0,132.000,0,2014,9,38,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,9,39,Nada
1.500,1500,72.381,0.006,6,1.513,3,2014,9,40,Poco
2.500,2500,74.222,0.010,18,1.513,5,2014,10,41,Poco
6.000,3000,74.683,0.012,26,193.875,6,2014,10,42,Nada
3.000,3000,74.683,0.012,26,109.500,6,2014,10,43,Nada
2.000,4000,74.683,0.016,48,89.118,8,2014,10,44,Nada
2.000,1000,74.683,0.004,3,74.550,2,2014,11,45,Nada
2.333,3500,74.683,0.014,37,92.813,7,2014,11,46,Nada
6.000,6000,74.683,0.025,112,86.118,12,2014,11,47,Nada
4.667,7000,74.683,0.030,156,68.000,14,2014,11,48,Nada
3.000,1500,74.683,0.007,7,42.000,3,2014,11,49,Nada
4.000,2000,74.683,0.009,13,47.483,4,2014,12,50,Nada
4.000,6000,74.683,0.027,120,65.000,12,2014,12,51,Nada
6.000,3000,74.683,0.014,31,69.947,6,2014,12,52,Nada
0.000,0,0.000,0.000,0,59.591,0,2014,12,53,Nada
0.000,0,0.000,0.000,0,72.833,0,2015,1,1,Nada
0.000,0,0.000,0.000,0,218.500,0,2015,1,2,Nada
2.000,1000,74.683,0.005,3,1.513,2,2015,1,3,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,1,4,Nada
2.000,1000,74.683,0.005,3,1.513,2,2015,1,5,Poco
1.000,500,74.683,0.002,1,324.750,1,2015,2,6,Nada
2.000,1000,74.683,0.005,3,1.513,2,2015,2,7,Poco
0.000,0,0.000,0.000,0,267.000,0,2015,2,8,Nada
10.000,5000,74.683,0.018,67,1.513,10,2015,2,9,Poco
3.500,10500,74.683,0.032,248,168.750,21,2015,3,10,Nada
4.000,4000,74.683,0.012,37,63.290,8,2015,3,11,Nada
2.000,1000,74.683,0.003,2,49.692,2,2015,3,12,Nada
0.000,0,0.000,0.000,0,62.323,0,2015,3,13,Nada
4.000,2000,74.683,0.006,9,193.200,4,2015,3,14,Nada
10.000,5000,74.683,0.016,59,320.000,10,2015,4,15,Nada
0.000,0,0.000,0.000,0,135.000,0,2015,4,16,Nada
0.000,0,0.000,0.000,0,135.000,0,2015,4,17,Nada
6.000,6000,74.683,0.019,86,189.000,12,2015,4,18,Nada
2.000,2000,74.683,0.006,10,154.500,4,2015,5,19,Nada
3.000,3000,74.683,0.010,22,115.125,6,2015,5,20,Nada
2.000,1000,74.683,0.003,2,82.909,2,2015,5,21,Nada
2.000,1000,74.683,0.003,2,151.500,2,2015,5,22,Nada
0.000,0,0.000,0.000,0,181.200,0,2015,5,23,Nada
1.750,3500,74.683,0.012,30,453.000,7,2015,6,24,Nada
4.000,2000,74.683,0.007,10,199.000,4,2015,6,25,Nada
4.000,2000,74.683,0.007,10,161.727,4,2015,6,26,Nada
2.000,1000,74.683,0.003,3,117.800,2,2015,6,27,Nada
3.000,1500,74.683,0.005,6,176.100,3,2015,7,28,Nada
3.000,4500,74.683,0.016,52,194.667,9,2015,7,29,Nada
0.000,0,0.000,0.000,0,123.214,0,2015,7,30,Nada
1.500,1500,74.683,0.005,6,143.750,3,2015,7,31,Nada
4.750,9500,74.683,0.034,240,143.000,19,2015,8,32,Nada
3.000,3000,74.683,0.011,24,75.409,6,2015,8,33,Nada
10.000,5000,74.683,0.018,69,58.607,10,2015,8,34,Nada
10.000,5000,74.683,0.019,73,46.029,10,2015,8,35,Nada
0.000,0,0.000,0.000,0,56.885,0,2015,8,36,Nada
1.000,500,74.683,0.002,1,73.950,1,2015,9,37,Nada
1.000,500,74.683,0.002,1,134.182,1,2015,9,38,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,9,39,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,9,40,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,10,41,Nada
8.000,12000,74.683,0.050,449,1.513,24,2015,10,42,Medio
6.000,3000,74.683,0.013,29,58.375,6,2015,10,43,Nada
10.000,5000,74.683,0.022,82,46.100,10,2015,10,44,Nada
2.333,3500,74.683,0.016,41,33.825,7,2015,11,45,Nada
2.000,1000,74.683,0.005,3,57.913,2,2015,11,46,Nada
5.333,8000,74.683,0.037,220,69.789,16,2015,11,47,Nada
7.333,11000,74.683,0.053,435,51.120,22,2015,11,48,Nada
0.000,0,0.000,0.000,0,30.300,0,2015,11,49,Nada
3.000,3000,74.683,0.015,34,31.895,6,2015,12,50,Nada
2.000,1000,74.683,0.005,4,42.643,2,2015,12,51,Nada
6.250,12500,74.683,0.065,609,148.500,25,2015,12,52,Nada
1.500,1500,74.683,0.008,9,33.727,3,2015,12,53,Nada
10.000,5000,74.683,0.028,103,36.800,10,2016,1,53,Nada
6.500,6500,74.683,0.037,180,28.263,13,2016,1,1,Nada
0.000,0,0.000,0.000,0,39.808,0,2016,1,2,Nada
0.000,0,0.000,0.000,0,44.739,0,2016,1,3,Nada
10.000,5000,74.683,0.030,110,79.154,10,2016,1,4,Nada
1.750,3500,74.683,0.021,56,99.900,7,2016,1,5,Nada
3.571,12500,74.683,0.080,744,57.529,25,2016,2,6,Nada
3.000,3000,74.683,0.020,45,21.500,6,2016,2,7,Nada
4.667,7000,74.683,0.049,254,23.289,14,2016,2,8,Nada
4.000,8000,74.683,0.059,350,18.733,16,2016,2,9,Nada
4.222,19000,74.683,0.155,2205,22.083,38,2016,3,10,Nada
3.125,12500,74.683,0.118,1103,9.882,25,2016,3,11,Poco
0.000,0,0.000,0.000,0,7.557,0,2016,3,12,Nada
7.000,7000,74.683,0.073,381,9.476,14,2016,3,13,Nada
2.750,5500,74.683,0.061,252,14.231,11,2016,4,14,Nada
0.000,0,0.000,0.000,0,20.880,0,2016,4,15,Nada
0.000,0,0.000,0.000,0,20.880,0,2016,4,16,Nada
1.000,500,74.683,0.006,2,47.455,1,2016,4,17,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,5,18,Nada
2.000,1000,74.683,0.012,9,1.513,2,2016,5,19,Poco
4.000,2000,74.683,0.024,36,1.513,4,2016,5,20,Poco
2.000,1000,74.683,0.012,9,81.500,2,2016,5,21,Nada
2.000,1000,74.683,0.013,9,60.375,2,2016,5,22,Nada
2.000,1000,74.683,0.013,9,59.625,2,2016,6,23,Nada
0.000,0,0.000,0.000,0,78.500,0,2016,6,24,Nada
2.000,1000,74.683,0.013,10,117.750,2,2016,6,25,Nada
1.500,3000,74.683,0.039,88,116.250,6,2016,6,26,Nada
3.000,4500,74.683,0.062,209,55.875,9,2016,7,27,Nada
0.000,0,0.000,0.000,0,24.706,0,2016,7,28,Nada
2.000,3000,74.683,0.045,100,27.400,6,2016,7,29,Nada
0.000,0,0.000,0.000,0,26.200,0,2016,7,30,Nada
0.000,0,0.000,0.000,0,65.500,0,2016,7,31,Nada
0.000,0,0.000,0.000,0,65.500,0,2016,8,32,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,8,33,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,8,34,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,8,35,Nada
4.000,4000,74.683,0.063,188,1.513,8,2016,9,36,Poco
