KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.034,105000,29.435,10.000,309068,0.947,30,2013,12,Medio
1.000,122500,29.435,7.778,280451,0.000,35,2014,1,Medio
1.061,122500,29.435,2.000,72116,0.321,35,2014,2,Medio
1.136,91500,30.897,1.136,32126,0.780,25,2014,3,Medio
1.000,104000,32.546,1.733,58669,0.568,26,2014,4,Medio
0.933,56000,38.256,1.273,27266,0.419,14,2014,5,Poco
1.071,60000,34.544,1.765,36576,0.462,15,2014,6,Medio
1.000,44000,28.975,1.467,18699,0.382,11,2014,7,Poco
1.000,40000,28.975,1.111,12878,0.600,10,2014,8,Poco
0.938,60000,28.975,1.071,18627,0.833,15,2014,9,Medio
1.000,96000,28.975,2.000,55633,1.500,24,2014,10,Poco
1.000,128000,28.975,3.200,118682,0.367,32,2014,11,Medio
1.095,92000,28.975,1.840,49049,0.592,23,2014,12,Medio
1.000,60000,28.975,2.727,47414,0.418,15,2015,1,Medio
1.000,96000,28.975,4.364,121380,0.524,24,2015,3,Medio
1.000,92000,28.975,1.314,35035,0.692,23,2015,5,Medio
1.000,64000,28.974,1.000,18544,0.952,16,2015,6,Medio
0.964,108000,28.975,2.571,80468,0.655,27,2015,7,Medio
1.036,116000,28.975,4.462,149957,0.409,29,2015,8,Medio
1.000,68000,28.975,1.478,29127,0.167,17,2015,9,Medio
1.063,136000,28.975,1.889,74434,0.781,34,2015,10,Medio
1.083,104000,28.975,1.444,43527,0.637,26,2015,11,Medio
1.030,136000,28.975,2.061,81200,0.740,34,2015,12,Medio
1.029,288000,28.975,5.143,429158,0.447,72,2016,1,Mucho
1.000,176000,28.975,3.667,186984,0.318,44,2016,2,Mucho
1.059,144000,28.975,4.235,176714,0.200,36,2016,3,Medio
1.000,124000,28.975,2.696,96852,0.138,31,2016,4,Medio
1.000,80000,28.975,1.379,31972,0.432,20,2016,5,Medio
1.059,72000,28.975,1.029,21458,0.448,18,2016,6,Medio
1.000,104000,28.975,1.156,34821,0.957,26,2016,7,Medio
1.103,128000,28.975,1.882,69812,1.078,32,2016,8,Poco
1.000,92000,28.975,2.300,61310,0.434,23,2016,9,Medio
