KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,86800,36.950,2.800,89804,0.000,14,2013,12,Mucho
1.000,93000,36.950,1.765,60642,1.200,15,2014,1,Poco
1.000,74400,36.950,0.923,25376,0.525,12,2014,2,Medio
1.000,55800,36.950,0.621,12797,1.390,9,2014,3,Poco
1.000,62000,36.950,0.909,20826,0.833,10,2014,4,Medio
1.000,49600,36.950,0.571,10473,1.161,8,2014,5,Poco
1.000,74400,36.950,1.200,32989,1.778,12,2014,6,Poco
1.000,24800,36.950,0.500,4582,0.400,4,2014,7,Medio
1.000,74400,30.108,1.000,22400,1.500,12,2014,8,Poco
1.143,49600,30.108,1.000,14933,1.286,8,2014,9,Poco
1.000,68200,30.108,2.444,50193,0.500,11,2014,10,Medio
1.000,80600,30.108,0.578,14021,0.484,13,2014,11,Medio
1.045,142600,30.108,0.667,28622,3.750,23,2014,12,Poco
1.000,89200,31.988,0.636,18158,1.851,14,2015,1,Poco
1.000,49000,38.095,0.438,8167,0.900,7,2015,2,Medio
1.000,49000,38.095,0.519,9679,1.159,7,2015,3,Poco
1.143,56000,38.095,1.333,28444,1.071,8,2015,4,Poco
1.333,28000,38.095,0.667,7111,0.273,4,2015,5,Medio
1.000,56000,38.095,0.667,14222,1.579,8,2015,6,Poco
1.000,42000,38.095,0.545,8727,2.100,6,2015,7,Poco
1.000,28000,38.095,0.421,4491,1.333,4,2015,8,Poco
1.000,28000,38.095,0.444,4741,1.833,4,2015,9,Poco
1.000,42000,38.095,0.600,9600,1.500,6,2015,10,Poco
1.000,56000,38.095,0.432,9225,2.786,8,2015,11,Poco
1.111,70000,38.095,0.526,14035,4.000,10,2015,12,Nada
1.000,77000,38.095,1.000,29333,1.750,11,2016,1,Poco
1.000,56000,38.095,2.000,42667,0.828,8,2016,2,Medio
1.000,7000,38.095,1.000,2667,0.000,1,2016,3,Medio
1.000,14000,38.095,1.000,5333,0.000,2,2016,4,Medio
1.000,21000,38.095,0.316,2526,1.091,3,2016,5,Poco
1.000,63000,38.095,0.643,15429,7.500,9,2016,6,Nada
1.000,63000,38.095,1.125,27000,2.786,9,2016,7,Poco
1.333,28000,36.688,0.571,5870,0.429,4,2016,8,Medio
1.143,56000,32.468,1.143,20779,1.500,8,2016,9,Poco
