KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.030,306000,30.747,8.500,799742,0.875,34,2013,12,Medio
1.082,477000,30.747,13.250,1943317,0.052,53,2014,1,Mucho
1.040,234000,30.747,6.500,467669,0.189,26,2014,2,Medio
1.000,72000,30.747,0.615,13623,0.027,8,2014,3,Medio
1.043,216000,30.747,1.846,122611,0.862,24,2014,4,Medio
1.000,108000,27.099,2.400,70241,0.052,12,2014,5,Medio
1.000,216000,26.768,3.429,198234,0.614,24,2014,6,Medio
1.067,144000,26.768,2.286,88104,0.250,16,2014,7,Medio
1.038,243000,26.768,3.600,234164,0.519,27,2014,8,Medio
1.000,243000,26.768,4.154,270189,0.269,27,2014,9,Medio
1.000,252000,26.768,5.600,377745,0.300,28,2014,10,Medio
0.969,279000,26.768,4.133,308685,0.110,31,2014,11,Medio
1.000,432000,26.768,6.000,693818,0.419,48,2014,12,Medio
1.050,378000,26.768,4.667,472182,0.112,42,2015,1,Medio
1.083,117000,26.768,1.857,58162,0.347,13,2015,2,Medio
1.000,171000,26.768,38.000,1739364,0.000,19,2015,3,Medio
1.000,252000,26.768,3.111,209859,0.041,28,2015,4,Medio
1.000,162000,26.768,1.000,43364,0.850,18,2015,5,Medio
0.923,108000,26.768,0.923,26685,0.877,12,2015,6,Poco
1.042,225000,26.767,2.000,120453,0.362,25,2015,7,Medio
1.000,243000,26.768,1.929,125445,0.982,27,2015,8,Medio
1.000,189000,26.767,1.200,60708,0.469,21,2015,9,Medio
1.000,198000,26.767,0.917,48582,1.027,22,2015,10,Poco
1.000,207000,26.767,0.958,53100,0.986,23,2015,11,Medio
1.053,360000,26.767,1.270,122365,1.136,40,2015,12,Poco
1.017,540000,26.768,2.143,309738,1.341,60,2016,1,Medio
1.000,324000,26.768,1.800,156109,0.439,36,2016,2,Medio
0.960,216000,26.768,1.171,67690,0.485,24,2016,3,Medio
1.034,270000,26.767,2.143,154868,0.475,30,2016,4,Medio
0.958,207000,26.768,2.300,127441,0.300,23,2016,5,Medio
1.037,252000,26.768,2.667,179879,0.429,28,2016,6,Medio
1.032,288000,26.768,1.600,123345,0.370,32,2016,7,Medio
1.000,216000,26.768,0.800,46255,1.084,24,2016,8,Poco
1.050,189000,26.551,0.677,33994,1.071,21,2016,9,Poco
